"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Gender"

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Middletown School District","=""0830011""","Wesley School","=""0831411""",05,"F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",05,"M",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*","*","*",234
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",08,"F",167,167,100.0,167,32,19.2,27,16.2,40,24.0,57,34.1,11,6.6,68,40.7,237
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",08,"M",139,139,100.0,139,23,16.5,14,10.1,23,16.5,66,47.5,13,9.4,79,56.8,248
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",10,"F",147,147,100.0,147,18,12.2,20,13.6,54,36.7,24,16.3,31,21.1,55,37.4,250
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",10,"M",141,138,97.9,138,21,15.2,24,17.4,46,33.3,23,16.7,24,17.4,47,34.1,245
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",05,"F",23,23,100.0,23,0,0.0,"*","*","*","*",11,47.8,"*","*","*","*",262
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",05,"M",28,28,100.0,28,"*","*","*","*","*","*",12,42.9,"*","*","*","*",261
"Milford School District","=""0840011""","The Academy","=""0840311""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",05,"F",23,22,95.7,22,"*","*",0,0.0,"*","*",14,63.6,"*","*","*","*",276
"Milford School District","=""0840011""","Meadowside School","=""0840711""",05,"M",25,25,100.0,25,"*","*","*","*","*","*",14,56.0,"*","*","*","*",265
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",05,"F",28,28,100.0,28,0,0.0,0,0.0,"*","*",15,53.6,"*","*","*","*",280
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",05,"M",34,34,100.0,34,0,0.0,"*","*","*","*",19,55.9,10,29.4,29,85.3,291
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",05,"F",21,21,100.0,21,"*","*","*","*","*","*",9,42.9,7,33.3,16,76.2,281
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",05,"M",21,21,100.0,21,"*","*","*","*","*","*",8,38.1,6,28.6,14,66.7,269
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",05,"F",23,23,100.0,23,"*","*","*","*","*","*",10,43.5,"*","*","*","*",265
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",05,"M",23,23,100.0,23,"*","*","*","*","*","*",13,56.5,"*","*","*","*",272
"Milford School District","=""0840011""","Mathewson School","=""0841711""",05,"F",29,28,96.6,28,0,0.0,"*","*","*","*",14,50.0,7,25.0,21,75.0,268
"Milford School District","=""0840011""","Mathewson School","=""0841711""",05,"M",42,41,97.6,41,"*","*","*","*","*","*",22,53.7,9,22.0,31,75.6,273
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",05,"F",36,36,100.0,36,0,0.0,"*","*","*","*",21,58.3,11,30.6,32,88.9,286
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",05,"M",33,33,100.0,33,"*","*","*","*","*","*",15,45.5,13,39.4,28,84.8,282
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",05,"F",29,29,100.0,29,0,0.0,"*","*","*","*",16,55.2,8,27.6,24,82.8,280
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",05,"M",38,38,100.0,38,0,0.0,"*","*","*","*",23,60.5,8,21.1,31,81.6,272
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",08,"F",78,78,100.0,78,"*","*","*","*",13,16.7,51,65.4,7,9.0,58,74.4,259
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",08,"M",81,81,100.0,81,"*","*","*","*",18,22.2,47,58.0,8,9.9,55,67.9,259
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",08,"F",72,71,98.6,71,"*","*","*","*",9,12.7,45,63.4,9,12.7,54,76.1,264
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",08,"M",102,97,95.1,97,"*","*","*","*",17,17.5,47,48.5,15,15.5,62,63.9,258
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",08,"F",63,63,100.0,63,"*","*",8,12.7,15,23.8,33,52.4,"*","*","*","*",249
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",08,"M",97,95,97.9,95,"*","*",17,17.9,18,18.9,44,46.3,"*","*","*","*",245
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",10,"F",93,92,98.9,92,"*","*","*","*",36,39.1,22,23.9,20,21.7,42,45.7,263
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",10,"M",115,114,99.1,113,"*","*",19,16.8,40,35.4,26,23.0,"*","*","*","*",250
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",10,"F",116,115,99.1,114,"*","*","*","*",48,42.1,33,28.9,22,19.3,55,48.2,264
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",10,"M",112,109,97.3,108,"*","*","*","*",48,44.4,20,18.5,24,22.2,44,40.7,260
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",05,"F",30,30,100.0,30,"*","*","*","*","*","*",9,30.0,17,56.7,26,86.7,302
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",05,"M",24,24,100.0,24,0,0.0,0,0.0,"*","*",13,54.2,"*","*","*","*",296
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",05,"F",46,46,100.0,46,"*","*",0,0.0,"*","*",17,37.0,23,50.0,40,87.0,296
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",05,"M",35,35,100.0,35,0,0.0,0,0.0,"*","*",20,57.1,"*","*","*","*",302
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",05,"F",42,42,100.0,42,0,0.0,"*","*","*","*",17,40.5,23,54.8,40,95.2,300
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",05,"M",49,49,100.0,49,"*","*","*","*","*","*",21,42.9,21,42.9,42,85.7,284
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",08,"F",123,123,100.0,123,"*","*","*","*",11,8.9,73,59.3,32,26.0,105,85.4,276
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",08,"M",130,130,100.0,130,"*","*","*","*",10,7.7,75,57.7,33,25.4,108,83.1,275
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",10,"F",142,141,99.3,140,"*","*","*","*",28,20.0,39,27.9,69,49.3,108,77.1,294
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",10,"M",151,151,100.0,150,0,0.0,"*","*","*","*",38,25.3,81,54.0,119,79.3,300
"Montville School District","=""0860011""","Mohegan School","=""0860111""",05,"F",38,38,100.0,38,0,0.0,"*","*","*","*",20,52.6,"*","*","*","*",256
"Montville School District","=""0860011""","Mohegan School","=""0860111""",05,"M",29,29,100.0,29,0,0.0,"*","*","*","*",12,41.4,"*","*","*","*",270
"Montville School District","=""0860011""","Oakdale School","=""0860511""",05,"F",25,25,100.0,25,"*","*",0,0.0,"*","*",10,40.0,12,48.0,22,88.0,297
"Montville School District","=""0860011""","Oakdale School","=""0860511""",05,"M",29,29,100.0,29,"*","*","*","*","*","*",15,51.7,7,24.1,22,75.9,274
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",05,"F",38,38,100.0,38,0,0.0,"*","*","*","*",18,47.4,"*","*","*","*",261
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",05,"M",25,25,100.0,25,0,0.0,"*","*","*","*",14,56.0,"*","*","*","*",258
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",08,"F",81,80,98.8,80,"*","*","*","*",11,13.8,41,51.3,15,18.8,56,70.0,265
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",08,"M",103,102,99.0,102,"*","*","*","*",14,13.7,47,46.1,26,25.5,73,71.6,264
"Montville School District","=""0860011""","Montville High School","=""0866111""",10,"F",98,96,98.0,96,"*","*","*","*",28,29.2,28,29.2,31,32.3,59,61.5,274
"Montville School District","=""0860011""","Montville High School","=""0866111""",10,"M",83,82,98.8,82,"*","*","*","*",28,34.1,13,15.9,30,36.6,43,52.4,275
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",05,"F",74,74,100.0,74,"*","*",14,18.9,24,32.4,22,29.7,"*","*","*","*",233
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",05,"M",71,71,100.0,71,"*","*",10,14.1,25,35.2,25,35.2,"*","*","*","*",234
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",05,"F",76,76,100.0,76,"*","*",15,19.7,21,27.6,28,36.8,"*","*","*","*",234
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",05,"M",80,80,100.0,80,10,12.5,"*","*",20,25.0,39,48.8,"*","*","*","*",242
"Naugatuck School District","=""0880011""","Genesis Academy","=""0880911""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Genesis Academy","=""0880911""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",08,"F",137,135,98.5,135,19,14.1,22,16.3,26,19.3,61,45.2,7,5.2,68,50.4,242
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",08,"M",197,197,100.0,197,30,15.2,33,16.8,33,16.8,81,41.1,20,10.2,101,51.3,243
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",10,"F",148,142,95.9,141,15,10.6,24,17.0,63,44.7,28,19.9,11,7.8,39,27.7,239
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",10,"M",139,136,97.8,136,22,16.2,39,28.7,43,31.6,11,8.1,21,15.4,32,23.5,232
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",05,"F",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",233
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",05,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",08,"F",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",08,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Hartford Detention Center","=""3480315""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",05,"F",39,38,97.4,38,13,34.2,11,28.9,7,18.4,"*","*","*","*",7,18.4,207
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",05,"M",35,34,97.1,34,13,38.2,8,23.5,6,17.6,"*","*","*","*",7,20.6,206
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""",05,"M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",05,"F",22,22,100.0,22,"*","*",7,31.8,"*","*","*","*","*","*","*","*",225
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",05,"M",32,32,100.0,32,"*","*",6,18.8,"*","*","*","*","*","*","*","*",225
"New Britain School District","=""0890011""","Holmes School","=""0890611""",05,"F",35,34,97.1,34,"*","*","*","*",7,20.6,12,35.3,"*","*","*","*",240
"New Britain School District","=""0890011""","Holmes School","=""0890611""",05,"M",33,33,100.0,33,"*","*","*","*",11,33.3,9,27.3,"*","*","*","*",225
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",05,"F",29,29,100.0,29,8,27.6,9,31.0,6,20.7,"*","*","*","*",6,20.7,211
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",05,"M",37,36,97.3,36,7,19.4,8,22.2,10,27.8,"*","*","*","*",11,30.6,225
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",05,"F",45,45,100.0,45,15,33.3,8,17.8,14,31.1,"*","*","*","*",8,17.8,212
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",05,"M",50,49,98.0,49,16,32.7,"*","*",11,22.4,13,26.5,"*","*","*","*",216
"New Britain School District","=""0890011""","Northend School","=""0890911""",05,"F",26,26,100.0,26,9,34.6,10,38.5,"*","*","*","*",0,0.0,"*","*",201
"New Britain School District","=""0890011""","Northend School","=""0890911""",05,"M",27,26,96.3,26,12,46.2,9,34.6,"*","*","*","*",0,0.0,"*","*",189
"New Britain School District","=""0890011""","Behavior Support","=""0891011""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",05,"F",41,40,97.6,40,"*","*",12,30.0,18,45.0,6,15.0,"*","*","*","*",224
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",05,"M",30,30,100.0,30,"*","*",6,20.0,10,33.3,6,20.0,"*","*","*","*",222
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",08,"F",37,37,100.0,37,14,37.8,8,21.6,"*","*","*","*",0,0.0,"*","*",216
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",08,"M",29,29,100.0,29,13,44.8,9,31.0,"*","*","*","*",0,0.0,"*","*",205
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",05,"F",48,47,97.9,47,23,48.9,"*","*",10,21.3,"*","*",0,0.0,"*","*",191
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",05,"M",47,45,95.7,45,22,48.9,"*","*",9,20.0,"*","*",0,0.0,"*","*",201
"New Britain School District","=""0890011""","Smith School","=""0891311""",05,"F",42,42,100.0,42,10,23.8,"*","*",19,45.2,10,23.8,0,0.0,10,23.8,221
"New Britain School District","=""0890011""","Smith School","=""0891311""",05,"M",62,62,100.0,62,24,38.7,"*","*",15,24.2,11,17.7,"*","*","*","*",205
"New Britain School District","=""0890011""","Vance School","=""0891511""",05,"F",46,46,100.0,46,11,23.9,12,26.1,13,28.3,10,21.7,0,0.0,10,21.7,208
"New Britain School District","=""0890011""","Vance School","=""0891511""",05,"M",43,43,100.0,43,13,30.2,"*","*",10,23.3,10,23.3,"*","*","*","*",216
"New Britain School District","=""0890011""","Steps","=""0891811""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",08,"F",103,102,99.0,102,36,35.3,25,24.5,"*","*",22,21.6,"*","*","*","*",215
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",08,"M",125,125,100.0,125,47,37.6,17,13.6,29,23.2,32,25.6,0,0.0,32,25.6,214
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",08,"F",98,97,99.0,97,49,50.5,17,17.5,17,17.5,14,14.4,0,0.0,14,14.4,201
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",08,"M",149,148,99.3,148,83,56.1,21,14.2,22,14.9,22,14.9,0,0.0,22,14.9,201
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",08,"F",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",08,"M",30,30,100.0,30,0,0.0,0,0.0,0,0.0,"*","*","*","*","*","*",284
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",10,"F",250,238,95.2,236,83,35.2,53,22.5,63,26.7,25,10.6,12,5.1,37,15.7,214
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",10,"M",268,243,90.7,239,100,41.8,60,25.1,50,20.9,19,7.9,10,4.2,29,12.1,206
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",05,"M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",05,"F",171,170,99.4,170,"*","*",0,0.0,"*","*",64,37.6,90,52.9,154,90.6,301
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",05,"M",171,171,100.0,171,0,0.0,"*","*","*","*",69,40.4,84,49.1,153,89.5,298
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",08,"F",137,137,100.0,137,"*","*","*","*",8,5.8,62,45.3,63,46.0,125,91.2,291
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",08,"M",165,164,99.4,164,"*","*","*","*",12,7.3,78,47.6,66,40.2,144,87.8,285
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",10,"F",166,162,97.6,162,"*","*","*","*",29,17.9,51,31.5,79,48.8,130,80.2,293
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",10,"M",148,148,100.0,148,0,0.0,"*","*","*","*",34,23.0,83,56.1,117,79.1,300
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",05,"F",77,74,96.1,74,"*","*","*","*",19,25.7,34,45.9,15,20.3,49,66.2,263
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",05,"M",74,74,100.0,74,"*","*","*","*",16,21.6,34,45.9,18,24.3,52,70.3,267
"New Fairfield School District","=""0910011""","Alternative Learning Center","=""0910311""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",08,"F",107,104,97.2,104,"*","*","*","*",14,13.5,55,52.9,25,24.0,80,76.9,271
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",08,"M",88,88,100.0,88,"*","*","*","*",11,12.5,35,39.8,34,38.6,69,78.4,277
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",10,"F",100,99,99.0,99,"*","*","*","*",28,28.3,31,31.3,31,31.3,62,62.6,275
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",10,"M",117,117,100.0,117,"*","*","*","*",41,35.0,29,24.8,40,34.2,69,59.0,278
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",05,"F",42,42,100.0,42,"*","*","*","*","*","*",22,52.4,8,19.0,30,71.4,268
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",05,"M",26,26,100.0,26,0,0.0,"*","*","*","*",12,46.2,9,34.6,21,80.8,280
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",05,"F",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*","*","*",250
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",05,"M",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",220
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",08,"F",20,20,100.0,20,6,30.0,"*","*","*","*","*","*","*","*","*","*",228
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",08,"M",29,29,100.0,29,8,27.6,"*","*","*","*","*","*","*","*","*","*",221
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",05,"F",26,26,100.0,26,"*","*",6,23.1,"*","*","*","*","*","*","*","*",230
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",05,"M",27,27,100.0,27,"*","*",10,37.0,"*","*","*","*",0,0.0,"*","*",203
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",08,"F",28,28,100.0,28,"*","*","*","*","*","*",16,57.1,"*","*","*","*",247
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",08,"M",25,25,100.0,25,"*","*","*","*","*","*",10,40.0,"*","*","*","*",250
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",05,"F",20,20,100.0,20,6,30.0,"*","*","*","*","*","*","*","*","*","*",213
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",05,"M",23,23,100.0,23,10,43.5,"*","*","*","*","*","*",0,0.0,"*","*",204
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",08,"F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*",228
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",08,"M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""",05,"F",22,21,95.5,21,"*","*","*","*","*","*","*","*","*","*","*","*",219
"New Haven School District","=""0930011""","Beecher School","=""0930311""",05,"M",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*","*","*",201
"New Haven School District","=""0930011""","Beecher School","=""0930311""",08,"F",21,21,100.0,21,9,42.9,"*","*",7,33.3,"*","*",0,0.0,"*","*",213
"New Haven School District","=""0930011""","Beecher School","=""0930311""",08,"M",23,23,100.0,23,8,34.8,"*","*",6,26.1,"*","*","*","*","*","*",214
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",05,"F",30,30,100.0,30,11,36.7,11,36.7,"*","*","*","*",0,0.0,"*","*",197
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",05,"M",33,33,100.0,33,15,45.5,8,24.2,"*","*","*","*",0,0.0,"*","*",197
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",08,"F",23,23,100.0,23,7,30.4,"*","*","*","*",7,30.4,0,0.0,7,30.4,220
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",08,"M",22,22,100.0,22,9,40.9,"*","*","*","*",7,31.8,"*","*","*","*",225
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",05,"F",28,28,100.0,28,"*","*","*","*",6,21.4,"*","*",0,0.0,"*","*",207
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",05,"M",23,23,100.0,23,"*","*","*","*",8,34.8,"*","*","*","*","*","*",233
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",08,"F",22,22,100.0,22,12,54.5,"*","*","*","*","*","*",0,0.0,"*","*",202
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",08,"M",31,31,100.0,31,19,61.3,"*","*","*","*","*","*","*","*","*","*",205
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,"F",22,22,100.0,22,10,45.5,6,27.3,6,27.3,0,0.0,0,0.0,0,0.0,190
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,"M",31,31,100.0,31,8,25.8,11,35.5,"*","*","*","*",0,0.0,"*","*",208
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"F",26,26,100.0,26,8,30.8,"*","*","*","*",8,30.8,0,0.0,8,30.8,227
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"M",28,28,100.0,28,8,28.6,"*","*","*","*",7,25.0,0,0.0,7,25.0,220
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",05,"F",26,26,100.0,26,"*","*","*","*","*","*",9,34.6,"*","*","*","*",242
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",05,"M",27,27,100.0,27,"*","*","*","*","*","*",8,29.6,"*","*","*","*",225
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",08,"F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*","*","*",223
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",08,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,"F",31,31,100.0,31,7,22.6,"*","*",9,29.0,8,25.8,"*","*","*","*",224
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,"M",36,36,100.0,36,"*","*","*","*",14,38.9,8,22.2,0,0.0,8,22.2,219
