"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, English Learner Status (EL)"

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",08,"N",329,328,99.7,328,42,12.8,"*","*","*","*","*","*",14,4.3,"*","*",241
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",08,"Y",23,22,95.7,22,17,77.3,"*","*","*","*","*","*",0,0.0,"*","*",196
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",08,"N",273,270,98.9,270,39,14.4,40,14.8,65,24.1,"*","*","*","*","*","*",239
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",08,"Y",79,79,100.0,79,55,69.6,15,19.0,"*","*","*","*",0,0.0,"*","*",190
"Danbury School District","=""0340011""","Danbury High School","=""0346111""",10,"N",595,583,98.0,582,73,12.5,98,16.8,224,38.5,121,20.8,66,11.3,187,32.1,242
"Danbury School District","=""0340011""","Danbury High School","=""0346111""",10,"Y",109,107,98.2,107,72,67.3,26,24.3,9,8.4,0,0.0,0,0.0,0,0.0,178
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""",10,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,"N",94,93,98.9,93,0,0.0,"*","*","*","*",35,37.6,47,50.5,82,88.2,295
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",05,"N",63,63,100.0,63,0,0.0,"*","*","*","*",30,47.6,19,30.2,49,77.8,276
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",05,"N",60,60,100.0,60,0,0.0,"*","*","*","*",27,45.0,27,45.0,54,90.0,291
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",05,"N",67,67,100.0,67,"*","*","*","*",12,17.9,24,35.8,28,41.8,52,77.6,287
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",05,"N",69,69,100.0,69,"*","*","*","*",8,11.6,37,53.6,21,30.4,58,84.1,281
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""",10,"N",349,337,96.6,336,"*","*","*","*",64,19.0,90,26.8,172,51.2,262,78.0,296
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",05,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Alternative Education Center","=""0370511""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,"N",62,62,100.0,62,"*","*","*","*",10,16.1,32,51.6,12,19.4,44,71.0,265
"East Granby School District","=""0400011""","East Granby High School","=""0406111""",10,"N",58,57,98.3,57,"*","*","*","*",10,17.5,17,29.8,28,49.1,45,78.9,291
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"N",68,68,100.0,68,"*","*","*","*","*","*",33,48.5,27,39.7,60,88.2,287
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"N",102,99,97.1,99,"*","*","*","*",19,19.2,62,62.6,10,10.1,72,72.7,261
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""",10,"N",85,84,98.8,84,"*","*","*","*",38,45.2,12,14.3,24,28.6,36,42.9,264
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""",10,"N",107,106,99.1,106,"*","*","*","*",30,28.3,24,22.6,43,40.6,67,63.2,279
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*","*","*",228
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"N",32,32,100.0,32,"*","*","*","*","*","*","*","*",0,0.0,"*","*",213
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",05,"N",85,85,100.0,85,"*","*","*","*","*","*","*","*","*","*","*","*",237
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",05,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*","*","*",224
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*","*","*",220
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"N",434,430,99.1,430,128,29.8,66,15.3,"*","*",123,28.6,"*","*","*","*",231
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"Y",42,41,97.6,41,32,78.0,"*","*","*","*",0,0.0,0,0.0,0,0.0,184
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""",10,"N",320,304,95.0,303,35,11.6,71,23.4,121,39.9,"*","*","*","*","*","*",236
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""",10,"Y",52,50,96.2,50,28,56.0,14,28.0,6,12.0,"*","*","*","*","*","*",194
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",10,"N",51,51,100.0,51,0,0.0,"*","*",18,35.3,21,41.2,"*","*","*","*",273
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",08,"N",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hartford Detention Center","=""3480315""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hartford Detention Center","=""3480315""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",05,"N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*",255
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",08,"N",44,44,100.0,44,"*","*","*","*",12,27.3,23,52.3,"*","*","*","*",253
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",08,"N",188,186,98.9,186,"*","*","*","*","*","*","*","*","*","*","*","*",232
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",08,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""",10,"N",212,208,98.1,208,"*","*","*","*","*","*","*","*","*","*","*","*",248
"East Haven School District","=""0440011""","East Haven High School","=""0446111""",10,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""",10,"N",8,8,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",08,"N",216,213,98.6,213,9,4.2,8,3.8,32,15.0,121,56.8,43,20.2,164,77.0,270
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""",10,"N",277,274,98.9,274,0,0.0,11,4.0,67,24.5,75,27.4,121,44.2,196,71.5,290
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",10,"N",89,88,98.9,88,6,6.8,6,6.8,33,37.5,24,27.3,19,21.6,43,48.9,256
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",10,"N",54,47,87.0,46,9,19.6,"*","*",17,37.0,9,19.6,"*","*","*","*",237
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",05,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",08,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",08,"N",106,103,97.2,103,"*","*","*","*",12,11.7,64,62.1,23,22.3,87,84.5,275
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",08,"N",60,60,100.0,60,14,23.3,13,21.7,20,33.3,"*","*","*","*",13,21.7,223
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""",10,"N",20,20,100.0,20,"*","*",8,40.0,6,30.0,"*","*","*","*","*","*",223
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""",05,"N",45,45,100.0,45,0,0.0,"*","*","*","*",23,51.1,15,33.3,38,84.4,281
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""",05,"N",69,67,97.1,67,"*","*",0,0.0,"*","*",30,44.8,26,38.8,56,83.6,283
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""",10,"N",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",05,"N",63,63,100.0,63,"*","*","*","*","*","*","*","*","*","*","*","*",255
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""",05,"N",63,63,100.0,63,0,0.0,0,0.0,"*","*","*","*",46,73.0,"*","*",318
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""",05,"N",81,80,98.8,80,"*","*","*","*",12,15.0,37,46.3,25,31.3,62,77.5,274
"Fairfield School District","=""0510011""","Jennings School","=""0511711""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""",05,"N",90,90,100.0,90,"*","*","*","*","*","*",31,34.4,52,57.8,83,92.2,303
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",08,"N",216,213,98.6,213,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",08,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""",08,"N",272,271,99.6,271,"*","*","*","*",25,9.2,137,50.6,100,36.9,237,87.5,286
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",05,"N",304,302,99.3,302,"*","*","*","*","*","*","*","*","*","*","*","*",300
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington Alternative High School","=""0520611""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",05,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",08,"N",21,21,100.0,21,"*","*","*","*","*","*",10,47.6,"*","*","*","*",260
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",05,"N",41,41,100.0,41,0,0.0,"*","*","*","*",12,29.3,26,63.4,38,92.7,313
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",05,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",05,"N",76,76,100.0,76,0,0.0,"*","*","*","*",33,43.4,32,42.1,65,85.5,291
