"Student Counts by School and Gender"
"All Districts, All Schools"
"2008-09"

"",,,,"Gender",,
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",95,89,184
"Orange School District","=""1070011""","Peck Place School","=""1070511""",220,219,439
"Orange School District","=""1070011""","Race Brook School","=""1070311""",201,194,395
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",139,159,298
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",247,243,490
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",264,269,533
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",194,224,418
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",274,299,573
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",110,114,224
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""",136,141,277
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",140,147,287
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",261,299,560
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",449,424,873
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",195,203,398
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",145,163,308
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",147,167,314
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",203,205,408
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",171,167,338
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",282,298,580
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",406,435,841
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",17,22,39
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",202,273,475
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",209,191,400
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",175,242,417
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",267,289,556
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",287,253,540
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",107,122,229
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",120,109,229
"Portland School District","=""1130011""","Portland High School","=""1136111""",181,181,362
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",112,133,245
"Portland School District","=""1130011""","Valley View School","=""1130211""",190,174,364
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",82,86,168
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",157,163,320
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",316,330,646
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",164,161,325
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",113,157,270
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",315,272,587
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",351,363,714
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",279,276,555
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",178,154,332
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",297,320,617
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",189,211,400
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",201,230,431
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",810,847,1657
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",116,99,215
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",91,117,208
"Regional School District 06","=""2060012""","Stepping Stones Preschool Program","=""2068012""","*","*",10
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",282,277,559
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",45,45,90
"Regional School District 07","=""2070012""","AIM","=""2079112""","*","*",9
"Regional School District 07","=""2070012""","FLEX","=""2079012""","*","*",12
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""",0,"*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""",11,10,21
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",421,332,753
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",188,170,358
"Regional School District 07","=""2070012""","STEP","=""2079312""",13,20,33
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",518,566,1084
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",305,355,660
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",488,469,957
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",420,469,889
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",244,264,508
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",304,316,620
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",403,427,830
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",154,155,309
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",60,61,121
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",14,7,21
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",171,176,347
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",112,132,244
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",39,55,94
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",87,97,184
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",285,284,569
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",88,111,199
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",185,165,350
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",122,187,309
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",175,171,346
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",179,174,353
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",186,194,380
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""","*","*",10
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",202,205,407
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",450,393,843
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",248,239,487
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",208,232,440
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",300,317,617
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",252,267,519
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",221,246,467
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",687,717,1404
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",238,293,531
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",273,293,566
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",238,241,479
"Regional School District 16","=""2160012""","Community School","=""2160212""",136,120,256
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",221,247,468
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",312,309,621
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",375,409,784
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",139,155,294
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",125,142,267
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",346,370,716
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",393,419,812
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",231,222,453
"Regional School District 18","=""2180012""","Center School","=""2180312""",116,123,239
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",80,77,157
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",217,228,445
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",165,171,336
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",147,138,285
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",595,575,1170
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",191,238,429
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",221,210,431
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",352,396,748
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",180,189,369
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",217,238,455
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",897,883,1780
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",180,215,395
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",286,306,592
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",155,182,337
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",304,291,595
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""",36,40,76
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",234,284,518
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",389,387,776
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",328,320,648
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",253,267,520
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",153,166,319
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",96,94,190
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",162,158,320
"Seymour School District","=""1240011""","Bungay School","=""1240111""",278,298,576
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""",150,159,309
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",406,387,793
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",268,302,570
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",100,96,196
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",314,325,639
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",243,259,502
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",283,322,605
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",428,447,875
"Shelton School District","=""1260011""","Lafayette School","=""1260411""",176,188,364
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",310,308,618
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",810,843,1653
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",125,166,291
"Sherman School District","=""1270011""","Sherman School","=""1270111""",224,234,458
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",112,117,229
"Simsbury School District","=""1280011""","Central School","=""1280111""",215,228,443
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",400,438,838
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",246,277,523
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",730,832,1562
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",387,391,778
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",115,142,257
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",237,294,531
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",206,218,424
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",332,383,715
"Somers School District","=""1290011""","Somers High School","=""1296111""",295,282,577
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",216,229,445
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",208,225,433
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",228,240,468
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",200,215,415
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",769,844,1613
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",542,572,1114
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",148,159,307
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",375,433,808
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",370,321,691
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",163,159,322
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",200,234,434
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",378,374,752
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",94,119,213
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",101,111,212
"Southington School District","=""1310011""","Southington High School","=""1316211""",1057,1041,2098
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",224,236,460
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",203,220,423
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",192,221,413
"Sprague School District","=""1330011""","Sayles School","=""1330111""",174,180,354
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",281,268,549
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",276,271,547
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",221,203,424
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",77,112,189
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",87,107,194
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",49,82,131
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",267,307,574
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",279,232,511
"Stamford School District","=""1350011""","Dolan School","=""1355311""",307,329,636
"Stamford School District","=""1350011""","Hart School","=""1352211""",191,235,426
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",279,317,596
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",277,263,540
"Stamford School District","=""1350011""","Newfield School","=""1350611""",297,332,629
"Stamford School District","=""1350011""","Northeast School","=""1351811""",413,381,794
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",21,43,64
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",353,393,746
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",265,268,533
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",308,354,662
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",309,306,615
"Stamford School District","=""1350011""","Springdale School","=""1351111""",276,296,572
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",835,827,1662
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",304,323,627
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",219,386,605
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",222,265,487
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",291,304,595
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",1159,1180,2339
"Stamford School District","=""1350011""","Westover School","=""1351411""",312,336,648
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",236,277,513
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",257,262,519
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",203,216,419
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",184,178,362
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""",7,8,15
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",373,411,784
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",86,92,178
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",115,116,231
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",255,263,518
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",666,646,1312
"Stratford School District","=""1380011""","Chapel School","=""1380311""",261,270,531
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",282,289,571
"Stratford School District","=""1380011""","Franklin School","=""1380411""",182,176,358
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",292,316,608
"Stratford School District","=""1380011""","Lordship School","=""1380811""",109,107,216
"Stratford School District","=""1380011""","Nichols School","=""1380911""",193,205,398
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",342,361,703
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",336,353,689
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",499,489,988
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","*","*",11
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",202,194,396
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",274,270,544
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",268,305,573
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",441,396,837
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",310,305,615
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",152,110,262
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",203,197,400
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",188,194,382
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",143,139,282
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",271,284,555
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",270,268,538
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",210,249,459
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",195,197,392
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",343,373,716
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",439,460,899
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",379,382,761
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",363,408,771
"Torrington School District","=""1430011""","East School","=""1430111""",218,242,460
"Torrington School District","=""1430011""","Forbes School","=""1430211""",193,204,397
"Torrington School District","=""1430011""","Southwest School","=""1430811""",141,154,295
"Torrington School District","=""1430011""","Torringford School","=""1430911""",305,364,669
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",597,644,1241
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",526,588,1114
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",208,251,459
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",53,97,150
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",265,249,514
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",260,235,495
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",286,332,618
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",330,425,755
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",196,221,417
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",438,414,852
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",215,251,466
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",219,243,462
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",105,127,232
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",1139,984,2123
"Unified School District #1","=""3360015""","Bergin Correctional Institution","=""3361715""",0,39,39
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",0,18,18
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""",0,6,6
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",0,30,30
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",0,36,36
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",0,19,19
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",0,15,15
"Unified School District #1","=""3360015""","Gates Correctional Institution","=""3360515""",0,30,30
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",0,72,72
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",0,69,69
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",0,464,464
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",0,22,22
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",0,19,19
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",0,39,39
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",0,41,41
"Unified School District #1","=""3360015""","Webster Correctional Institution","=""3361415""",0,17,17
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",0,23,23
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""","*","*",59
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",26,14,40
"Unified School District #2","=""3470015""","High Meadows","=""3476515""",0,25,25
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",21,39,60
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",0,86,86
"Union School District","=""1450011""","Union Elementary School","=""1450111""",41,37,78
"Vernon School District","=""1460011""","Northeast School","=""1460311""",137,152,289
"Vernon School District","=""1460011""","Center Road School","=""1461411""",222,246,468
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",134,152,286
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",136,129,265
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","*","*",10
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",612,553,1165
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",153,160,313
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",373,414,787
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",169,137,306
"Wallingford School District","=""1480011""","Highland School","=""1480211""",166,152,318
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","*","*",18
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",191,224,415
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",375,343,718
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",215,208,423
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",428,408,836
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",621,555,1176
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",495,492,987
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",183,167,350
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",172,177,349
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",161,151,312
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",173,178,351
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",264,267,531
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",96,109,205
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",602,674,1276
"Waterbury School District","=""1510011""","Washington School","=""1512311""",167,146,313
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",251,304,555
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",132,135,267
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",272,285,557
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",261,261,522
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",237,295,532
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",652,684,1336
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",252,323,575
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",76,103,179
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",222,243,465
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",100,144,244
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",394,408,802
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",222,214,436
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",675,631,1306
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",295,304,599
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",294,302,596
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",630,699,1329
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",601,625,1226
"Waterbury School District","=""1510011""","Regan School","=""1512811""",151,148,299
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",312,302,614
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",87,137,224
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",262,217,479
"Waterbury School District","=""1510011""","State Street School","=""1519011""",15,68,83
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",278,280,558
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",297,184,481
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",174,145,319
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",175,177,352
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",588,604,1192
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",201,196,397
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",324,370,694
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",128,140,268
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",188,227,415
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""",252,262,514
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",511,477,988
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",185,181,366
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",364,389,753
"Watertown School District","=""1530011""","Polk School","=""1530411""",187,186,373
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",438,426,864
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",483,497,980
"West Hartford School District","=""1550011""","Smith School","=""1551711""",180,199,379
"West Hartford School District","=""1550011""","Achieve","=""1559111""","*","*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",213,240,453
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",230,224,454
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",227,193,420
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",178,186,364
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",174,187,361
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",749,717,1466
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",289,300,589
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",760,811,1571
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",435,466,901
"West Hartford School District","=""1550011""","Morley School","=""1550911""",187,177,364
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",215,218,433
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",419,447,866
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","*","*",13
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",219,219,438
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",210,285,495
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",249,262,511
"West Haven School District","=""1560011""","Washington School","=""1561211""",208,195,403
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",164,191,355
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""",140,118,258
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",325,368,693
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",169,184,353
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",198,185,383
"West Haven School District","=""1560011""","Forest School","=""1560311""",190,248,438
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",370,369,739
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",226,238,464
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",255,249,504
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",825,815,1640
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",184,189,373
