"Student Counts by School and Grade"
"All Districts, All Schools"
"2010-11"

"",,,,"Grade",,,,,,,,,,,,,,
"District","District Code","School","School Code","Pre-Kindergarten","Kindergarten","Grade 1","Grade 2","Grade 3","Grade 4","Grade 5","Grade 6","Grade 7","Grade 8","Grade 9","Grade 10","Grade 11","Grade 12","Total"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",0,62,58,65,60,53,56,62,0,0,0,0,0,0,416
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",0,0,0,0,69,71,75,70,0,0,0,0,0,0,285
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",0,0,0,0,0,0,0,0,213,223,0,0,0,0,436
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",0,0,0,0,0,0,0,0,0,0,260,225,223,220,928
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",39,41,44,49,36,53,48,56,67,69,0,0,0,0,502
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""",0,0,0,0,0,0,0,0,0,0,"*",13,"*",9,32
"Litchfield School District","=""0740011""","Center School","=""0740211""",19,76,71,88,87,0,0,0,0,0,0,0,0,0,341
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",0,0,0,0,0,79,92,97,0,0,0,0,0,0,268
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",0,0,0,0,0,0,0,0,104,94,76,94,102,90,560
"Madison School District","=""0760011""","Town Campus Learning Center","=""0769011""",43,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",0,135,79,86,101,91,0,0,0,0,0,0,0,0,492
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",0,0,55,83,83,81,0,0,0,0,0,0,0,0,302
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",0,0,54,76,71,74,0,0,0,0,0,0,0,0,275
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",0,0,0,0,0,0,288,300,0,0,0,0,0,0,588
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",0,0,0,0,0,0,0,0,310,306,0,0,0,0,616
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",0,0,0,0,0,0,0,0,0,0,321,326,337,306,1290
"Manchester School District","=""0770011""","Buckley School","=""0770311""",66,64,68,50,45,51,44,0,0,0,0,0,0,0,388
"Manchester School District","=""0770011""","Keeney School","=""0770611""","*","*",55,70,65,70,74,0,0,0,0,0,0,0,387
"Manchester School District","=""0770011""","Manchester Preschool Center","=""0778011""",185,0,0,0,0,0,0,0,0,0,0,0,0,0,185
"Manchester School District","=""0770011""","Robertson School","=""0771011""",11,108,65,65,53,34,41,0,0,0,0,0,0,0,377
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""",0,48,38,36,30,42,40,0,0,0,0,0,0,0,234
"Manchester School District","=""0770011""","Washington School","=""0771411""",0,57,51,55,47,53,44,0,0,0,0,0,0,0,307
"Manchester School District","=""0770011""","Bowers School","=""0770111""",0,73,75,70,74,57,60,0,0,0,0,0,0,0,409
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",0,46,55,46,45,38,43,0,0,0,0,0,0,0,273
"Manchester School District","=""0770011""","Martin School","=""0771611""",0,41,43,41,30,30,36,0,0,0,0,0,0,0,221
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",0,67,65,55,45,58,50,0,0,0,0,0,0,0,340
"Manchester School District","=""0770011""","Waddell School","=""0771311""",0,59,63,58,57,63,48,0,0,0,0,0,0,0,348
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",0,0,0,0,0,0,0,454,0,0,0,0,0,0,454
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",0,0,0,0,0,0,0,0,436,465,0,0,0,0,901
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",0,0,0,0,0,0,0,0,"*","*",25,21,20,21,99
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",0,0,0,0,0,0,0,0,0,0,527,458,454,441,1880
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",31,45,57,39,52,50,0,0,0,0,0,0,0,0,274
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",30,36,31,37,39,29,0,0,0,0,0,0,0,0,202
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",30,52,39,47,46,52,0,0,0,0,0,0,0,0,266
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",0,0,0,0,0,0,147,141,151,146,0,0,0,0,585
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",24,85,84,102,90,105,98,87,0,0,0,0,0,0,675
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",83,62,71,66,77,50,57,0,0,0,0,0,0,0,466
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","*",124,108,"*",119,123,127,0,0,0,0,0,0,0,706
"Meriden School District","=""0800011""","Hanover School","=""0800311""",112,51,57,79,107,69,55,0,0,0,0,0,0,0,530
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","*",100,"*",92,90,103,100,0,0,0,0,0,0,0,561
"Meriden School District","=""0800011""","John Barry School","=""0800511""",41,79,79,67,75,80,88,0,0,0,0,0,0,0,509
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","*",96,110,103,"*",102,119,0,0,0,0,0,0,0,621
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",82,71,68,75,71,84,73,0,0,0,0,0,0,0,524
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",0,83,105,89,51,52,66,0,0,0,0,0,0,0,446
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",0,0,0,0,0,0,0,213,230,268,0,0,0,0,711
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",0,0,0,0,0,0,0,278,296,314,0,0,0,0,888
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",0,0,0,0,0,0,0,0,0,0,403,294,258,280,1235
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",0,0,0,0,0,0,0,0,0,0,377,251,238,236,1102
"Middletown School District","=""0830011""","Snow School","=""0831111""",107,30,44,45,43,40,47,0,0,0,0,0,0,0,356
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",0,65,61,63,63,57,57,0,0,0,0,0,0,0,366
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",0,61,73,59,50,66,62,0,0,0,0,0,0,0,371
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",0,59,65,73,56,55,69,0,0,0,0,0,0,0,377
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",0,41,39,47,34,59,28,0,0,0,0,0,0,0,248
"Middletown School District","=""0830011""","Moody School","=""0831211""",0,55,54,75,48,65,64,0,0,0,0,0,0,0,361
"Middletown School District","=""0830011""","Spencer School","=""0830111""",0,57,58,62,59,47,58,0,0,0,0,0,0,0,341
"Middletown School District","=""0830011""","Wesley School","=""0831411""",0,41,64,61,55,48,42,0,0,0,0,0,0,0,311
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",0,0,0,0,0,0,0,372,0,0,0,0,0,0,372
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",0,0,0,0,0,0,0,0,369,364,0,0,0,0,733
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",0,0,0,0,0,0,0,0,0,0,383,357,319,298,1357
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",18,136,141,126,0,0,0,0,0,0,0,0,0,0,421
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","*","*",102,136,0,0,0,0,0,0,0,0,0,0,337
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",142,113,91,90,0,0,0,0,0,0,0,0,0,0,436
"Milford School District","=""0840011""","Mathewson School","=""0841711""",0,132,143,180,0,0,0,0,0,0,0,0,0,0,455
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",0,0,0,0,98,123,109,0,0,0,0,0,0,0,330
"Milford School District","=""0840011""","Meadowside School","=""0840711""",0,0,0,0,133,171,161,0,0,0,0,0,0,0,465
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",0,0,0,0,123,132,123,0,0,0,0,0,0,0,378
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",0,0,0,0,135,133,150,0,0,0,0,0,0,0,418
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",0,0,0,0,0,0,0,169,166,197,0,0,0,0,532
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",0,0,0,0,0,0,0,219,198,194,0,0,0,0,611
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",0,0,0,0,0,0,0,198,195,180,0,0,0,0,573
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",0,0,0,0,0,0,0,0,0,0,296,248,242,211,997
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",0,0,0,0,0,0,0,0,0,0,246,270,242,251,1009
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",60,46,64,53,51,61,74,0,0,0,0,0,0,0,409
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",0,78,104,98,90,116,129,0,0,0,0,0,0,0,615
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",0,75,83,95,91,70,97,0,0,0,0,0,0,0,511
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""",0,0,0,0,0,0,0,277,0,0,0,0,0,0,277
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",0,0,0,0,0,0,0,0,302,332,0,0,0,0,634
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",0,0,0,0,0,0,0,0,0,0,303,300,332,374,1309
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","*",55,"*",55,65,78,75,0,0,0,0,0,0,0,383
"Montville School District","=""0860011""","Mohegan School","=""0860111""","*",67,67,68,69,"*",84,0,0,0,0,0,0,0,419
"Montville School District","=""0860011""","Oakdale School","=""0860511""",56,58,66,68,58,65,62,0,0,0,0,0,0,0,433
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",0,0,0,0,0,0,0,205,220,217,0,0,0,0,642
"Montville School District","=""0860011""","Montville High School","=""0866111""",0,0,0,0,0,0,0,0,0,0,203,179,200,185,767
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",0,0,0,0,0,0,0,0,0,0,"*",9,"*","*",19
"Naugatuck School District","=""0880011""","Central Avenue Preschool","=""0888211""",31,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"Naugatuck School District","=""0880011""","Head Start","=""0888111""",104,0,0,0,0,0,0,0,0,0,0,0,0,0,104
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",0,44,40,32,35,51,0,0,0,0,0,0,0,0,202
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",0,46,49,64,42,51,0,0,0,0,0,0,0,0,252
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",0,64,65,69,69,68,0,0,0,0,0,0,0,0,335
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",0,63,82,78,65,88,0,0,0,0,0,0,0,0,376
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",0,41,44,50,47,49,0,0,0,0,0,0,0,0,231
"Naugatuck School District","=""0880011""","Western School","=""0880711""",0,58,65,56,56,42,0,0,0,0,0,0,0,0,277
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",0,0,0,0,0,0,149,181,0,0,0,0,0,0,330
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",0,0,0,0,0,0,218,172,0,0,0,0,0,0,390
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",0,0,0,0,0,0,0,0,375,396,0,0,0,0,771
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",0,0,0,0,0,0,0,0,0,0,298,332,362,369,1361
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",36,133,98,94,94,0,0,0,0,0,0,0,0,0,455
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",40,100,108,102,87,108,118,98,74,62,0,0,0,0,897
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",190,64,59,51,52,45,57,0,0,0,0,0,0,0,518
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",40,117,126,146,118,81,71,0,0,0,0,0,0,0,699
"New Britain School District","=""0890011""","Smith School","=""0891311""",98,97,96,80,71,96,93,0,0,0,0,0,0,0,631
"New Britain School District","=""0890011""","Holmes School","=""0890611""",0,70,103,60,57,75,57,0,0,0,0,0,0,0,422
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",0,74,69,62,72,67,71,0,0,0,0,0,0,0,415
"New Britain School District","=""0890011""","Northend School","=""0890911""",0,51,61,44,46,52,53,0,0,0,0,0,0,0,307
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",0,71,68,69,68,212,185,0,0,0,0,0,0,0,673
"New Britain School District","=""0890011""","Vance School","=""0891511""",0,95,93,87,85,103,81,0,0,0,0,0,0,0,544
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",0,0,"*","*","*","*","*","*","*","*",0,0,"*","*",32
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",0,0,0,0,0,0,0,55,53,48,0,0,0,0,156
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",0,0,0,0,0,0,0,181,201,210,0,0,0,0,592
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",0,0,0,0,0,0,0,135,147,147,0,0,0,0,429
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",0,0,0,0,0,0,0,243,246,227,0,0,0,0,716
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""",0,0,0,0,0,0,0,0,"*","*",0,"*","*","*",12
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",0,0,0,0,0,0,0,0,0,0,605,646,771,597,2619
"New Canaan School District","=""0900011""","West School","=""0900311""",40,92,82,99,97,83,0,0,0,0,0,0,0,0,493
"New Canaan School District","=""0900011""","East School","=""0900411""",0,91,98,106,102,119,0,0,0,0,0,0,0,0,516
"New Canaan School District","=""0900011""","South School","=""0900211""",0,101,101,134,122,103,0,0,0,0,0,0,0,0,561
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",0,0,0,0,0,0,314,325,286,293,0,0,0,0,1218
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",0,0,0,0,0,0,0,0,0,0,347,353,330,313,1343
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",79,140,198,185,0,0,0,0,0,0,0,0,0,0,602
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",0,0,0,0,197,213,200,0,0,0,0,0,0,0,610
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",0,0,0,0,0,0,0,230,246,256,0,0,0,0,732
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",0,0,0,0,0,0,0,0,0,0,245,268,234,227,974
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",16,35,36,42,0,0,0,0,0,0,0,0,0,0,129
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",0,38,40,42,0,0,0,0,0,0,0,0,0,0,120
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,0,0,0,87,89,87,96,0,0,0,0,0,0,359
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",67,51,51,51,54,69,53,53,51,55,0,0,0,0,555
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","*",58,51,48,96,69,75,66,"*",26,0,0,0,0,515
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",62,45,65,49,48,75,52,60,50,43,0,0,0,0,549
"New Haven School District","=""0930011""","Beecher School","=""0930311""",56,40,50,47,41,42,47,38,45,62,0,0,0,0,468
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",57,57,51,53,61,54,57,47,51,39,0,0,0,0,527
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",39,52,52,51,53,57,49,53,55,28,0,0,0,0,489
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",86,43,44,45,41,41,34,48,40,45,0,0,0,0,467
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","*",68,77,66,65,57,63,49,51,"*",0,0,0,0,548
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",42,75,49,61,64,45,37,30,35,35,0,0,0,0,473
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",62,49,53,64,61,50,46,43,32,0,0,0,0,0,460
"New Haven School District","=""0930011""","Dwight Early Childhood Program","=""0938211""",39,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""",115,0,0,0,0,0,0,0,0,0,0,0,0,0,115
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","*",50,48,59,58,45,51,43,39,"*",0,0,0,0,435
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","*","*",74,90,66,86,58,67,68,80,0,0,0,0,639
"New Haven School District","=""0930011""","Headstart","=""0938011""",402,0,0,0,0,0,0,0,0,0,0,0,0,0,402
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""",272,0,0,0,0,0,0,0,0,0,0,0,0,0,272
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","*",49,79,59,53,31,"*",38,26,41,0,0,0,0,402
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",61,48,52,60,47,43,64,54,57,41,0,0,0,0,527
"New Haven School District","=""0930011""","John S. Martinez Sea and Sky STEM School","=""0930811""",41,49,50,47,62,66,49,50,57,65,0,0,0,0,536
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",60,52,72,67,74,60,50,45,44,33,0,0,0,0,557
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","*",43,61,54,26,33,29,21,"*",23,0,0,0,0,313
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",44,50,50,52,50,53,47,68,66,86,0,0,0,0,566
"New Haven School District","=""0930011""","Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",15,50,75,76,53,54,46,50,59,58,0,0,0,0,536
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",46,47,46,70,58,49,65,40,50,50,0,0,0,0,521
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",28,265,24,0,0,0,0,0,0,0,0,0,0,0,317
"New Haven School District","=""0930011""","Truman School","=""0932911""",78,51,51,48,47,48,45,47,58,59,0,0,0,0,532
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",20,29,48,22,24,24,19,19,25,16,0,0,0,0,246
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",28,51,50,54,38,34,22,33,29,36,0,0,0,0,375
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","*",52,52,51,47,54,47,50,47,"*",0,0,0,0,444
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",0,51,50,49,53,52,54,49,48,49,0,0,0,0,455
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",0,73,58,45,37,33,25,34,30,26,0,0,0,0,361
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",0,74,78,69,75,56,62,70,58,66,0,0,0,0,608
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",0,0,0,0,0,0,95,115,115,119,0,0,0,0,444
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",0,0,0,0,0,0,0,13,11,20,0,0,0,0,44
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",0,0,0,0,0,0,0,68,71,87,0,0,0,0,226
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",0,0,0,0,0,0,0,0,"*","*",9,"*",6,"*",22
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",0,0,0,0,0,0,0,0,0,0,196,186,141,100,623
"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",0,0,0,0,0,0,0,0,0,0,78,57,43,34,212
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",0,0,0,0,0,0,0,0,0,0,95,82,75,55,307
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",0,0,0,0,0,0,0,0,0,0,207,166,147,149,669
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",0,0,0,0,0,0,0,0,0,0,334,268,187,180,969
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",0,0,0,0,0,0,0,0,0,0,116,108,42,30,296
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",0,0,0,0,0,0,0,0,0,0,92,76,54,45,267
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",0,0,0,0,0,0,0,0,0,0,39,44,32,47,162
"New Haven School District","=""0930011""","Sound School","=""0936711""",0,0,0,0,0,0,0,0,0,0,93,86,80,61,320
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",0,0,0,0,0,0,0,0,0,0,343,271,362,311,1287
"New London School District","=""0950011""","Harbor School","=""0950211""","*","*",52,53,47,55,51,0,0,0,0,0,0,0,301
"New London School District","=""0950011""","Jennings School","=""0950311""",27,75,94,86,86,97,89,0,0,0,0,0,0,0,554
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","*","*",43,47,41,26,41,0,0,0,0,0,0,0,224
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",0,36,42,53,56,51,46,0,0,0,0,0,0,0,284
"New London School District","=""0950011""","Shoreline Academy","=""0950511""",0,23,20,25,20,20,0,0,0,0,0,0,0,0,108
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""",0,0,0,0,"*","*","*","*",0,"*",7,"*","*","*",28
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",0,0,0,0,0,0,0,180,223,187,0,0,0,0,590
"New London School District","=""0950011""","New London High School","=""0956111""",0,0,0,0,0,0,0,0,0,0,331,243,206,203,983
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",27,111,98,107,113,0,0,0,0,0,0,0,0,0,456
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",32,106,107,103,110,0,0,0,0,0,0,0,0,0,458
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",24,110,135,137,142,0,0,0,0,0,0,0,0,0,548
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",0,0,0,0,0,307,365,352,0,0,0,0,0,0,1024
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",0,0,0,0,0,0,0,0,356,392,0,0,0,0,748
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",0,0,0,0,0,0,0,0,0,0,399,375,382,354,1510
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""",0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",26,76,92,92,79,76,0,0,0,0,0,0,0,0,441
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",14,48,65,53,60,63,0,0,0,0,0,0,0,0,303
"Newington School District","=""0940011""","John Paterson School","=""0940811""",39,86,79,92,78,102,0,0,0,0,0,0,0,0,476
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","*",71,88,76,89,"*",0,0,0,0,0,0,0,0,392
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",0,0,0,0,0,0,181,168,162,195,0,0,0,0,706
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",0,0,0,0,0,0,141,150,161,170,0,0,0,0,622
"Newington School District","=""0940011""","Newington High School","=""0946111""",0,0,0,0,0,0,0,0,0,0,381,358,347,399,1485
"Newtown School District","=""0970011""","Newtown Preschool","=""0978011""",88,0,0,0,0,0,0,0,0,0,0,0,0,0,88
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",0,72,75,87,85,97,0,0,0,0,0,0,0,0,416
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",0,58,56,85,90,80,0,0,0,0,0,0,0,0,369
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",0,95,94,95,96,100,0,0,0,0,0,0,0,0,480
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",0,89,109,107,132,138,0,0,0,0,0,0,0,0,575
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",0,0,0,0,0,0,449,446,0,0,0,0,0,0,895
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",0,0,0,0,0,0,0,0,434,463,0,0,0,0,897
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",0,0,0,0,0,0,0,0,0,0,432,462,399,438,1731
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",18,15,13,10,17,27,13,20,0,0,0,0,0,0,133
"Norfolk School District","=""0980011""","Bridges II","=""0989211""",0,"*",0,"*",0,"*","*",0,0,0,0,0,0,0,"*"
"Norfolk School District","=""0980011""","IEP Program","=""0989011""",0,0,0,0,0,"*",0,0,0,0,0,0,0,"*","*"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",23,143,137,172,0,0,0,0,0,0,0,0,0,0,475
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",0,0,0,0,158,164,196,0,0,0,0,0,0,0,518
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",0,0,0,0,0,0,0,191,194,224,0,0,0,0,609
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",0,0,0,0,0,0,0,0,0,0,154,174,166,194,688
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",21,38,34,31,25,38,32,35,36,28,0,0,0,0,318
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*",55,73,"*",80,68,69,0,0,0,0,0,0,0,400
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",33,53,62,53,56,53,61,0,0,0,0,0,0,0,371
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","*","*",76,61,81,51,63,0,0,0,0,0,0,0,386
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","*",61,86,76,"*",77,67,0,0,0,0,0,0,0,424
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",0,0,0,0,0,0,0,273,266,293,0,0,0,0,832
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",0,0,0,0,0,0,0,0,0,0,318,278,292,285,1173
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",21,60,64,62,50,57,57,0,0,0,0,0,0,0,371
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",0,0,0,0,0,0,0,79,59,63,0,0,0,0,201
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",0,0,0,0,0,0,0,0,0,0,56,53,55,60,224
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",62,69,83,74,83,73,64,0,0,0,0,0,0,0,508
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",26,82,93,67,73,59,86,0,0,0,0,0,0,0,486
