"Student Counts by School and Gender"
"All Districts, All Schools"
"2011-12"

"",,,,"Gender",,
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",83,87,170
"Orange School District","=""1070011""","Peck Place School","=""1070511""",212,181,393
"Orange School District","=""1070011""","Race Brook School","=""1070311""",200,188,388
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",148,171,319
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",264,268,532
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",263,255,518
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",294,290,584
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",252,252,504
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",123,134,257
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""","*","*",16
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",189,186,375
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",296,299,595
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",377,381,758
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",190,217,407
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",198,218,416
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",120,151,271
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",201,230,431
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",184,176,360
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",260,287,547
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",383,372,755
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",15,27,42
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",196,231,427
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",169,180,349
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",173,191,364
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",232,276,508
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",235,236,471
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",131,114,245
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",110,109,219
"Portland School District","=""1130011""","Portland High School","=""1136111""",175,185,360
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",107,123,230
"Portland School District","=""1130011""","Valley View School","=""1130211""",159,153,312
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",65,64,129
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",138,129,267
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",317,350,667
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",127,172,299
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",143,145,288
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",305,287,592
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",294,321,615
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",234,229,463
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",180,158,338
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",321,298,619
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",186,192,378
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",185,205,390
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",801,856,1657
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",106,105,211
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",89,94,183
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",296,260,556
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",44,45,89
"Regional School District 07","=""2070012""","AIM","=""2079112""",6,9,15
"Regional School District 07","=""2070012""","FLEX","=""2079012""",0,"*","*"
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","*","*",9
"Regional School District 07","=""2070012""","Links","=""2079212""","*","*",12
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",388,327,715
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",177,192,369
"Regional School District 07","=""2070012""","STEP","=""2079312""",8,18,26
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",540,635,1175
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",300,309,609
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",519,487,1006
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",403,476,879
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",221,224,445
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",244,275,519
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",412,410,822
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",131,161,292
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",51,56,107
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",8,9,17
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",140,166,306
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",95,118,213
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",34,49,83
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",83,77,160
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",299,283,582
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",67,125,192
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",172,186,358
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",114,121,235
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",152,148,300
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",158,167,325
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",163,154,317
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",20,25,45
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",191,205,396
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",469,348,817
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",210,211,421
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",210,187,397
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",280,313,593
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",257,253,510
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",203,248,451
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",618,670,1288
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",222,259,481
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",239,266,505
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",258,217,475
"Regional School District 16","=""2160012""","Community School","=""2160212""",98,110,208
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",216,257,473
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",306,273,579
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",377,365,742
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",143,157,300
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",124,146,270
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",323,334,657
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",397,371,768
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",191,198,389
"Regional School District 18","=""2180012""","Center School","=""2180312""",138,122,260
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",75,81,156
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",192,220,412
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",171,179,350
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",129,141,270
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",612,613,1225
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",171,201,372
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",220,210,430
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",368,399,767
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",165,175,340
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",205,203,408
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",0,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",859,912,1771
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",184,201,385
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",269,269,538
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",149,200,349
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",302,322,624
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",247,279,526
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",389,373,762
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",315,303,618
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",213,230,443
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",156,154,310
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",73,59,132
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",141,149,290
"Seymour School District","=""1240011""","Bungay School","=""1240111""",276,270,546
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""",140,139,279
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",295,301,596
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",283,305,588
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",90,101,191
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",195,185,380
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",156,204,360
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",220,253,473
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",464,467,931
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",218,223,441
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",398,431,829
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",788,775,1563
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",112,139,251
"Sherman School District","=""1270011""","Sherman School","=""1270111""",191,206,397
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",110,122,232
"Simsbury School District","=""1280011""","Central School","=""1280111""",186,211,397
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",379,412,791
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",221,233,454
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",762,856,1618
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",329,383,712
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",125,146,271
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",206,218,424
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",177,200,377
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",339,345,684
"Somers School District","=""1290011""","Somers High School","=""1296111""",280,272,552
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",180,208,388
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",192,225,417
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",169,217,386
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",161,172,333
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",684,774,1458
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",555,535,1090
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",125,155,280
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",414,426,840
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",334,316,650
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",134,151,285
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",191,245,436
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",367,405,772
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",153,122,275
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",119,122,241
"Southington School District","=""1310011""","Southington High School","=""1316211""",1024,1004,2028
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",174,190,364
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",201,224,425
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",183,204,387
"Sprague School District","=""1330011""","Sayles School","=""1330111""",180,194,374
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",236,261,497
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",280,233,513
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",204,203,407
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",96,106,202
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",101,99,200
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",48,90,138
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",304,273,577
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",277,260,537
"Stamford School District","=""1350011""","Dolan School","=""1355311""",241,287,528
"Stamford School District","=""1350011""","Hart School","=""1352211""",266,289,555
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",277,290,567
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",273,254,527
"Stamford School District","=""1350011""","Newfield School","=""1350611""",336,351,687
"Stamford School District","=""1350011""","Northeast School","=""1351811""",335,352,687
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",6,19,25
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",323,323,646
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",400,404,804
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",294,351,645
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",306,323,629
"Stamford School District","=""1350011""","Springdale School","=""1351111""",306,314,620
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",874,987,1861
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",335,380,715
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",290,402,692
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",331,316,647
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",261,296,557
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",1154,1121,2275
"Stamford School District","=""1350011""","Westover School","=""1351411""",335,374,709
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",227,262,489
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",236,272,508
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",208,213,421
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",170,183,353
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",387,386,773
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",70,76,146
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",84,119,203
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",278,259,537
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",580,581,1161
"Stratford School District","=""1380011""","Chapel School","=""1380311""",261,300,561
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",252,291,543
"Stratford School District","=""1380011""","Franklin School","=""1380411""",151,140,291
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",316,288,604
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",130,112,242
"Stratford School District","=""1380011""","Lordship School","=""1380811""",112,107,219
"Stratford School District","=""1380011""","Nichols School","=""1380911""",216,214,430
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",332,375,707
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""",0,9,9
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",224,234,458
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",540,543,1083
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",6,9,15
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",173,209,382
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",242,230,472
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",283,269,552
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",452,415,867
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",280,315,595
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",145,131,276
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",261,281,542
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",172,166,338
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",113,126,239
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",235,242,477
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",206,238,444
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",220,183,403
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",165,173,338
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",287,327,614
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",447,469,916
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",338,350,688
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",370,363,733
"Torrington School District","=""1430011""","East School","=""1430111""",197,214,411
"Torrington School District","=""1430011""","Forbes School","=""1430211""",181,205,386
"Torrington School District","=""1430011""","Southwest School","=""1430811""",145,179,324
"Torrington School District","=""1430011""","Torringford School","=""1430911""",301,340,641
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",528,585,1113
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",545,582,1127
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",218,241,459
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",73,97,170
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",259,262,521
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",222,250,472
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",318,335,653
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",383,365,748
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",191,216,407
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",422,435,857
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",213,254,467
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",203,189,392
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",110,127,237
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",1132,1055,2187
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",0,25,25
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""",0,"*","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",0,25,25
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",0,45,45
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",0,13,13
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",0,14,14
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",0,44,44
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",0,43,43
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",0,400,400
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",0,10,10
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",0,30,30
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",0,19,19
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",0,20,20
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",0,24,24
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",29,0,29
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","*","*",25
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",30,26,56
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",0,99,99
"Union School District","=""1450011""","Union Elementary School","=""1450111""",40,33,73
"Vernon School District","=""1460011""","Northeast School","=""1460311""",132,160,292
"Vernon School District","=""1460011""","Center Road School","=""1461411""",255,244,499
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",117,169,286
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",140,170,310
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","*","*",14
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",511,541,1052
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",178,197,375
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",370,371,741
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",167,152,319
"Wallingford School District","=""1480011""","Highland School","=""1480211""",162,162,324
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",7,10,17
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",179,206,385
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",371,338,709
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",175,209,384
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,7,7
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",379,376,755
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",629,500,1129
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",473,444,917
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",172,182,354
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","*","*",12
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",167,161,328
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",171,162,333
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",167,182,349
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",197,200,397
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",517,559,1076
"Waterbury School District","=""1510011""","Washington School","=""1512311""",179,169,348
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",257,311,568
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",275,296,571
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",240,257,497
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",230,232,462
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",646,731,1377
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",262,282,544
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",192,189,381
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",68,108,176
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",237,278,515
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",199,201,400
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",370,386,756
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",219,226,445
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",670,744,1414
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",279,324,603
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",248,285,533
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",615,608,1223
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",551,644,1195
"Waterbury School District","=""1510011""","Regan School","=""1512811""",145,147,292
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",328,287,615
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",90,123,213
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",186,184,370
"Waterbury School District","=""1510011""","State Street School","=""1519011""",10,61,71
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",254,245,499
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",308,159,467
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",185,145,330
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",176,201,377
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",639,682,1321
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",197,226,423
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",317,366,683
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",188,163,351
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",189,210,399
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",153,204,357
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",422,473,895
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",162,162,324
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",319,382,701
"Watertown School District","=""1530011""","Polk School","=""1530411""",162,183,345
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",378,393,771
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",484,472,956
"West Hartford School District","=""1550011""","Smith School","=""1551711""",156,181,337
"West Hartford School District","=""1550011""","Achieve","=""1559111""","*","*",6
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",229,242,471
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",201,216,417
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",207,216,423
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",234,221,455
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",145,154,299
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",713,738,1451
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",248,276,524
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",770,761,1531
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",444,440,884
"West Hartford School District","=""1550011""","Morley School","=""1550911""",179,177,356
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",196,229,425
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",473,469,942
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",8,18,26
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","*","*",12
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",245,227,472
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",244,309,553
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",252,261,513
"West Haven School District","=""1560011""","Washington School","=""1561211""",215,246,461
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",158,201,359
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",439,483,922
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",197,199,396
"West Haven School District","=""1560011""","Forest School","=""1560311""",231,245,476
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",492,456,948
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",244,266,510
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",235,237,472
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",743,772,1515
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",152,184,336
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",148,148,296
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",144,146,290
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",245,280,525
"Weston School District","=""1570011""","Weston High School","=""1576111""",367,388,755
