"Student Counts by School and Grade"
"All Districts, All Schools"
"2007-08"

"",,,,"Grade",,,,,,,,,,,,,,
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",0,0,0,0,0,0,0,0,0,0,396,317,306,302,1321
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",0,0,0,0,0,0,0,0,0,0,345,284,318,266,1213
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",54,48,48,48,55,49,49,0,0,0,0,0,0,0,351
"Middletown School District","=""0830011""","Moody School","=""0831211""","*",68,78,66,73,53,"*",0,0,0,0,0,0,0,391
"Middletown School District","=""0830011""","Snow School","=""0831111""",52,49,47,45,54,51,52,0,0,0,0,0,0,0,350
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",0,55,47,57,44,53,53,0,0,0,0,0,0,0,309
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",0,61,46,61,37,45,36,0,0,0,0,0,0,0,286
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",0,27,34,40,40,36,43,0,0,0,0,0,0,0,220
"Middletown School District","=""0830011""","Spencer School","=""0830111""",0,70,72,61,65,60,56,0,0,0,0,0,0,0,384
"Middletown School District","=""0830011""","Wesley School","=""0831411""",0,63,61,45,49,68,50,0,0,0,0,0,0,0,336
"Middletown School District","=""0830011""","DEAL Program","=""0839011""",0,0,"*","*",7,"*",6,0,0,0,0,0,0,0,24
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",0,0,0,0,0,0,"*","*",0,0,0,0,0,0,357
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",0,0,0,0,0,0,0,0,343,357,0,0,0,0,700
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",0,0,0,0,0,0,0,0,0,0,402,289,339,307,1337
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",24,50,59,46,55,53,58,0,0,0,0,0,0,0,345
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",55,66,84,63,72,84,73,0,0,0,0,0,0,0,497
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",45,64,63,71,70,55,71,0,0,0,0,0,0,0,439
"Milford School District","=""0840011""","Simon Lake School","=""0841411""",52,51,48,65,41,69,53,0,0,0,0,0,0,0,379
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",0,68,60,62,67,67,67,0,0,0,0,0,0,0,391
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",0,58,53,52,55,64,67,0,0,0,0,0,0,0,349
"Milford School District","=""0840011""","Meadowside School","=""0840711""",0,61,61,63,60,57,56,0,0,0,0,0,0,0,358
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",0,109,32,37,35,36,33,0,0,0,0,0,0,0,282
"Milford School District","=""0840011""","Mathewson School","=""0841711""",0,0,111,103,97,93,89,0,0,0,0,0,0,0,493
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",0,0,0,0,0,0,0,193,212,214,0,0,0,0,619
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",0,0,0,0,0,0,0,192,173,183,0,0,0,0,548
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",0,0,0,0,0,0,0,191,185,174,0,0,0,0,550
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",0,0,0,0,0,0,0,0,0,0,244,266,261,262,1033
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",0,0,0,0,0,0,0,0,0,0,267,269,233,243,1012
"Milford School District","=""0840011""","The Academy","=""0846411""",0,0,0,0,0,0,0,0,0,0,21,23,14,29,87
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",52,50,66,76,54,63,0,0,0,0,0,0,0,0,361
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",0,81,122,138,120,137,0,0,0,0,0,0,0,0,598
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",0,104,79,102,120,108,0,0,0,0,0,0,0,0,513
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""",0,0,0,0,0,0,332,347,0,0,0,0,0,0,679
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",0,0,0,0,0,0,0,0,309,359,0,0,0,0,668
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",0,0,0,0,0,0,0,0,0,0,360,296,351,395,1402
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","*",67,82,70,60,"*",82,0,0,0,0,0,0,0,419
"Montville School District","=""0860011""","Mohegan School","=""0860111""","*",58,61,86,"*",79,64,0,0,0,0,0,0,0,406
"Montville School District","=""0860011""","Oakdale School","=""0860511""",52,72,63,65,73,83,62,0,0,0,0,0,0,0,470
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",0,0,0,0,0,0,0,235,211,267,0,0,0,0,713
"Montville School District","=""0860011""","Montville High School","=""0866111""",0,0,0,0,0,0,0,0,0,0,223,224,190,191,828
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",0,0,0,0,0,0,0,0,0,0,"*",10,"*",11,30
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","*",37,60,52,46,"*",0,0,0,0,0,0,0,0,228
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""","*","*",62,66,65,52,0,0,0,0,0,0,0,0,293
"Naugatuck School District","=""0880011""","Head Start","=""0888111""",106,0,0,0,0,0,0,0,0,0,0,0,0,0,106
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",37,71,87,85,74,81,0,0,0,0,0,0,0,0,435
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","*","*",66,50,44,51,0,0,0,0,0,0,0,0,253
"Naugatuck School District","=""0880011""","Western School","=""0880711""","*",54,"*",46,61,66,0,0,0,0,0,0,0,0,262
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",0,67,65,59,75,73,0,0,0,0,0,0,0,0,339
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",0,0,0,0,0,0,199,201,0,0,0,0,0,0,400
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",0,0,0,0,0,0,203,181,0,0,0,0,0,0,384
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",0,0,0,0,0,0,0,0,250,257,0,0,0,0,507
"Naugatuck School District","=""0880011""","Hillside Middle School","=""0885211""",0,0,0,0,0,0,0,0,155,146,0,0,0,0,301
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",0,0,0,0,0,0,0,0,0,0,343,350,339,378,1410
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",40,85,86,85,99,128,134,0,0,0,0,0,0,0,657
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",125,46,46,54,53,47,63,0,0,0,0,0,0,0,434
"New Britain School District","=""0890011""","Holmes School","=""0890611""",31,60,85,75,76,47,48,0,0,0,0,0,0,0,422
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",42,87,135,117,93,103,79,0,0,0,0,0,0,0,656
"New Britain School District","=""0890011""","Smith School","=""0891311""",79,87,100,94,97,96,108,0,0,0,0,0,0,0,661
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",0,101,112,113,96,84,74,0,0,0,0,0,0,0,580
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",0,60,68,61,69,72,80,0,0,0,0,0,0,0,410
"New Britain School District","=""0890011""","Northend School","=""0890911""",0,43,47,45,48,53,51,0,0,0,0,0,0,0,287
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",0,112,112,111,118,144,75,0,0,0,0,0,0,0,672
"New Britain School District","=""0890011""","Vance School","=""0891511""",0,91,100,78,85,73,67,0,0,0,0,0,0,0,494
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",0,0,0,0,0,0,0,53,55,47,0,0,0,0,155
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",0,0,0,0,0,0,0,249,273,298,0,0,0,0,820
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",0,0,0,0,0,0,0,180,178,184,0,0,0,0,542
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",0,0,0,0,0,0,0,217,241,239,0,0,0,0,697
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",0,0,0,0,0,0,0,0,0,0,741,835,876,678,3130
"New Canaan School District","=""0900011""","South School","=""0900211""",15,112,94,102,102,95,0,0,0,0,0,0,0,0,520
"New Canaan School District","=""0900011""","West School","=""0900311""",42,88,75,100,116,105,0,0,0,0,0,0,0,0,526
"New Canaan School District","=""0900011""","East School","=""0900411""",0,99,116,100,117,110,0,0,0,0,0,0,0,0,542
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",0,0,0,0,0,0,294,329,365,317,0,0,0,0,1305
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",0,0,0,0,0,0,0,0,0,0,327,299,283,314,1223
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",75,183,205,201,0,0,0,0,0,0,0,0,0,0,664
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",0,0,0,0,221,237,241,0,0,0,0,0,0,0,699
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",0,0,0,0,0,0,0,231,261,251,0,0,0,0,743
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",0,0,0,0,0,0,0,0,0,0,252,262,211,213,938
"New Hartford School District","=""0920011""","Bridges I","=""0929011""","*",0,0,"*",0,0,0,0,0,0,0,0,0,0,"*"
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",19,30,30,27,0,0,0,0,0,0,0,0,0,0,106
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",0,51,51,58,0,0,0,0,0,0,0,0,0,0,160
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,0,0,0,97,88,73,89,0,0,0,0,0,0,347
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",63,52,73,51,66,54,53,45,53,52,0,0,0,0,562
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",55,53,62,46,76,49,50,40,22,0,0,0,0,0,453
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",50,58,51,43,45,49,35,44,39,45,0,0,0,0,459
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",91,97,50,44,70,49,44,43,46,50,0,0,0,0,584
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",38,45,65,67,54,67,25,0,0,0,0,0,0,0,361
"New Haven School District","=""0930011""","Dwight Early Childhood Program","=""0938211""",40,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""",125,0,0,0,0,0,0,0,0,0,0,0,0,0,125
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","*",76,61,65,63,64,63,"*",72,88,0,0,0,0,613
"New Haven School District","=""0930011""","Headstart","=""0938011""",414,0,0,0,0,0,0,0,0,0,0,0,0,0,414
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""",397,0,0,0,0,0,0,0,0,0,0,0,0,0,397
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",11,50,60,57,50,43,46,38,39,39,0,0,0,0,433
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",36,50,51,84,70,68,54,44,32,0,0,0,0,0,489
"New Haven School District","=""0930011""","John S. Martinez Sea and Sky STEM School","=""0930811""",41,50,75,74,83,69,76,61,53,51,0,0,0,0,633
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",35,54,45,51,45,46,37,35,20,21,0,0,0,0,389
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","*",41,47,57,43,38,36,33,"*",37,0,0,0,0,364
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",15,52,51,70,72,83,75,58,90,68,0,0,0,0,634
"New Haven School District","=""0930011""","Truman School","=""0932911""",81,51,53,48,48,66,57,64,72,80,0,0,0,0,620
"New Haven School District","=""0930011""","Vincent E. Mauro Elementary Math, Science and Technology Magnet School","=""0932511""",37,50,46,64,68,60,48,37,0,0,0,0,0,0,410
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",19,22,25,15,21,24,19,17,23,22,0,0,0,0,207
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",37,54,39,41,51,43,42,45,46,50,0,0,0,0,448
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",0,51,52,46,50,54,50,51,46,48,0,0,0,0,448
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",0,49,48,38,50,"*",30,29,40,56,0,"*",0,0,349
"New Haven School District","=""0930011""","Beecher School","=""0930311""",0,53,46,68,48,48,67,"*",39,"*",0,0,0,0,409
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",0,51,47,41,50,51,34,24,0,0,0,0,0,0,298
"New Haven School District","=""0930011""","Clarence Rogers School","=""0930511""",0,47,48,40,0,0,0,0,0,0,0,0,0,0,135
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",0,50,72,80,89,71,63,39,48,0,0,0,0,0,512
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",0,48,47,47,43,39,32,29,0,0,0,0,0,0,285
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",0,76,74,72,72,69,68,63,71,77,0,0,0,0,642
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",0,50,60,54,44,41,51,44,76,126,0,0,0,0,546
"New Haven School District","=""0930011""","Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,57,57,38,48,32,36,38,50,93,0,0,0,0,449
"New Haven School District","=""0930011""","Timothy Dwight School","=""0931111""",0,72,66,59,58,43,0,0,0,0,0,0,0,0,298
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",0,44,51,49,46,44,43,41,39,32,0,0,0,0,389
"New Haven School District","=""0930011""","Katherine Brennan School","=""0930411""",0,0,0,0,53,33,36,26,24,34,0,0,0,0,206
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",0,0,0,0,0,0,92,142,134,120,0,0,0,0,488
"New Haven School District","=""0930011""","Sheridan Communications and Technology Magnet School","=""0935311""",0,0,0,0,0,0,25,62,73,89,0,0,0,0,249
"New Haven School District","=""0930011""","Urban Youth Center Middle School","=""0935111""",0,0,0,0,0,0,0,6,10,18,0,0,0,0,34
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",0,0,0,0,0,0,0,0,0,0,126,117,99,75,417
"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",0,0,0,0,0,0,0,0,0,0,60,63,48,33,204
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",0,0,0,0,0,0,0,0,0,0,108,76,76,69,329
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",0,0,0,0,0,0,0,0,0,0,234,191,161,155,741
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",0,0,0,0,0,0,0,0,0,0,357,315,195,220,1087
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",0,0,0,0,0,0,0,0,0,0,46,47,45,35,173
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",0,0,0,0,0,0,0,0,0,0,79,52,30,22,183
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0936511""",0,0,0,0,0,0,0,0,0,0,9,"*",19,"*",34
"New Haven School District","=""0930011""","Riverside Education Academy","=""0936911""",0,0,0,0,0,0,0,0,0,0,54,34,40,52,180
"New Haven School District","=""0930011""","Sound School","=""0936711""",0,0,0,0,0,0,0,0,0,0,70,107,88,64,329
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",0,0,0,0,0,0,0,0,0,0,640,445,338,372,1795
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",20,0,0,0,0,0,0,202,207,199,0,0,0,0,628
"New London School District","=""0950011""","Harbor School","=""0950211""",7,50,63,61,56,81,75,0,0,0,0,0,0,0,393
"New London School District","=""0950011""","Jennings School","=""0950311""","*",57,63,66,60,56,"*",0,0,0,0,0,0,0,352
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","*",59,76,56,62,62,"*",0,0,0,0,0,0,0,369
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""",0,"*","*","*","*","*","*","*",0,"*","*","*","*","*",25
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",0,46,52,54,59,54,51,0,0,0,0,0,0,0,316
"New London School District","=""0950011""","Dual Language Arts Academy/Academia Bilingue de las Artes","=""0955211""",0,0,0,0,0,0,0,31,0,0,0,0,0,0,31
"New London School District","=""0950011""","New London High School","=""0956111""",0,0,0,0,0,0,0,0,0,0,327,186,151,134,798
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",34,100,115,118,116,0,0,0,0,0,0,0,0,0,483
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",50,114,91,116,119,0,0,0,0,0,0,0,0,0,490
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",27,130,112,148,130,0,0,0,0,0,0,0,0,0,547
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",0,0,0,0,0,355,389,375,0,0,0,0,0,0,1119
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",0,0,0,0,0,0,0,0,396,386,0,0,0,0,782
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",0,0,0,0,0,0,0,0,0,0,430,424,366,371,1591
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",31,81,80,76,87,85,0,0,0,0,0,0,0,0,440
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",11,58,64,57,56,67,0,0,0,0,0,0,0,0,313
"Newington School District","=""0940011""","John Paterson School","=""0940811""",29,74,94,90,83,85,0,0,0,0,0,0,0,0,455
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","*",89,"*",74,80,74,0,0,0,0,0,0,0,0,388
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",0,0,0,0,0,0,192,203,183,180,0,0,0,0,758
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",0,0,0,0,0,0,163,154,197,152,0,0,0,0,666
"Newington School District","=""0940011""","Newington High School","=""0946111""",0,0,0,0,0,0,0,0,0,0,446,356,351,375,1528
"Newtown School District","=""0970011""","Newtown Preschool","=""0978011""",62,0,0,0,0,0,0,0,0,0,0,0,0,0,62
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",0,72,85,89,75,97,0,0,0,0,0,0,0,0,418
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",0,78,72,95,109,89,0,0,0,0,0,0,0,0,443
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",0,87,104,121,107,112,0,0,0,0,0,0,0,0,531
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",0,112,132,137,128,130,0,0,0,0,0,0,0,0,639
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",0,0,0,0,0,0,464,422,0,0,0,0,0,0,886
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",0,0,0,0,0,0,0,0,499,431,0,0,0,0,930
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",0,0,0,0,0,0,0,0,0,0,445,431,423,420,1719
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",8,18,25,16,24,18,23,32,0,0,0,0,0,0,164
"Norfolk School District","=""0980011""","IEP Program","=""0989011""",0,0,"*",0,0,0,0,0,0,0,0,"*",0,"*","*"
"North Branford School District","=""0990011""","Stanley T. Williams School","=""0990511""",20,75,77,96,0,0,0,0,0,0,0,0,0,0,268
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",0,76,93,89,97,0,0,0,0,0,0,0,0,0,355
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",0,0,0,0,96,185,227,0,0,0,0,0,0,0,508
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",0,0,0,0,0,0,0,191,204,175,0,0,0,0,570
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",0,0,0,0,0,0,0,0,0,0,193,162,188,187,730
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",22,29,37,32,40,36,37,40,43,43,0,0,0,0,359
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*",59,67,63,"*",70,57,0,0,0,0,0,0,0,373
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",53,64,66,64,63,65,62,0,0,0,0,0,0,0,437
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","*",94,"*",68,82,79,77,0,0,0,0,0,0,0,461
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","*","*",93,65,81,63,80,0,0,0,0,0,0,0,435
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",0,0,0,0,0,0,0,320,302,295,0,0,0,0,917
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",0,0,0,0,0,0,0,0,0,0,321,334,324,261,1240
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",18,53,51,63,70,56,62,0,0,0,0,0,0,0,373
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",0,0,0,0,0,0,0,63,57,67,0,0,0,0,187
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",0,0,0,0,0,0,0,0,0,0,70,57,52,66,245
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",16,66,64,73,65,60,58,0,0,0,0,0,0,0,402
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",25,87,71,85,65,63,68,0,0,0,0,0,0,0,464
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",17,83,82,53,71,62,80,0,0,0,0,0,0,0,448
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",18,77,77,69,85,79,79,0,0,0,0,0,0,0,484
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",9,90,76,70,60,73,88,0,0,0,0,0,0,0,466
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",40,62,57,59,59,58,62,0,0,0,0,0,0,0,397
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",9,69,58,70,67,66,74,0,0,0,0,0,0,0,413
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",26,43,53,45,43,52,46,0,0,0,0,0,0,0,308
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",0,43,59,63,63,66,62,0,0,0,0,0,0,0,356
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",0,104,85,72,74,78,81,0,0,0,0,0,0,0,494
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",0,88,75,80,64,55,62,0,0,0,0,0,0,0,424
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",0,56,63,57,67,64,67,0,0,0,0,0,0,0,374
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",0,0,0,0,0,0,0,177,151,178,0,0,0,0,506
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",0,0,0,0,0,0,0,226,197,219,0,0,0,0,642
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",0,0,0,0,0,0,0,135,140,150,0,0,0,0,425
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",0,0,0,0,0,0,0,211,238,244,0,0,0,0,693
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",0,0,0,0,0,0,0,0,0,0,530,407,377,348,1662
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",0,0,0,0,0,0,0,0,0,0,455,381,367,355,1558
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,0,0,0,0,0,0,0,0,0,15,15,51,15,96
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",15,41,29,22,20,29,16,0,0,0,0,0,0,0,172
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",46,31,42,33,39,52,39,0,0,0,0,0,0,0,282
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","*",69,"*",62,63,65,65,0,0,0,0,0,0,0,369
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",30,63,58,55,79,59,54,0,0,0,0,0,0,0,398
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",48,42,38,33,44,34,40,0,0,0,0,0,0,0,279
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",82,29,34,39,34,36,24,0,0,0,0,0,0,0,278
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",20,42,36,40,35,41,41,0,0,0,0,0,0,0,255
"Norwich School District","=""1040011""","Greeneville School","=""1040611""",0,44,71,63,52,59,53,0,0,0,0,0,0,0,342
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",0,21,36,34,30,37,35,0,0,0,0,0,0,0,193
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,0,"*","*","*",0,"*",8,0,0,0,0,0,0,15
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",0,0,0,0,0,0,0,247,233,266,0,0,0,0,746
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",0,0,0,0,0,0,0,164,149,227,0,0,0,0,540
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",0,0,0,0,0,0,0,0,7,9,6,9,6,7,44
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",0,0,0,0,0,0,0,0,0,0,24,11,23,21,79
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",29,122,103,127,97,0,0,0,0,0,0,0,0,0,478
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",0,0,0,0,0,130,118,131,127,146,0,0,0,0,652
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",0,0,0,0,0,0,0,0,0,0,123,124,118,118,483
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",28,169,0,0,0,0,0,0,0,0,0,0,0,0,197
"Orange School District","=""1070011""","Peck Place School","=""1070511""",0,0,64,70,62,91,78,74,0,0,0,0,0,0,439
"Orange School District","=""1070011""","Race Brook School","=""1070311""",0,0,57,64,79,67,69,81,0,0,0,0,0,0,417
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",0,0,52,50,46,52,51,68,0,0,0,0,0,0,319
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",26,170,205,164,0,0,0,0,0,0,0,0,0,0,565
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",0,0,0,0,182,173,144,0,0,0,0,0,0,0,499
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",0,0,0,0,0,0,0,187,172,161,0,0,0,0,520
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",0,0,0,0,0,0,0,0,0,0,157,109,0,0,266
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""",97,169,0,0,0,0,0,0,0,0,0,0,0,0,266
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",0,0,107,94,100,0,0,0,0,0,0,0,0,0,301
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",0,0,114,105,102,0,0,0,0,0,0,0,0,0,321
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",0,0,0,0,0,196,190,0,0,0,0,0,0,0,386
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",0,0,0,0,0,0,0,183,196,193,0,0,0,0,572
