"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"District","District Code","School","School Code","Subject","Free/Reduced Price Meal Eligibility (3-level)","Total Numberof Students","Total NumberTested","Smarter BalancedParticipationRate","Total Number with Scored Tests","Level 1 Not Met  Count","%","Level 2 Approaching  Count","%","Level 3 Met  Count","%","Level 4 Exceeded  Count","%","Level 3&4 Met or Exceeded Count","%"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","Math","N",77,77,100.0,77,"*","*","*","*",36,46.8,25,32.5,61,79.2
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","ELA","F",161,159,98.8,158,76,48.1,49,31.0,"*","*","*","*",33,20.9
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","ELA","N",34,33,97.1,33,"*","*","*","*","*","*",12,36.4,"*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Math","F",161,159,98.8,159,90,56.6,48,30.2,"*","*","*","*",21,13.2
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Math","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","ELA","F",217,210,96.8,209,104,49.8,49,23.4,40,19.1,16,7.7,56,26.8
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","ELA","N",42,39,92.9,39,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","ELA","R",16,16,"*",15,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Math","F",217,212,97.7,212,130,61.3,46,21.7,"*","*","*","*",36,17.0
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Math","N",43,41,95.3,41,"*","*","*","*","*","*",11,26.8,"*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Math","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","ELA","F",313,297,94.9,296,136,45.9,95,32.1,"*","*","*","*",65,22.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","ELA","N",139,136,97.8,136,38,27.9,29,21.3,46,33.8,23,16.9,69,50.7
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","ELA","R",29,28,96.6,28,7,25.0,"*","*",10,35.7,"*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Math","F",315,299,94.9,299,228,76.3,56,18.7,"*","*","*","*",15,5.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Math","N",140,137,97.9,137,69,50.4,27,19.7,27,19.7,14,10.2,41,29.9
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Math","R",29,28,96.6,28,14,50.0,6,21.4,"*","*","*","*",8,28.6
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","ELA","F",23,23,100.0,23,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Math","F",23,22,95.7,22,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","ELA","F",120,118,98.3,116,81,69.8,19,16.4,10,8.6,6,5.2,16,13.8
"New Britain School District","=""0890011""","Northend School","=""0890911""","ELA","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","ELA","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Math","F",119,115,96.6,115,96,83.5,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Math","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Math","R",9,9,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","ELA","F",621,603,97.1,602,394,65.4,150,24.9,"*","*","*","*",58,9.6
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","ELA","N",102,97,95.1,97,51,52.6,27,27.8,"*","*","*","*",19,19.6
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","ELA","R",43,43,100.0,43,25,58.1,"*","*",9,20.9,"*","*","*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Math","F",621,619,99.7,619,457,73.8,128,20.7,"*","*","*","*",34,5.5
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Math","N",104,103,99.0,103,70,68.0,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Math","R",43,43,100.0,43,32,74.4,6,14.0,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","ELA","F",602,594,98.7,590,372,63.1,157,26.6,"*","*","*","*",61,10.3
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","ELA","N",105,104,99.0,104,42,40.4,38,36.5,"*","*","*","*",24,23.1
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","ELA","R",62,61,98.4,61,29,47.5,23,37.7,9,14.8,0,0.0,9,14.8
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Math","F",602,596,99.0,596,455,76.3,113,19.0,"*","*","*","*",28,4.7
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Math","N",105,104,99.0,104,58,55.8,35,33.7,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Math","R",63,63,100.0,63,35,55.6,24,38.1,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","ELA","F",286,266,93.0,265,209,78.9,35,13.2,"*","*","*","*",21,7.9
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","ELA","N",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","ELA","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Math","F",286,282,98.6,282,213,75.5,56,19.9,"*","*","*","*",13,4.6
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Math","N",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","ELA","F",215,213,99.1,212,109,51.4,61,28.8,27,12.7,15,7.1,42,19.8
"New Britain School District","=""0890011""","Smith School","=""0891311""","ELA","N",45,44,97.8,44,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","ELA","R",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Math","F",215,215,100.0,215,112,52.1,68,31.6,30,14.0,"*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Math","N",45,44,97.8,44,15,34.1,14,31.8,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Math","R",20,20,100.0,20,9,45.0,7,35.0,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","ELA","F",187,186,99.5,186,107,57.5,38,20.4,26,14.0,15,8.1,41,22.0
"New Britain School District","=""0890011""","Vance School","=""0891511""","ELA","N",43,42,97.7,42,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","ELA","R",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Math","F",188,188,100.0,188,122,64.9,45,23.9,"*","*","*","*",21,11.2
"New Britain School District","=""0890011""","Vance School","=""0891511""","Math","N",43,42,97.7,42,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Math","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","East School","=""0900411""","ELA","N",246,244,99.2,244,13,5.3,23,9.4,66,27.0,142,58.2,208,85.2
"New Canaan School District","=""0900011""","East School","=""0900411""","Math","N",246,244,99.2,244,11,4.5,29,11.9,92,37.7,112,45.9,204,83.6
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","ELA","N",272,265,97.4,265,12,4.5,35,13.2,99,37.4,119,44.9,218,82.3
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Math","N",272,265,97.4,265,29,10.9,54,20.4,75,28.3,107,40.4,182,68.7
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","ELA","N",1290,1259,97.6,1257,55,4.4,198,15.8,509,40.5,495,39.4,1004,79.9
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Math","N",1290,1257,97.4,1257,106,8.4,256,20.4,330,26.3,565,44.9,895,71.2
"New Canaan School District","=""0900011""","South School","=""0900211""","ELA","N",245,234,95.5,234,8,3.4,27,11.5,53,22.6,146,62.4,199,85.0
"New Canaan School District","=""0900011""","South School","=""0900211""","Math","N",245,235,95.9,235,10,4.3,40,17.0,78,33.2,107,45.5,185,78.7
"New Canaan School District","=""0900011""","West School","=""0900311""","ELA","N",195,194,99.5,194,"*","*","*","*",36,18.6,138,71.1,174,89.7
"New Canaan School District","=""0900011""","West School","=""0900311""","Math","N",195,195,100.0,195,7,3.6,27,13.8,53,27.2,108,55.4,161,82.6
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","ELA","F",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","ELA","N",468,444,94.9,442,51,11.5,68,15.4,161,36.4,162,36.7,323,73.1
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Math","F",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Math","N",468,439,93.8,438,51,11.6,129,29.5,150,34.2,108,24.7,258,58.9
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","ELA","N",223,105,47.1,105,36,34.3,24,22.9,24,22.9,21,20.0,45,42.9
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Math","N",223,93,41.7,93,55,59.1,19,20.4,12,12.9,7,7.5,19,20.4
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","ELA","F",52,51,98.1,51,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","ELA","N",559,531,95.0,530,51,9.6,121,22.8,235,44.3,123,23.2,358,67.5
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","ELA","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Math","F",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Math","N",559,524,93.7,523,115,22.0,176,33.7,135,25.8,97,18.5,232,44.4
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Math","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","ELA","F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","ELA","N",279,267,95.7,265,25,9.4,31,11.7,101,38.1,108,40.8,209,78.9
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","ELA","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Math","F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Math","N",279,262,93.9,262,34,13.0,76,29.0,101,38.5,51,19.5,152,58.0
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Math","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Bridges II at Ann Antolini School","=""0920411""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Bridges II at Ann Antolini School","=""0920411""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","ELA","F",96,96,100.0,96,53,55.2,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","ELA","N",190,189,99.5,188,"*","*",45,23.9,48,25.5,44,23.4,92,48.9
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Math","F",96,96,100.0,96,"*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Math","N",190,189,99.5,189,86,45.5,49,25.9,26,13.8,"*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","ELA","F",84,83,98.8,83,36,43.4,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","ELA","N",234,225,96.2,225,"*","*",69,30.7,92,40.9,30,13.3,122,54.2
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Math","F",84,83,98.8,83,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Math","N",234,225,96.2,225,80,35.6,83,36.9,45,20.0,17,7.6,62,27.6
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","ELA","F",185,180,97.3,180,107,59.4,51,28.3,"*","*","*","*",22,12.2
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Math","F",185,178,96.2,178,137,77.0,34,19.1,"*","*","*","*",7,3.9
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","ELA","F",173,172,99.4,172,98,57.0,49,28.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","ELA","N","*","*","*","*","*","*","*","*",27,18.5,8,5.5,35,24.0
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Math","F",173,172,99.4,172,126,73.3,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Math","N","*","*","*","*","*","*",43,29.5,15,10.3,"*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","ELA","F",158,155,98.1,155,85,54.8,46,29.7,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","ELA","N","*","*","*","*","*","*","*","*",33,34.7,10,10.5,43,45.3
"New Haven School District","=""0930011""","Beecher School","=""0930311""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Math","F",158,150,94.9,149,99,66.4,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Math","N","*","*","*","*","*","*",43,45.3,12,12.6,"*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","ELA","F",156,155,99.4,155,69,44.5,50,32.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","ELA","N",115,115,100.0,115,"*","*","*","*",34,29.6,15,13.0,49,42.6
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","ELA","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Math","F",156,155,99.4,155,98,63.2,41,26.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Math","N",115,115,100.0,115,"*","*","*","*",20,17.4,"*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","ELA","F",187,187,100.0,187,86,46.0,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","ELA","N",252,252,100.0,252,"*","*",66,26.2,100,39.7,"*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","ELA","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Math","F",187,187,100.0,187,135,72.2,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Math","N",252,251,99.6,250,"*","*",84,33.6,51,20.4,"*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Math","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","ELA","F",180,178,98.9,178,88,49.4,48,27.0,31,17.4,11,6.2,42,23.6
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Math","F",180,179,99.4,179,112,62.6,51,28.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Math","N","*","*","*","*","*","*","*","*",17,14.9,"*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","ELA","F",141,138,97.9,138,74,53.6,41,29.7,"*","*","*","*",23,16.7
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Math","F",140,140,100.0,139,101,72.7,26,18.7,12,8.6,0,0.0,12,8.6
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","ELA","F",252,245,97.2,244,138,56.6,67,27.5,"*","*","*","*",39,16.0
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Math","F",250,249,99.6,249,169,67.9,63,25.3,17,6.8,0,0.0,17,6.8
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","ELA","F",265,265,100.0,265,154,58.1,65,24.5,40,15.1,6,2.3,46,17.4
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Math","F",265,264,99.6,264,180,68.2,73,27.7,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Math","N","*","*","*","*","*","*","*","*",11,11.1,"*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","ELA","F",156,155,99.4,155,54,34.8,62,40.0,"*","*","*","*",39,25.2
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","ELA","N","*","*","*","*","*","*","*","*","*","*",9,9.2,"*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Math","F",156,156,100.0,156,90,57.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Math","N","*","*","*","*","*","*","*","*",7,6.8,"*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","ELA","F",229,227,99.1,227,87,38.3,81,35.7,"*","*","*","*",59,26.0
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","ELA","N","*","*","*","*","*","*","*","*","*","*",18,12.3,"*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Math","F",229,226,98.7,226,144,63.7,65,28.8,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Math","N","*","*","*","*","*","*","*","*",19,12.9,7,4.8,26,17.7
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","ELA","F",66,62,93.9,62,22,35.5,19,30.6,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","ELA","N",56,54,96.4,53,"*","*","*","*",30,56.6,8,15.1,38,71.7
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","ELA","R",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Math","F",66,60,90.9,60,44,73.3,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Math","N",56,53,94.6,53,"*","*",18,34.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Math","R",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
