"Chronic Absenteeism, Trend"
"All Districts, All Schools, All Students"

"",,,,"% Chronically Absent",,,,
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","N/A","N/A","N/A","N/A","*"
"Hartford School District","=""0640011""","LC - Moylan","=""0649811""","N/A","N/A","N/A","N/A","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""",21.6,23.5,35.4,30.6,19.8
"Hartford School District","=""0640011""","M. L. King School","=""0641611""",33.7,21.6,25.9,26.3,24.6
"Hartford School District","=""0640011""","MDP - Batchelder School","=""0644811""","N/A","N/A","N/A","*","*"
"Hartford School District","=""0640011""","MDP - Bulkeley High School","=""0645011""","N/A","N/A","N/A","*","*"
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","N/A","N/A","N/A",42.9,19.4
"Hartford School District","=""0640011""","MDP - Moylan School","=""0648511""","N/A","N/A","N/A","*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""",44.4,44.1,38.2,23.2,21.4
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""",37.4,34.6,40.9,38.7,26.4
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""",10.1,9.8,6.5,10.7,"N/A"
"Hartford School District","=""0640011""","Montessori Magnet at Fisher School","=""0643711""","N/A","N/A","N/A","N/A",7.1
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","N/A","N/A",9.3,12.8,"*"
"Hartford School District","=""0640011""","New Visions Program","=""0642711""","N/A","N/A","N/A",87.1,"N/A"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""",8.2,7.7,6.4,9.7,3.5
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""",75.0,60.2,69.7,75.5,"N/A"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""",23.6,18.9,26.2,20.0,24.2
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""",23.7,15.7,16.2,19.2,21.3
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""",5.5,9.4,14.1,13.4,"N/A"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""",23.4,15.5,12.1,10.9,11.6
"Hartford School District","=""0640011""","SAND School","=""0640111""",38.9,39.6,47.5,40.0,26.4
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""",3.9,5.5,2.8,7.9,6.1
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","N/A",24.7,14.1,6.7,4.4
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",33.5,27.4,27.1,22.5,16.9
"Hartford School District","=""0640011""","Sarah J Rawson Middle Grades Academy","=""0645611""",13.8,"N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",25.9,14.3,20.4,22.6,18.4
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","*",29.1,43.2,35.6,29.6
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",12.9,15.9,19.7,15.4,15.3
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","N/A","N/A","N/A",9.2,10.7
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""",14.4,10.7,10.8,"N/A","N/A"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",18.3,19.8,26.1,20.5,22.9
"Hartland School District","=""0650011""","Hartland School","=""0650111""","*","*","*","*","*"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""",5.1,"*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",2.9,3.3,1.9,"*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",4.4,5.7,2.9,6.6,7.0
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",6.8,7.6,6.1,5.4,4.4
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",8.8,9.7,11.2,12.3,7.3
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",2.5,6.1,6.2,7.9,6.3
"Kent School District","=""0680011""","Kent Center School","=""0680111""",6.8,4.2,2.7,"*",2.6
"Kent School District","=""0680011""","LEAPSS","=""0680211""","N/A","N/A","N/A","*","N/A"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","N/A","N/A","N/A","*","*"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",7.4,14.4,7.6,6.1,10.1
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",24.6,22.6,19.1,16.7,18.3
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",12.9,11.9,10.4,8.5,10.1
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",5.4,11.6,8.2,4.5,"*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""",22.9,36.9,28.8,36.6,10.7
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",54.3,11.0,8.3,9.8,10.1
"Learn","=""2450014""","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","N/A","N/A",40.7,19.5,16.8
"Learn","=""2450014""","LEARN ABA Program at Center School","=""2451214""","N/A","N/A","N/A","*","N/A"
"Learn","=""2450014""","LEARN Haynes Elementary Intensive Program","=""2451114""","N/A","N/A","N/A","*","N/A"
"Learn","=""2450014""","LEARN High School ABA at MS","=""2450614""","N/A","N/A","N/A","*","N/A"
"Learn","=""2450014""","LEARN Kelly Middle School Intensive Program","=""2450914""","N/A","N/A","N/A","*","N/A"
"Learn","=""2450014""","LEARN Ledyard RICHES Program","=""2450714""","N/A","N/A","N/A","*","N/A"
"Learn","=""2450014""","LEARN SAILS Middle School Program","=""2450814""","N/A","N/A","N/A","*","N/A"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","N/A","N/A","N/A","*","N/A"
"Learn","=""2450014""","LEARN STS 18-21 Year Old Program","=""2450414""","N/A","N/A","N/A","*","N/A"
"Learn","=""2450014""","Learn ABA Program at Center School","=""2451214""","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Haynes Elementary Intensive Program","=""2451114""","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn High School ABA at MS","=""2450614""","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Kelly Middle School Intensive Program","=""2450914""","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Ledyard RICHES Program","=""2450714""","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Pathways Program","=""2450514""","N/A","N/A","N/A","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn STS 18-21 Year Old Program","=""2450414""","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Special Education","=""2459014""","*",19.4,22.2,"N/A","N/A"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","*",12.3,7.8,8.4,11.4
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",4.7,40.6,7.3,4.8,5.1
"Learn","=""2450014""","The Friendship School","=""2450214""",21.4,24.2,8.0,19.3,14.0
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","N/A",48.5,54.2,"*",10.4
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""","*",6.4,0.0,0.0,2.1
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",5.2,"*",0.0,"*",4.6
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",18.8,25.9,19.5,19.8,11.1
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""",0.0,14.4,"*",0.0,"*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","*",8.0,6.1,0.0,8.2
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","*",9.5,"*",0.0,2.7
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",4.5,7.4,5.4,0.0,4.0
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",15.4,7.3,6.7,6.6,12.4
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",9.4,6.0,6.9,8.8,4.1
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","*","*","N/A","N/A","N/A"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",4.8,6.2,4.6,"*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""",4.0,7.0,4.8,2.4,14.4
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",8.7,9.1,9.8,8.4,11.5
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",5.0,4.7,4.9,4.7,3.7
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""","N/A","N/A","N/A","N/A","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",5.5,2.1,1.0,1.9,1.3
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",2.9,4.7,4.0,3.3,2.9
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","*",4.4,2.0,0.0,0.0
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",2.7,3.5,"*",2.9,"*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",2.4,3.1,2.4,4.1,"*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",4.6,5.7,4.3,5.8,3.6
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""",20.8,"N/A","N/A","N/A","N/A"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","N/A","N/A","N/A",60.7,62.1
"Manchester School District","=""0770011""","Bowers School","=""0770111""",8.1,8.9,11.1,11.4,6.7
"Manchester School District","=""0770011""","Buckley School","=""0770311""",6.6,5.7,4.9,7.3,9.0
"Manchester School District","=""0770011""","Elementary Site 2","=""0771111""","N/A","N/A","N/A","N/A","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",10.6,8.6,12.4,8.5,12.9
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","N/A",7.6,7.4,11.9,7.1
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",12.0,13.2,14.0,10.6,11.3
"Manchester School District","=""0770011""","Keeney School","=""0770611""",6.2,8.1,8.5,7.6,8.2
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",47.4,19.6,13.9,17.6,24.3
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",55.2,55.4,52.5,45.9,52.3
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""",6.0,8.6,8.1,8.3,5.5
"Manchester School District","=""0770011""","New Horizons","=""0770711""","N/A","N/A","N/A",70.6,73.1
"Manchester School District","=""0770011""","Robertson School","=""0771011""",11.6,8.4,9.4,9.9,4.4
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",10.7,11.6,13.6,13.7,9.6
"Manchester School District","=""0770011""","Waddell School","=""0771311""",8.0,6.4,6.8,6.0,8.3
"Manchester School District","=""0770011""","Washington School","=""0771411""",8.2,16.6,18.9,14.6,14.6
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",5.3,6.8,5.2,5.9,5.3
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","*",3.2,4.0,"*",4.0
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",5.9,5.7,2.4,5.0,4.4
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",5.3,8.4,6.5,4.4,7.3
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",4.1,3.6,"*","*",3.6
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",10.9,12.5,11.5,10.4,7.6
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",11.7,10.4,10.1,10.0,6.7
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",13.4,11.1,8.8,12.4,6.3
"Meriden School District","=""0800011""","Community Classroom Collaborative-Meriden School District","=""0800211""","N/A","N/A","N/A","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",12.0,17.5,21.4,20.6,16.2
"Meriden School District","=""0800011""","Hanover School","=""0800311""",10.5,14.0,8.6,8.3,6.0
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",13.2,10.7,12.1,11.8,9.1
"Meriden School District","=""0800011""","John Barry School","=""0800511""",12.3,17.3,17.6,20.9,9.2
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",18.2,17.8,13.2,16.4,11.6
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",13.4,27.4,25.7,22.7,19.0
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",6.3,10.0,10.8,14.4,12.9
"Meriden School District","=""0800011""","STARS-Meriden School District","=""0800611""","N/A","N/A","N/A",27.3,15.8
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","N/A","N/A","N/A","*","*"
"Meriden School District","=""0800011""","Steps-Meriden School District","=""0801211""","N/A","N/A","N/A",57.1,40.0
"Meriden School District","=""0800011""","Success Academy","=""0801411""","N/A","N/A","N/A","N/A",51.7
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",6.4,4.9,6.6,7.1,4.4
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","N/A","N/A","N/A",96.1,93.3
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",11.8,19.3,17.5,20.9,16.7
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",5.9,5.2,8.1,6.0,4.4
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","N/A","N/A","N/A","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",10.0,12.3,11.5,5.2,4.4
"Middletown School District","=""0830011""","ICM - Farm Hill","=""0830611""","N/A","N/A","N/A","*","*"
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""","N/A","N/A","N/A","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""","N/A","N/A","N/A","*","N/A"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""","N/A","N/A","N/A","N/A","*"
"Middletown School District","=""0830011""","ICM - Wesley","=""0830811""","N/A","N/A","N/A","*","*"
"Middletown School District","=""0830011""","ICM- Woodrow Wilson Middle School","=""0830411""","N/A","N/A","N/A","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",9.4,13.0,1.9,"*",10.1
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",7.4,11.2,7.0,6.8,"*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","N/A","N/A","N/A","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","N/A","N/A","N/A","*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""","N/A","N/A","N/A","N/A","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",8.6,8.3,11.0,6.6,6.3
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",21.2,18.3,13.4,14.0,14.9
"Middletown School District","=""0830011""","Moody School","=""0831211""",2.7,3.5,2.8,3.0,"*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","N/A","N/A","N/A","*","*"
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""","N/A","N/A","N/A","N/A","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",5.3,7.7,7.8,5.0,3.9
"Middletown School District","=""0830011""","Spencer School","=""0830111""",2.1,2.3,4.4,4.7,3.4
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""","*","*","*",45.8,59.3
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","N/A","N/A","N/A","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",6.7,4.3,6.1,3.9,4.6
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",12.5,10.6,14.9,13.3,6.2
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",5.2,5.3,"*","*",2.4
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",8.0,10.3,7.2,6.2,4.2
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",7.5,8.8,6.5,5.1,4.3
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",7.3,12.3,7.6,7.8,2.7
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",25.1,27.7,23.6,13.8,13.3
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",15.1,15.9,18.4,13.5,9.4
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",5.3,4.8,5.4,4.6,4.4
"Milford School District","=""0840011""","Mathewson School","=""0841711""",4.8,10.4,5.4,7.3,2.9
"Milford School District","=""0840011""","Meadowside School","=""0840711""",2.1,4.7,2.6,4.1,7.4
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",4.4,7.0,6.0,"*",3.1
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",2.7,4.3,3.5,4.6,4.3
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",7.5,4.9,5.6,5.4,7.7
"Milford School District","=""0840011""","The Academy","=""0840311""","N/A","N/A","N/A",93.8,75.0
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",9.7,12.8,10.3,5.8,7.4
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",2.3,2.3,"*",2.3,1.8
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",8.3,6.3,4.8,3.6,3.8
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","N/A","N/A","N/A","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",8.6,9.9,5.6,2.6,2.9
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",2.4,2.4,2.8,"*",0.0
"Monroe School District","=""0850011""","REAL","=""0850411""","N/A","N/A","N/A","*","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",3.3,2.8,2.1,2.8,1.6
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",6.5,3.3,4.2,2.9,2.0
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",6.5,6.3,7.0,6.5,6.7
"Montville School District","=""0860011""","Mohegan School","=""0860111""",6.2,5.3,5.6,3.1,2.4
"Montville School District","=""0860011""","Montville High School","=""0866111""",11.1,8.9,9.1,9.7,9.6
"Montville School District","=""0860011""","Oakdale School","=""0860511""",5.4,4.9,4.0,2.9,3.0
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",56.5,64.0,"*",52.0,64.0
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",10.1,10.1,7.1,2.4,8.1
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",11.0,"N/A","N/A","N/A","N/A"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",10.3,15.7,13.0,12.5,11.7
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",9.2,9.5,8.5,8.4,8.4
"Naugatuck School District","=""0880011""","Genesis Academy","=""0880911""","N/A","N/A","N/A","N/A","*"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",10.9,12.2,6.4,11.4,6.5
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",9.0,12.7,7.3,7.0,8.2
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",8.5,1.7,7.1,4.8,4.7
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",20.0,22.9,25.3,16.3,18.3
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",8.6,8.2,10.3,12.7,9.0
"Naugatuck School District","=""0880011""","Western School","=""0880711""",6.7,7.7,5.4,6.6,6.3
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""","N/A","N/A","N/A",17.1,7.4
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",8.1,9.3,9.8,"N/A","N/A"
"New Britain School District","=""0890011""","Hartford Detention Center","=""3480315""","N/A","N/A","N/A","N/A","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",68.7,72.2,0.0,"*",71.2
"New Britain School District","=""0890011""","Behavior Support","=""0891011""","N/A","N/A","N/A","N/A","*"
"New Britain School District","=""0890011""","CLIMB","=""0899411""",0.0,"*",52.0,34.6,"*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",31.2,26.4,15.2,14.3,10.8
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",25.9,9.7,11.4,6.9,8.4
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",22.7,20.9,12.6,13.0,6.4
"New Britain School District","=""0890011""","Holmes School","=""0890611""",16.8,11.7,8.2,10.8,10.7
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",5.4,6.7,4.2,"*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",15.2,9.3,6.3,5.9,4.0
"New Britain School District","=""0890011""","KEY Elementary","=""0891611""","N/A","N/A","N/A","N/A",29.3
"New Britain School District","=""0890011""","KEY Middle","=""0891711""","N/A","N/A","N/A","N/A","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",18.6,13.4,15.2,15.3,13.1
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",44.3,43.1,36.2,39.3,33.3
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",47.8,41.5,0.0,0.0,50.0
"New Britain School District","=""0890011""","Northend School","=""0890911""",11.2,4.7,11.5,17.1,9.3
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",28.1,17.6,22.4,24.8,17.5
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",25.6,72.9,23.3,"N/A","N/A"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",18.8,16.2,18.0,22.0,20.6
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",24.7,23.9,16.2,16.3,17.0
"New Britain School District","=""0890011""","Smith School","=""0891311""",16.8,13.1,7.1,11.1,5.0
"New Britain School District","=""0890011""","Steps","=""0891811""","N/A","N/A","N/A","N/A",25.0
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","N/A","N/A","N/A","N/A","*"
"New Britain School District","=""0890011""","Sunrise Primary","=""0890211""","N/A","N/A","N/A","N/A","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""",12.3,10.0,10.2,10.8,10.3
"New Canaan School District","=""0900011""","East School","=""0900411""",2.7,4.3,3.7,"*",2.0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",20.8,2.7,3.0,4.4,3.3
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",4.3,4.9,3.6,2.9,2.1
"New Canaan School District","=""0900011""","South School","=""0900211""",1.9,5.2,"*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""",4.4,5.9,"*",2.5,2.4
"New Fairfield School District","=""0910011""","Alternative Learning Center","=""0910311""","N/A","N/A","N/A","*","*"
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",6.3,4.2,4.3,2.7,2.8
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""","N/A","N/A","N/A","*","N/A"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",2.7,"*","*",2.5,2.7
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",11.1,7.6,6.1,1.7,2.5
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",8.9,7.2,4.6,4.5,4.8
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",5.1,4.7,5.6,3.0,3.7
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""","*","*",5.0,"*","*"
"New Hartford School District","=""0920011""","Bridges II at Ann Antolini School","=""0920411""","N/A","N/A","N/A","*","N/A"
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",3.4,4.5,9.9,7.1,8.7
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",10.0,11.8,13.7,15.1,9.7
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",19.8,10.9,18.6,29.1,29.5
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",8.1,6.5,14.8,14.0,16.2
"New Haven School District","=""0930011""","Beecher School","=""0930311""",16.8,12.8,23.9,24.3,22.5
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",9.6,7.6,13.0,12.9,9.7
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",11.9,8.2,12.0,13.7,13.7
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",18.0,9.7,23.5,24.1,11.8
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","N/A","N/A","N/A",87.0,"*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",33.8,10.2,13.6,28.3,17.7
"New Haven School District","=""0930011""","Christopher Columbus Academy","=""0934111""",12.0,8.0,14.1,"N/A","N/A"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",27.7,24.1,37.3,37.2,21.5
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",20.2,15.2,29.4,23.2,18.7
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","N/A","N/A","N/A",17.0,9.8
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",5.6,6.7,14.1,17.6,14.3
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",23.0,14.6,27.0,24.1,13.5
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",6.4,5.7,11.3,8.2,6.2
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",52.0,50.0,64.1,77.1,67.4
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",16.9,12.9,21.7,24.1,17.1
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",4.7,6.0,12.1,12.3,13.6
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",16.8,14.0,21.9,26.0,18.6
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",40.0,29.4,36.6,42.3,32.9
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",26.2,12.1,28.3,24.9,19.7
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",17.6,13.5,21.9,25.3,21.1
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""",22.9,19.5,37.8,44.0,35.3
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",39.8,32.9,45.4,44.6,39.0
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",8.4,8.5,14.2,13.8,11.9
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",14.2,8.3,23.7,25.0,11.7
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",12.9,11.9,21.2,24.9,19.3
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",10.9,12.5,20.0,18.6,13.2
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",22.2,19.3,29.9,30.0,19.5
