"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","ELA","Y",206,206,100.0,206,94,45.6,52,25.2,37,18.0,23,11.2,60,29.1
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","ELA","N",65,64,98.5,64,9,14.1,20,31.3,14,21.9,21,32.8,35,54.7
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Math","Y",206,206,100.0,206,101,49.0,62,30.1,30,14.6,13,6.3,43,20.9
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Math","N",66,65,98.5,65,14,21.5,15,23.1,20,30.8,16,24.6,36,55.4
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","ELA","Y",239,234,97.9,234,81,34.6,72,30.8,60,25.6,21,9.0,81,34.6
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","ELA","N",722,696,96.4,696,124,17.8,156,22.4,221,31.8,195,28.0,416,59.8
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Math","Y",239,233,97.5,233,67,28.8,78,33.5,68,29.2,20,8.6,88,37.8
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Math","N",722,694,96.1,694,92,13.3,194,28.0,241,34.7,167,24.1,408,58.8
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","ELA","Y",226,212,93.8,212,65,30.7,58,27.4,76,35.8,13,6.1,89,42.0
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","ELA","N",787,724,92.0,724,140,19.3,172,23.8,261,36.0,151,20.9,412,56.9
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Math","Y",226,205,90.7,205,95,46.3,59,28.8,38,18.5,13,6.3,51,24.9
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Math","N",787,701,89.1,701,168,24.0,223,31.8,167,23.8,143,20.4,310,44.2
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","ELA","Y",47,47,100.0,47,12,25.5,11,23.4,15,31.9,9,19.1,24,51.1
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","ELA","N",144,142,98.6,142,12,8.5,29,20.4,33,23.2,68,47.9,101,71.1
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Math","Y",47,47,100.0,47,8,17.0,13,27.7,18,38.3,8,17.0,26,55.3
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Math","N",144,142,98.6,142,11,7.7,31,21.8,52,36.6,48,33.8,100,70.4
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","ELA","Y",36,36,100.0,36,14,38.9,10,27.8,6,16.7,6,16.7,12,33.3
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","ELA","N",80,80,100.0,80,12,15.0,12,15.0,23,28.8,33,41.3,56,70.0
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Math","Y",36,36,100.0,36,11,30.6,14,38.9,"*","*","*","*",11,30.6
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Math","N",80,80,100.0,80,"*","*",22,27.5,30,37.5,"*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","ELA","Y",32,32,100.0,32,9,28.1,"*","*",12,37.5,"*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","ELA","N",128,128,100.0,128,"*","*",22,17.2,42,32.8,"*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Math","Y",32,32,100.0,32,"*","*",9,28.1,14,43.8,"*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Math","N",128,128,100.0,128,"*","*",31,24.2,48,37.5,"*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","ELA","Y",120,120,100.0,120,31,25.8,35,29.2,40,33.3,14,11.7,54,45.0
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","ELA","N",542,540,99.6,540,89,16.5,119,22.0,214,39.6,118,21.9,332,61.5
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Math","Y",119,119,100.0,119,47,39.5,38,31.9,19,16.0,15,12.6,34,28.6
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Math","N",542,540,99.6,540,119,22.0,157,29.1,143,26.5,121,22.4,264,48.9
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","ELA","Y",172,172,100.0,172,49,28.5,60,34.9,50,29.1,13,7.6,63,36.6
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","ELA","N",443,442,99.8,442,85,19.2,113,25.6,156,35.3,88,19.9,244,55.2
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Math","Y",172,172,100.0,172,46,26.7,63,36.6,48,27.9,15,8.7,63,36.6
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Math","N",443,441,99.5,441,79,17.9,138,31.3,122,27.7,102,23.1,224,50.8
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","ELA","Y",35,35,100.0,35,8,22.9,7,20.0,10,28.6,10,28.6,20,57.1
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","ELA","N",117,117,100.0,117,15,12.8,26,22.2,40,34.2,36,30.8,76,65.0
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Math","Y",35,35,100.0,35,"*","*",15,42.9,9,25.7,"*","*","*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Math","N",117,116,99.1,116,"*","*",31,26.7,45,38.8,"*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","ELA","N",145,143,98.6,143,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Math","N",145,143,98.6,143,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","ELA","N",147,147,100.0,147,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Math","N",147,147,100.0,147,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","ELA","Y",61,61,100.0,61,9,14.8,21,34.4,23,37.7,8,13.1,31,50.8
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","ELA","N",742,739,99.6,739,39,5.3,130,17.6,336,45.5,234,31.7,570,77.1
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Math","Y",61,60,98.4,60,8,13.3,22,36.7,18,30.0,12,20.0,30,50.0
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Math","N",742,738,99.5,738,52,7.0,137,18.6,206,27.9,343,46.5,549,74.4
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","ELA","Y",56,54,96.4,54,12,22.2,11,20.4,24,44.4,7,13.0,31,57.4
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","ELA","N",635,627,98.7,627,50,8.0,109,17.4,244,38.9,224,35.7,468,74.6
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Math","Y",56,54,96.4,54,14,25.9,11,20.4,20,37.0,9,16.7,29,53.7
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Math","N",635,627,98.7,627,51,8.1,140,22.3,189,30.1,247,39.4,436,69.5
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","ELA","N",120,120,100.0,120,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Math","N",120,120,100.0,120,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","ELA","N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Math","N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","ELA","Y",85,82,96.5,82,22,26.8,21,25.6,28,34.1,11,13.4,39,47.6
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","ELA","N",391,371,94.9,371,57,15.4,93,25.1,139,37.5,82,22.1,221,59.6
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Math","Y",85,82,96.5,82,21,25.6,36,43.9,18,22.0,7,8.5,25,30.5
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Math","N",391,371,94.9,371,86,23.2,118,31.8,94,25.3,73,19.7,167,45.0
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","ELA","Y",66,65,98.5,65,12,18.5,19,29.2,19,29.2,15,23.1,34,52.3
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","ELA","N",330,320,97.0,320,40,12.5,68,21.3,97,30.3,115,35.9,212,66.3
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Math","Y",66,65,98.5,65,14,21.5,24,36.9,19,29.2,8,12.3,27,41.5
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Math","N",330,320,97.0,320,42,13.1,102,31.9,105,32.8,71,22.2,176,55.0
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","ELA","Y",44,44,100.0,44,15,34.1,8,18.2,9,20.5,12,27.3,21,47.7
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","ELA","N",113,111,98.2,111,14,12.6,27,24.3,42,37.8,28,25.2,70,63.1
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Math","Y",44,44,100.0,44,13,29.5,13,29.5,11,25.0,7,15.9,18,40.9
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Math","N",113,111,98.2,111,18,16.2,35,31.5,42,37.8,16,14.4,58,52.3
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","ELA","Y",34,34,100.0,34,"*","*",14,41.2,10,29.4,"*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","ELA","N",136,136,100.0,136,"*","*","*","*",43,31.6,55,40.4,98,72.1
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Math","Y",34,34,100.0,34,7,20.6,13,38.2,8,23.5,6,17.6,14,41.2
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Math","N",136,136,100.0,136,12,8.8,42,30.9,44,32.4,38,27.9,82,60.3
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","ELA","Y",25,25,100.0,25,"*","*","*","*",8,32.0,8,32.0,16,64.0
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","ELA","N",136,130,95.6,130,"*","*","*","*",34,26.2,75,57.7,109,83.8
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Math","Y",25,25,100.0,25,8,32.0,"*","*",7,28.0,"*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Math","N",136,130,95.6,130,"*","*",30,23.1,39,30.0,"*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","ELA","N",152,152,100.0,152,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Math","N",152,152,100.0,152,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","ELA","Y",136,128,94.1,128,31,24.2,32,25.0,46,35.9,19,14.8,65,50.8
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","ELA","N",641,621,96.9,621,50,8.1,126,20.3,263,42.4,182,29.3,445,71.7
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Math","Y",136,128,94.1,128,38,29.7,37,28.9,32,25.0,21,16.4,53,41.4
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Math","N",641,617,96.3,617,70,11.3,174,28.2,176,28.5,197,31.9,373,60.5
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","ELA","Y",25,25,100.0,25,"*","*",7,28.0,7,28.0,"*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","ELA","N",176,173,98.3,173,"*","*",17,9.8,36,20.8,"*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Math","Y",25,25,100.0,25,"*","*",8,32.0,8,32.0,"*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Math","N",176,173,98.3,173,"*","*",32,18.5,49,28.3,"*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","ELA","N",147,146,99.3,146,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Math","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Math","N",147,146,99.3,146,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","ELA","Y",32,32,100.0,32,"*","*",11,34.4,12,37.5,"*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","ELA","N",143,142,99.3,142,"*","*",25,17.6,71,50.0,"*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Math","Y",32,31,96.9,31,9,29.0,12,38.7,"*","*","*","*",10,32.3
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Math","N",143,142,99.3,142,"*","*",52,36.6,45,31.7,"*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","ELA","Y",135,135,100.0,134,50,37.3,37,27.6,30,22.4,17,12.7,47,35.1
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","ELA","N",76,76,100.0,74,11,14.9,17,23.0,21,28.4,25,33.8,46,62.2
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Math","Y",135,135,100.0,135,47,34.8,51,37.8,30,22.2,7,5.2,37,27.4
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Math","N",76,76,100.0,76,13,17.1,23,30.3,19,25.0,21,27.6,40,52.6
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","ELA","Y",52,51,98.1,51,22,43.1,9,17.6,13,25.5,7,13.7,20,39.2
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","ELA","N",99,96,97.0,95,10,10.5,14,14.7,33,34.7,38,40.0,71,74.7
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Math","Y",52,51,98.1,51,26,51.0,14,27.5,"*","*","*","*",11,21.6
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Math","N",99,96,97.0,95,"*","*",33,34.7,25,26.3,"*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","ELA","Y",87,86,98.9,86,24,27.9,22,25.6,24,27.9,16,18.6,40,46.5
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","ELA","N",126,125,99.2,125,9,7.2,18,14.4,32,25.6,66,52.8,98,78.4
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Math","Y",87,86,98.9,86,33,38.4,25,29.1,21,24.4,7,8.1,28,32.6
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Math","N",126,125,99.2,125,11,8.8,32,25.6,45,36.0,37,29.6,82,65.6
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","ELA","Y",79,79,100.0,78,38,48.7,"*","*",23,29.5,"*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","ELA","N",115,115,100.0,115,"*","*",20,17.4,40,34.8,"*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Math","Y",79,79,100.0,79,37,46.8,28,35.4,"*","*","*","*",14,17.7
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Math","N",115,115,100.0,114,"*","*",38,33.3,37,32.5,"*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","ELA","Y",201,201,100.0,201,58,28.9,58,28.9,53,26.4,32,15.9,85,42.3
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","ELA","N",96,95,99.0,95,21,22.1,19,20.0,30,31.6,25,26.3,55,57.9
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Math","Y",201,201,100.0,201,62,30.8,70,34.8,48,23.9,21,10.4,69,34.3
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Math","N",96,95,99.0,95,21,22.1,33,34.7,24,25.3,17,17.9,41,43.2
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","ELA","Y",214,213,99.5,213,88,41.3,57,26.8,44,20.7,24,11.3,68,31.9
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","ELA","N",63,62,98.4,62,16,25.8,12,19.4,17,27.4,17,27.4,34,54.8
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Math","Y",214,213,99.5,213,82,38.5,71,33.3,43,20.2,17,8.0,60,28.2
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Math","N",63,62,98.4,62,15,24.2,13,21.0,19,30.6,15,24.2,34,54.8
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","ELA","Y",131,130,99.2,130,47,36.2,45,34.6,23,17.7,15,11.5,38,29.2
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","ELA","N",100,100,100.0,100,8,8.0,22,22.0,35,35.0,35,35.0,70,70.0
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Math","Y",131,130,99.2,130,50,38.5,44,33.8,26,20.0,10,7.7,36,27.7
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Math","N",100,100,100.0,100,16,16.0,27,27.0,31,31.0,26,26.0,57,57.0
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","ELA","Y",95,95,100.0,95,31,32.6,35,36.8,18,18.9,11,11.6,29,30.5
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","ELA","N",113,112,99.1,112,10,8.9,30,26.8,30,26.8,42,37.5,72,64.3
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Math","Y",95,95,100.0,95,33,34.7,33,34.7,21,22.1,8,8.4,29,30.5
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Math","N",113,112,99.1,112,13,11.6,37,33.0,45,40.2,17,15.2,62,55.4
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","ELA","Y",314,313,99.7,313,117,37.4,86,27.5,85,27.2,25,8.0,110,35.1
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","ELA","N",356,344,96.6,344,56,16.3,94,27.3,124,36.0,70,20.3,194,56.4
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Math","Y",314,313,99.7,313,161,51.4,100,31.9,37,11.8,15,4.8,52,16.6
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Math","N",356,342,96.1,342,88,25.7,114,33.3,87,25.4,53,15.5,140,40.9
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","ELA","Y",422,421,99.8,421,161,38.2,118,28.0,118,28.0,24,5.7,142,33.7
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","ELA","N",238,238,100.0,235,47,20.0,68,28.9,83,35.3,37,15.7,120,51.1
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Math","Y",422,421,99.8,421,270,64.1,86,20.4,47,11.2,18,4.3,65,15.4
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Math","N",237,236,99.6,235,103,43.8,66,28.1,34,14.5,32,13.6,66,28.1
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","ELA","Y",249,249,100.0,249,100,40.2,69,27.7,62,24.9,18,7.2,80,32.1
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","ELA","N",228,228,100.0,228,25,11.0,55,24.1,72,31.6,76,33.3,148,64.9
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Math","Y",249,249,100.0,249,142,57.0,72,28.9,25,10.0,10,4.0,35,14.1
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Math","N",228,228,100.0,228,43,18.9,76,33.3,50,21.9,59,25.9,109,47.8
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","ELA","Y",58,58,100.0,58,17,29.3,14,24.1,14,24.1,13,22.4,27,46.6
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","ELA","N",144,142,98.6,141,10,7.1,14,9.9,38,27.0,79,56.0,117,83.0
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Math","Y",58,58,100.0,58,12,20.7,26,44.8,13,22.4,7,12.1,20,34.5
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Math","N",144,141,97.9,140,11,7.9,28,20.0,39,27.9,62,44.3,101,72.1
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","ELA","Y",167,167,100.0,167,60,35.9,55,32.9,30,18.0,22,13.2,52,31.1
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","ELA","N",83,83,100.0,83,17,20.5,14,16.9,22,26.5,30,36.1,52,62.7
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Math","Y",167,167,100.0,167,53,31.7,63,37.7,42,25.1,9,5.4,51,30.5
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Math","N",83,83,100.0,83,9,10.8,30,36.1,23,27.7,21,25.3,44,53.0
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","ELA","Y",129,128,99.2,128,48,37.5,31,24.2,36,28.1,13,10.2,49,38.3
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","ELA","N",66,66,100.0,66,14,21.2,11,16.7,21,31.8,20,30.3,41,62.1
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Math","Y",129,127,98.4,127,48,37.8,46,36.2,26,20.5,7,5.5,33,26.0
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Math","N",66,66,100.0,66,15,22.7,15,22.7,19,28.8,17,25.8,36,54.5
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","ELA","Y",378,376,99.5,376,157,41.8,113,30.1,93,24.7,13,3.5,106,28.2
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","ELA","N",292,290,99.3,289,48,16.6,74,25.6,108,37.4,59,20.4,167,57.8
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Math","Y",378,376,99.5,376,210,55.9,118,31.4,38,10.1,10,2.7,48,12.8
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Math","N",291,287,98.6,286,85,29.7,85,29.7,55,19.2,61,21.3,116,40.6
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","ELA","Y",77,77,100.0,77,22,28.6,27,35.1,17,22.1,11,14.3,28,36.4
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","ELA","N",79,79,100.0,78,11,14.1,10,12.8,16,20.5,41,52.6,57,73.1
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Math","Y",77,77,100.0,77,36,46.8,20,26.0,"*","*","*","*",21,27.3
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Math","N",79,79,100.0,79,"*","*",21,26.6,20,25.3,"*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","ELA","Y",143,143,100.0,143,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","ELA","N",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Math","Y",143,143,100.0,143,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Math","N",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","ELA","Y",579,576,99.5,575,248,43.1,170,29.6,138,24.0,19,3.3,157,27.3
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","ELA","N",158,155,98.1,155,39,25.2,44,28.4,57,36.8,15,9.7,72,46.5
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Math","Y",578,575,99.5,574,325,56.6,170,29.6,57,9.9,22,3.8,79,13.8
