"Student Counts by School and Gender"
"All Districts, All Schools"
"2010-11"

"",,,,"Gender",,
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",113,147,260
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",90,91,181
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",223,228,451
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",300,282,582
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",269,266,535
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",85,93,178
"Orange School District","=""1070011""","Peck Place School","=""1070511""",207,188,395
"Orange School District","=""1070011""","Race Brook School","=""1070311""",209,202,411
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",143,154,297
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",251,249,500
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",272,253,525
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",309,320,629
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",271,272,543
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",128,122,250
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""","*","*",16
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",188,215,403
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",277,308,585
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",408,384,792
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",199,209,408
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",208,214,422
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",115,152,267
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",201,211,412
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",185,180,365
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",266,309,575
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",412,384,796
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",17,31,48
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",193,248,441
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",196,166,362
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",183,217,400
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",241,286,527
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",259,254,513
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",118,115,233
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",133,109,242
"Portland School District","=""1130011""","Portland High School","=""1136111""",166,201,367
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",107,119,226
"Portland School District","=""1130011""","Valley View School","=""1130211""",173,163,336
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",58,77,135
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",143,152,295
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",334,365,699
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",138,176,314
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",120,155,275
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",296,286,582
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",324,337,661
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",249,253,502
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",175,189,364
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",316,293,609
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",188,226,414
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",205,207,412
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",778,871,1649
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",108,105,213
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",97,99,196
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",299,246,545
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",43,50,93
"Regional School District 07","=""2070012""","AIM","=""2079112""",7,9,16
"Regional School District 07","=""2070012""","FLEX","=""2079012""","*","*",6
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","*","*",11
"Regional School District 07","=""2070012""","Links","=""2079212""",6,9,15
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",417,345,762
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",145,185,330
"Regional School District 07","=""2070012""","STEP","=""2079312""",11,17,28
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",536,620,1156
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",293,316,609
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",510,458,968
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",414,475,889
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",239,237,476
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",268,306,574
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",405,417,822
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",133,141,274
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",58,55,113
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",10,9,19
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",143,183,326
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",105,121,226
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",35,49,84
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",82,80,162
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",296,273,569
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",94,106,200
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",178,172,350
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",114,155,269
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",156,163,319
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",157,177,334
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",176,173,349
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",22,21,43
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",190,197,387
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",467,387,854
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",224,223,447
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",211,213,424
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",278,325,603
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",268,240,508
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",208,253,461
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",659,722,1381
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",223,275,498
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",272,278,550
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",244,236,480
"Regional School District 16","=""2160012""","Community School","=""2160212""",119,92,211
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",216,255,471
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",310,285,595
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",385,394,779
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",143,158,301
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",116,136,252
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",322,358,680
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",415,383,798
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",220,226,446
"Regional School District 18","=""2180012""","Center School","=""2180312""",148,121,269
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",61,73,134
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",234,213,447
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",146,185,331
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",155,157,312
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",604,581,1185
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",180,232,412
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",219,224,443
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",354,388,742
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",168,178,346
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",208,201,409
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",865,889,1754
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",183,202,385
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",284,298,582
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",153,191,344
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",317,327,644
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""",42,43,85
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",217,252,469
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",374,378,752
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",322,308,630
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",223,238,461
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",152,158,310
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",81,62,143
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",151,163,314
"Seymour School District","=""1240011""","Bungay School","=""1240111""",286,292,578
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""",138,153,291
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",321,321,642
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",274,313,587
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",102,95,197
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",215,206,421
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",154,205,359
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",227,252,479
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",468,457,925
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",218,223,441
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",417,440,857
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",777,769,1546
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",109,154,263
"Sherman School District","=""1270011""","Sherman School","=""1270111""",198,210,408
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",110,123,233
"Simsbury School District","=""1280011""","Central School","=""1280111""",192,216,408
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",393,411,804
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",249,257,506
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",737,845,1582
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",370,397,767
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",117,150,267
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",198,228,426
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",175,212,387
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",321,360,681
"Somers School District","=""1290011""","Somers High School","=""1296111""",289,273,562
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",195,237,432
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",204,231,435
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",204,224,428
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",156,186,342
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",712,827,1539
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",565,523,1088
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",130,163,293
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",404,432,836
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",359,324,683
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",139,151,290
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",191,236,427
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",342,392,734
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",139,141,280
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",121,124,245
"Southington School District","=""1310011""","Southington High School","=""1316211""",1030,1021,2051
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",190,206,396
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",222,227,449
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",197,210,407
"Sprague School District","=""1330011""","Sayles School","=""1330111""",177,194,371
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",250,252,502
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",294,264,558
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",211,205,416
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",85,105,190
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",97,91,188
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",54,83,137
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",293,305,598
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",278,276,554
"Stamford School District","=""1350011""","Dolan School","=""1355311""",255,298,553
"Stamford School District","=""1350011""","Hart School","=""1352211""",242,262,504
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",249,283,532
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",301,239,540
"Stamford School District","=""1350011""","Newfield School","=""1350611""",329,315,644
"Stamford School District","=""1350011""","Northeast School","=""1351811""",373,356,729
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",6,19,25
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",310,334,644
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",373,374,747
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",303,353,656
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",320,311,631
"Stamford School District","=""1350011""","Springdale School","=""1351111""",277,308,585
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",890,921,1811
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",309,339,648
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",274,406,680
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",324,299,623
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",277,295,572
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",1150,1160,2310
"Stamford School District","=""1350011""","Westover School","=""1351411""",340,378,718
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",226,256,482
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",237,278,515
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",228,213,441
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",171,178,349
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""",9,15,24
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",379,402,781
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",79,84,163
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",105,114,219
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",272,260,532
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",613,620,1233
"Stratford School District","=""1380011""","Chapel School","=""1380311""",261,286,547
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",274,290,564
"Stratford School District","=""1380011""","Franklin School","=""1380411""",164,144,308
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",314,283,597
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",126,121,247
"Stratford School District","=""1380011""","Lordship School","=""1380811""",110,103,213
"Stratford School District","=""1380011""","Nichols School","=""1380911""",195,227,422
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",343,355,698
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""","*","*",14
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",239,221,460
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",529,515,1044
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",6,8,14
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",178,213,391
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",238,256,494
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",289,265,554
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",459,399,858
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",282,318,600
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",138,133,271
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",178,147,325
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",174,166,340
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",119,137,256
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",252,270,522
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",231,250,481
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",204,216,420
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",187,175,362
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",306,351,657
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",451,488,939
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",350,357,707
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",373,376,749
"Torrington School District","=""1430011""","East School","=""1430111""",224,222,446
"Torrington School District","=""1430011""","Forbes School","=""1430211""",189,209,398
"Torrington School District","=""1430011""","Southwest School","=""1430811""",140,183,323
"Torrington School District","=""1430011""","Torringford School","=""1430911""",305,364,669
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",523,565,1088
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",534,600,1134
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",203,248,451
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",69,93,162
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",268,267,535
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",233,265,498
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",308,336,644
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",360,387,747
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",191,211,402
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",433,440,873
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",227,259,486
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",203,206,409
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",106,125,231
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",1134,1016,2150
"Unified School District #1","=""3360015""","Bergin Correctional Institution","=""3361715""",0,19,19
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",0,11,11
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""",0,"*","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",0,38,38
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",0,43,43
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",0,15,15
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",0,18,18
"Unified School District #1","=""3360015""","Gates Correctional Institution","=""3360515""",0,11,11
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",0,41,41
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",0,53,53
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","*","*",445
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",0,17,17
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",0,16,16
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",0,14,14
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",0,24,24
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",0,13,13
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",36,0,36
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",10,13,23
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",22,42,64
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",0,117,117
"Union School District","=""1450011""","Union Elementary School","=""1450111""",47,34,81
"Vernon School District","=""1460011""","Northeast School","=""1460311""",139,160,299
"Vernon School District","=""1460011""","Center Road School","=""1461411""",257,247,504
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",129,158,287
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",151,158,309
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""",9,6,15
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",532,528,1060
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",163,187,350
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",386,386,772
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",165,147,312
"Wallingford School District","=""1480011""","Highland School","=""1480211""",171,181,352
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","*","*",7
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",196,195,391
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",367,346,713
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",186,195,381
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,"*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",415,399,814
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",637,503,1140
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",473,476,949
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",185,191,376
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","*","*",7
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",166,176,342
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",166,171,337
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",182,175,357
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",201,182,383
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",85,104,189
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",536,611,1147
"Waterbury School District","=""1510011""","Washington School","=""1512311""",160,158,318
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",227,282,509
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",134,130,264
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",261,299,560
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",239,247,486
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",234,254,488
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",642,746,1388
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",261,269,530
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",68,82,150
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",239,234,473
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",159,171,330
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",356,360,716
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",212,207,419
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",673,695,1368
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",289,318,607
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",272,285,557
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",673,675,1348
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",559,647,1206
"Waterbury School District","=""1510011""","Regan School","=""1512811""",138,142,280
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",326,290,616
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",79,129,208
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",184,192,376
"Waterbury School District","=""1510011""","State Street School","=""1519011""",16,61,77
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",283,284,567
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",303,178,481
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",190,129,319
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",186,188,374
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",624,682,1306
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",209,209,418
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",323,366,689
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",192,192,384
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",193,211,404
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",172,194,366
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",463,496,959
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",189,160,349
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",322,375,697
"Watertown School District","=""1530011""","Polk School","=""1530411""",171,197,368
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",366,394,760
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",524,477,1001
"West Hartford School District","=""1550011""","Smith School","=""1551711""",168,195,363
"West Hartford School District","=""1550011""","Achieve","=""1559111""","*","*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",210,234,444
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",218,214,432
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",207,216,423
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",220,199,419
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",155,159,314
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",760,792,1552
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",269,290,559
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",777,795,1572
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",427,452,879
"West Hartford School District","=""1550011""","Morley School","=""1550911""",193,184,377
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",197,216,413
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",472,452,924
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","*","*",12
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",244,226,470
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",255,296,551
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",252,261,513
"West Haven School District","=""1560011""","Washington School","=""1561211""",198,261,459
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",202,198,400
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",488,461,949
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",210,189,399
