"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"District","District Code","School","School Code","Subject","Special Education","Total Numberof Students","Total NumberTested","Smarter BalancedParticipationRate","Total Number with Scored Tests","Level 1 Not Met  Count","%","Level 2 Approaching  Count","%","Level 3 Met  Count","%","Level 4 Exceeded  Count","%","Level 3&4 Met or Exceeded Count","%"
"New Canaan School District","=""0900011""","South School","=""0900211""","Math","N",215,212,98.6,212,"*","*",8,3.8,"*","*",134,63.2,"*","*"
"New Canaan School District","=""0900011""","South School","=""0900211""","Math","Y",26,25,96.2,25,"*","*",11,44.0,"*","*",6,24.0,"*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","ELA","N",195,195,100.0,195,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","Math","N",196,196,100.0,196,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","ELA","N",448,429,95.8,429,29,6.8,66,15.4,"*","*","*","*",334,77.9
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","ELA","Y",40,36,90.0,36,22,61.1,8,22.2,"*","*","*","*",6,16.7
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Math","N",448,428,95.5,428,"*","*",106,24.8,155,36.2,"*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Math","Y",40,31,77.5,30,11,36.7,11,36.7,"*","*","*","*",8,26.7
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","ELA","N",532,477,89.7,477,"*","*",87,18.2,203,42.6,"*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","ELA","Y",48,43,89.6,43,15,34.9,19,44.2,"*","*","*","*",9,20.9
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Math","N",532,471,88.5,471,52,11.0,132,28.0,"*","*","*","*",287,60.9
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Math","Y",48,42,87.5,42,28,66.7,8,19.0,"*","*","*","*",6,14.3
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","ELA","N",260,254,97.7,254,"*","*",51,20.1,78,30.7,"*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","ELA","Y",35,29,82.9,29,11,37.9,10,34.5,"*","*","*","*",8,27.6
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Math","N",260,254,97.7,254,"*","*",78,30.7,"*","*",51,20.1,"*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Math","Y",35,29,82.9,29,17,58.6,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","ELA","N",253,253,100.0,253,76,30.0,68,26.9,54,21.3,"*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","ELA","Y",30,30,100.0,30,23,76.7,6,20.0,0,0.0,"*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Math","N",253,252,99.6,252,114,45.2,"*","*",23,9.1,"*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Math","Y",30,29,96.7,29,27,93.1,"*","*",0,0.0,"*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","ELA","N",264,257,97.3,257,41,16.0,77,30.0,"*","*",45,17.5,"*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","ELA","Y",43,40,93.0,40,22,55.0,15,37.5,"*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Math","N",265,257,97.0,257,54,21.0,107,41.6,65,25.3,31,12.1,96,37.4
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Math","Y",43,40,93.0,40,34,85.0,6,15.0,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","ELA","N",257,252,98.1,252,140,55.6,"*","*","*","*",6,2.4,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","ELA","Y",43,43,100.0,43,40,93.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Math","N",258,253,98.1,253,176,69.6,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Math","Y",43,43,100.0,43,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","ELA","N",262,261,99.6,261,133,51.0,"*","*",55,21.1,"*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","ELA","Y",36,35,97.2,35,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Math","N",262,261,99.6,261,140,53.6,"*","*","*","*",7,2.7,"*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Math","Y",36,35,97.2,35,32,91.4,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","ELA","N",252,245,97.2,245,90,36.7,72,29.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","ELA","Y",31,31,100.0,31,22,71.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Math","N",252,245,97.2,245,124,50.6,"*","*","*","*",9,3.7,"*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Math","Y",31,30,96.8,30,25,83.3,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","ELA","N",249,249,100.0,249,56,22.5,72,28.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","ELA","Y",43,42,97.7,42,31,73.8,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Math","N",249,249,100.0,249,111,44.6,84,33.7,40,16.1,14,5.6,54,21.7
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Math","Y",43,42,97.7,42,36,85.7,6,14.3,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","ELA","N",403,401,99.5,401,94,23.4,126,31.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","ELA","Y",41,41,100.0,41,24,58.5,14,34.1,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Math","N",403,399,99.0,399,160,40.1,148,37.1,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Math","Y",41,40,97.6,40,29,72.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","ELA","N",261,261,100.0,261,109,41.8,77,29.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","ELA","Y",42,42,100.0,42,29,69.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Math","N",261,261,100.0,261,124,47.5,89,34.1,"*","*","*","*",48,18.4
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Math","Y",42,41,97.6,41,35,85.4,6,14.6,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","ELA","N",170,170,100.0,170,76,44.7,"*","*",28,16.5,"*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","ELA","Y",40,40,100.0,40,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Math","N",171,171,100.0,171,109,63.7,"*","*",9,5.3,"*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Math","Y",40,39,97.5,39,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","ELA","N",290,289,99.7,289,131,45.3,"*","*",57,19.7,"*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","ELA","Y",60,59,98.3,59,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Math","N",290,288,99.3,288,155,53.8,97,33.7,29,10.1,7,2.4,36,12.5
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Math","Y",60,59,98.3,59,52,88.1,7,11.9,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","ELA","N",275,275,100.0,275,108,39.3,"*","*",57,20.7,"*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","ELA","Y",61,61,100.0,61,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Math","N",275,275,100.0,275,122,44.4,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Math","Y",61,61,100.0,61,56,91.8,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","ELA","N",232,229,98.7,229,62,27.1,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","ELA","Y",41,39,95.1,39,32,82.1,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Math","N",232,229,98.7,229,88,38.4,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Math","Y",41,39,95.1,39,34,87.2,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","ELA","N",362,361,99.7,361,81,22.4,103,28.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","ELA","Y",36,34,94.4,34,25,73.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Math","N",362,361,99.7,361,152,42.1,"*","*","*","*",23,6.4,"*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Math","Y",36,34,94.4,34,28,82.4,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","ELA","N",249,249,100.0,249,46,18.5,"*","*","*","*",48,19.3,"*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","ELA","Y",43,43,100.0,43,35,81.4,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Math","N",249,249,100.0,249,82,32.9,"*","*","*","*",26,10.4,"*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Math","Y",43,43,100.0,43,40,93.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","ELA","N",16,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","ELA","Y",26,23,88.5,22,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Math","N",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Math","Y",26,22,84.6,22,"*","*",0,0.0,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","ELA","N",239,238,99.6,238,68,28.6,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","ELA","Y",34,32,94.1,32,23,71.9,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Math","N",239,239,100.0,239,93,38.9,"*","*",44,18.4,"*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Math","Y",34,32,94.1,32,26,81.3,"*","*",0,0.0,"*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","ELA","N",253,253,100.0,253,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Math","N",253,253,100.0,253,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","ELA","N",485,482,99.4,478,304,63.6,"*","*",51,10.7,"*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","ELA","Y",60,60,100.0,60,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Math","N",486,480,98.8,473,368,77.8,"*","*",16,3.4,"*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Math","Y",60,58,96.7,57,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","ELA","N",268,266,99.3,266,120,45.1,"*","*","*","*",6,2.3,"*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","ELA","Y",43,43,100.0,43,39,90.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Math","N",268,267,99.6,267,138,51.7,"*","*","*","*",7,2.6,"*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Math","Y",43,43,100.0,43,40,93.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","ELA","N",239,237,99.2,237,59,24.9,"*","*",76,32.1,"*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","ELA","Y",32,32,100.0,32,27,84.4,"*","*",0,0.0,"*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Math","N",239,237,99.2,237,84,35.4,"*","*","*","*",15,6.3,"*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Math","Y",32,32,100.0,32,28,87.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","ELA","N",304,304,100.0,304,106,34.9,"*","*","*","*",15,4.9,"*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","ELA","Y",33,33,100.0,33,29,87.9,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Math","N",304,304,100.0,304,130,42.8,"*","*",38,12.5,"*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Math","Y",33,33,100.0,33,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","ELA","N",202,201,99.5,201,85,42.3,48,23.9,51,25.4,17,8.5,68,33.8
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","ELA","Y",41,39,95.1,39,33,84.6,6,15.4,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Math","N",202,201,99.5,201,97,48.3,74,36.8,"*","*","*","*",30,14.9
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Math","Y",41,39,95.1,39,39,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","ELA","N",253,251,99.2,251,84,33.5,74,29.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","ELA","Y",51,49,96.1,49,38,77.6,6,12.2,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Math","N",253,250,98.8,250,116,46.4,86,34.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Math","Y",51,49,96.1,49,40,81.6,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","ELA","N",132,131,99.2,131,54,41.2,"*","*","*","*",8,6.1,"*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","ELA","Y",28,27,96.4,27,22,81.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Math","N",133,132,99.2,132,53,40.2,54,40.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Math","Y",28,27,96.4,27,20,74.1,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","ELA","N",254,253,99.6,253,44,17.4,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","ELA","Y",31,31,100.0,31,22,71.0,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Math","N",254,251,98.8,251,73,29.1,92,36.7,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Math","Y",31,30,96.8,30,20,66.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","ELA","N",112,112,100.0,112,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Math","N",112,112,100.0,112,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","ELA","N",361,361,100.0,361,130,36.0,"*","*","*","*",32,8.9,"*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","ELA","Y",38,38,100.0,38,35,92.1,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Math","N",360,360,100.0,360,186,51.7,"*","*",36,10.0,"*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Math","Y",38,38,100.0,38,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","ELA","N",153,153,100.0,153,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Math","N",154,154,100.0,154,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","ELA","N",282,282,100.0,282,145,51.4,"*","*","*","*",12,4.3,"*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","ELA","Y",36,35,97.2,35,30,85.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Math","N",283,283,100.0,283,152,53.7,"*","*",33,11.7,"*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Math","Y",36,35,97.2,35,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","ELA","N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Math","N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","ELA","N",204,203,99.5,197,83,42.1,63,32.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","ELA","Y",50,49,98.0,49,40,81.6,6,12.2,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Math","N",204,203,99.5,197,106,53.8,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Math","Y",50,49,98.0,49,45,91.8,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","ELA","N",255,246,96.5,246,25,10.2,27,11.0,"*","*","*","*",194,78.9
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","ELA","Y",28,26,92.9,26,7,26.9,12,46.2,"*","*","*","*",7,26.9
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Math","N",255,245,96.1,245,20,8.2,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Math","Y",28,25,89.3,25,16,64.0,"*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","ELA","N",239,237,99.2,235,118,50.2,"*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","ELA","Y",39,39,100.0,39,31,79.5,"*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","Math","N",240,236,98.3,234,139,59.4,"*","*","*","*",8,3.4,"*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","Math","Y",39,39,100.0,38,32,84.2,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","ELA","N",519,516,99.4,516,213,41.3,161,31.2,"*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","ELA","Y",82,80,97.6,80,66,82.5,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Math","N",518,515,99.4,514,247,48.1,193,37.5,"*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Math","Y",82,79,96.3,79,71,89.9,"*","*",0,0.0,"*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","ELA","N",237,237,100.0,237,81,34.2,"*","*","*","*",38,16.0,"*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","ELA","Y",41,41,100.0,41,34,82.9,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Math","N",237,236,99.6,236,100,42.4,"*","*","*","*",13,5.5,"*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Math","Y",41,41,100.0,41,35,85.4,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","ELA","N",226,225,99.6,225,67,29.8,66,29.3,"*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","ELA","Y",45,45,100.0,45,36,80.0,6,13.3,"*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Math","N",227,226,99.6,226,79,35.0,"*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Math","Y",45,45,100.0,45,36,80.0,"*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","ELA","N",854,829,97.1,829,"*","*",199,24.0,273,32.9,"*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","ELA","Y",107,101,94.4,101,60,59.4,29,28.7,"*","*","*","*",12,11.9
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Math","N",854,827,96.8,827,"*","*",248,30.0,298,36.0,"*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Math","Y",107,100,93.5,100,63,63.0,24,24.0,"*","*","*","*",13,13.0
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","ELA","N",867,803,92.6,803,"*","*",199,24.8,321,40.0,"*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","ELA","Y",146,133,91.1,133,82,61.7,31,23.3,"*","*","*","*",20,15.0
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Math","N",867,779,89.9,779,"*","*",261,33.5,199,25.5,"*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Math","Y",146,127,87.0,127,97,76.4,21,16.5,"*","*","*","*",9,7.1
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","ELA","N",180,178,98.9,178,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Math","N",180,178,98.9,178,"*","*","*","*","*","*","*","*","*","*"
