"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Math","N",50,50,100.0,50,13,26.0,23,46.0,"*","*","*","*",14,28.0
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","ELA","Y",212,209,98.6,209,111,53.1,"*","*",42,20.1,"*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","ELA","N",31,31,100.0,31,"*","*","*","*",9,29.0,10,32.3,19,61.3
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Math","Y",212,209,98.6,209,126,60.3,64,30.6,"*","*","*","*",19,9.1
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Math","N",31,31,100.0,31,"*","*",10,32.3,10,32.3,"*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","ELA","Y",197,195,99.0,195,100,51.3,46,23.6,39,20.0,10,5.1,49,25.1
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","ELA","N",107,105,98.1,105,22,21.0,34,32.4,36,34.3,13,12.4,49,46.7
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Math","Y",197,195,99.0,195,117,60.0,57,29.2,"*","*","*","*",21,10.8
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Math","N",107,104,97.2,104,39,37.5,36,34.6,"*","*","*","*",29,27.9
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","ELA","Y",137,135,98.5,135,66,48.9,43,31.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","ELA","N",23,23,100.0,23,10,43.5,8,34.8,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Math","Y",137,135,98.5,135,60,44.4,53,39.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Math","N",24,24,100.0,24,13,54.2,7,29.2,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","ELA","Y",164,164,100.0,164,56,34.1,46,28.0,44,26.8,18,11.0,62,37.8
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","ELA","N",121,120,99.2,120,10,8.3,24,20.0,48,40.0,38,31.7,86,71.7
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Math","Y",164,162,98.8,162,75,46.3,51,31.5,24,14.8,12,7.4,36,22.2
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Math","N",121,119,98.3,119,18,15.1,50,42.0,30,25.2,21,17.6,51,42.9
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","ELA","Y",115,115,100.0,115,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","ELA","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Math","Y",115,115,100.0,115,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Math","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","ELA","Y",243,243,100.0,243,124,51.0,56,23.0,50,20.6,13,5.3,63,25.9
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","ELA","N",156,156,100.0,156,41,26.3,43,27.6,53,34.0,19,12.2,72,46.2
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Math","Y",243,243,100.0,243,156,64.2,64,26.3,"*","*","*","*",23,9.5
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Math","N",155,155,100.0,155,67,43.2,64,41.3,"*","*","*","*",24,15.5
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","ELA","Y",149,149,100.0,149,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","ELA","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Math","Y",150,150,100.0,150,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Math","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","ELA","Y",276,275,99.6,275,159,57.8,68,24.7,"*","*","*","*",48,17.5
"New Haven School District","=""0930011""","Truman School","=""0932911""","ELA","N",42,42,100.0,42,16,38.1,15,35.7,"*","*","*","*",11,26.2
"New Haven School District","=""0930011""","Truman School","=""0932911""","Math","Y",277,276,99.6,276,159,57.6,84,30.4,26,9.4,7,2.5,33,12.0
"New Haven School District","=""0930011""","Truman School","=""0932911""","Math","N",42,42,100.0,42,24,57.1,11,26.2,7,16.7,0,0.0,7,16.7
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","ELA","Y",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","ELA","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Math","Y",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Math","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","ELA","Y",181,179,98.9,173,93,53.8,45,26.0,"*","*","*","*",35,20.2
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","ELA","N",73,73,100.0,73,30,41.1,24,32.9,"*","*","*","*",19,26.0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Math","Y",181,179,98.9,173,110,63.6,49,28.3,"*","*","*","*",14,8.1
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Math","N",73,73,100.0,73,41,56.2,24,32.9,8,11.0,0,0.0,8,11.0
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","ELA","Y",93,91,97.8,91,"*","*",29,31.9,23,25.3,"*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","ELA","N",190,181,95.3,181,"*","*","*","*",58,32.0,109,60.2,167,92.3
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Math","Y",93,90,96.8,90,29,32.2,22,24.4,20,22.2,19,21.1,39,43.3
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Math","N",190,180,94.7,180,7,3.9,31,17.2,48,26.7,94,52.2,142,78.9
"New London School District","=""0950011""","Jennings School","=""0950311""","ELA","Y",249,247,99.2,245,138,56.3,48,19.6,42,17.1,"*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","ELA","N",29,29,100.0,29,11,37.9,8,27.6,"*","*","*","*",10,34.5
"New London School District","=""0950011""","Jennings School","=""0950311""","Math","Y",250,247,98.8,244,161,66.0,55,22.5,21,8.6,"*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","Math","N",29,28,96.6,28,10,35.7,10,35.7,7,25.0,"*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","ELA","Y",538,534,99.3,534,266,49.8,156,29.2,98,18.4,14,2.6,112,21.0
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","ELA","N",63,62,98.4,62,13,21.0,18,29.0,21,33.9,10,16.1,31,50.0
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Math","Y",537,531,98.9,530,300,56.6,175,33.0,47,8.9,8,1.5,55,10.4
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Math","N",63,63,100.0,63,18,28.6,25,39.7,8,12.7,12,19.0,20,31.7
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","ELA","Y",235,235,100.0,235,"*","*",51,21.7,51,21.7,"*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","ELA","N",43,43,100.0,43,"*","*","*","*",14,32.6,15,34.9,29,67.4
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Math","Y",235,234,99.6,234,129,55.1,64,27.4,34,14.5,7,3.0,41,17.5
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Math","N",43,43,100.0,43,6,14.0,15,34.9,16,37.2,6,14.0,22,51.2
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","ELA","Y",217,217,100.0,217,97,44.7,56,25.8,39,18.0,25,11.5,64,29.5
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","ELA","N",54,53,98.1,53,6,11.3,16,30.2,12,22.6,19,35.8,31,58.5
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Math","Y",217,217,100.0,217,105,48.4,67,30.9,30,13.8,15,6.9,45,20.7
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Math","N",55,54,98.2,54,10,18.5,10,18.5,20,37.0,14,25.9,34,63.0
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","ELA","Y",318,307,96.5,307,117,38.1,93,30.3,73,23.8,24,7.8,97,31.6
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","ELA","N",643,623,96.9,623,88,14.1,135,21.7,208,33.4,192,30.8,400,64.2
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Math","Y",318,306,96.2,306,106,34.6,98,32.0,80,26.1,22,7.2,102,33.3
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Math","N",643,621,96.6,621,53,8.5,174,28.0,229,36.9,165,26.6,394,63.4
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","ELA","Y",329,305,92.7,305,117,38.4,84,27.5,88,28.9,16,5.2,104,34.1
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","ELA","N",684,631,92.3,631,88,13.9,146,23.1,249,39.5,148,23.5,397,62.9
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Math","Y",329,293,89.1,293,157,53.6,80,27.3,41,14.0,15,5.1,56,19.1
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Math","N",684,613,89.6,613,106,17.3,202,33.0,164,26.8,141,23.0,305,49.8
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","ELA","Y",53,53,100.0,53,14,26.4,12,22.6,17,32.1,10,18.9,27,50.9
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","ELA","N",138,136,98.6,136,10,7.4,28,20.6,31,22.8,67,49.3,98,72.1
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Math","Y",53,53,100.0,53,9,17.0,15,28.3,20,37.7,9,17.0,29,54.7
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Math","N",138,136,98.6,136,10,7.4,29,21.3,50,36.8,47,34.6,97,71.3
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","ELA","Y",45,45,100.0,45,"*","*",10,22.2,8,17.8,"*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","ELA","N",71,71,100.0,71,"*","*","*","*",21,29.6,33,46.5,54,76.1
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Math","Y",45,45,100.0,45,13,28.9,19,42.2,"*","*","*","*",13,28.9
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Math","N",71,71,100.0,71,"*","*",17,23.9,28,39.4,"*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","ELA","Y",48,48,100.0,48,"*","*",11,22.9,14,29.2,"*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","ELA","N",112,112,100.0,112,"*","*","*","*",40,35.7,50,44.6,90,80.4
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Math","Y",48,48,100.0,48,"*","*",16,33.3,17,35.4,"*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Math","N",112,112,100.0,112,"*","*",24,21.4,45,40.2,"*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","ELA","Y",182,182,100.0,182,67,36.8,54,29.7,45,24.7,16,8.8,61,33.5
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","ELA","N",480,478,99.6,478,53,11.1,100,20.9,209,43.7,116,24.3,325,68.0
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Math","Y",181,181,100.0,181,90,49.7,50,27.6,24,13.3,17,9.4,41,22.7
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Math","N",480,478,99.6,478,76,15.9,145,30.3,138,28.9,119,24.9,257,53.8
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","ELA","Y",213,213,100.0,213,76,35.7,67,31.5,54,25.4,16,7.5,70,32.9
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","ELA","N",402,401,99.8,401,58,14.5,106,26.4,152,37.9,85,21.2,237,59.1
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Math","Y",213,213,100.0,213,71,33.3,73,34.3,53,24.9,16,7.5,69,32.4
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Math","N",402,400,99.5,400,54,13.5,128,32.0,117,29.3,101,25.3,218,54.5
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","ELA","Y",46,46,100.0,46,13,28.3,11,23.9,11,23.9,11,23.9,22,47.8
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","ELA","N",106,106,100.0,106,10,9.4,22,20.8,39,36.8,35,33.0,74,69.8
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Math","Y",46,46,100.0,46,"*","*",21,45.7,10,21.7,"*","*","*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Math","N",106,105,99.1,105,"*","*",25,23.8,44,41.9,"*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","ELA","N",118,117,99.2,117,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Math","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Math","N",118,117,99.2,117,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","ELA","Y",30,29,96.7,29,"*","*","*","*",6,20.7,13,44.8,19,65.5
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","ELA","N",122,121,99.2,121,0,0.0,"*","*","*","*",86,71.1,"*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Math","Y",30,29,96.7,29,"*","*","*","*",9,31.0,10,34.5,19,65.5
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Math","N",122,121,99.2,121,0,0.0,20,16.5,37,30.6,64,52.9,101,83.5
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","ELA","Y",30,30,100.0,30,"*","*","*","*",9,30.0,10,33.3,19,63.3
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","ELA","N",131,131,100.0,131,"*","*","*","*",41,31.3,54,41.2,95,72.5
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Math","Y",30,30,100.0,30,8,26.7,13,43.3,"*","*","*","*",9,30.0
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Math","N",131,131,100.0,131,"*","*",28,21.4,51,38.9,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","ELA","Y",103,103,100.0,103,22,21.4,36,35.0,36,35.0,9,8.7,45,43.7
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","ELA","N",700,697,99.6,697,26,3.7,115,16.5,323,46.3,233,33.4,556,79.8
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Math","Y",103,102,99.0,102,30,29.4,31,30.4,25,24.5,16,15.7,41,40.2
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Math","N",700,696,99.4,696,30,4.3,128,18.4,199,28.6,339,48.7,538,77.3
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","ELA","Y",127,119,93.7,119,38,31.9,32,26.9,37,31.1,12,10.1,49,41.2
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","ELA","N",564,562,99.6,562,24,4.3,88,15.7,231,41.1,219,39.0,450,80.1
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Math","Y",127,119,93.7,119,44,37.0,31,26.1,31,26.1,13,10.9,44,37.0
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Math","N",564,562,99.6,562,21,3.7,120,21.4,178,31.7,243,43.2,421,74.9
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","ELA","Y",29,29,100.0,29,"*","*",6,20.7,6,20.7,"*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","ELA","N",107,107,100.0,107,"*","*",15,14.0,32,29.9,"*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Math","Y",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Math","N",107,107,100.0,107,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","ELA","N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Math","N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","ELA","Y",138,133,96.4,133,49,36.8,36,27.1,37,27.8,11,8.3,48,36.1
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","ELA","N",338,320,94.7,320,30,9.4,78,24.4,130,40.6,82,25.6,212,66.3
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Math","Y",138,133,96.4,133,48,36.1,58,43.6,20,15.0,7,5.3,27,20.3
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Math","N",338,320,94.7,320,59,18.4,96,30.0,92,28.8,73,22.8,165,51.6
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","ELA","Y",107,106,99.1,106,30,28.3,29,27.4,27,25.5,20,18.9,47,44.3
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","ELA","N",289,279,96.5,279,22,7.9,58,20.8,89,31.9,110,39.4,199,71.3
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Math","Y",107,106,99.1,106,33,31.1,37,34.9,27,25.5,9,8.5,36,34.0
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Math","N",289,279,96.5,279,23,8.2,89,31.9,97,34.8,70,25.1,167,59.9
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","ELA","Y",57,56,98.2,56,21,37.5,13,23.2,10,17.9,12,21.4,22,39.3
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","ELA","N",100,99,99.0,99,8,8.1,22,22.2,41,41.4,28,28.3,69,69.7
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Math","Y",57,56,98.2,56,19,33.9,16,28.6,14,25.0,7,12.5,21,37.5
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Math","N",100,99,99.0,99,12,12.1,32,32.3,39,39.4,16,16.2,55,55.6
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","ELA","Y",45,45,100.0,45,8,17.8,16,35.6,12,26.7,9,20.0,21,46.7
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","ELA","N",125,125,100.0,125,11,8.8,20,16.0,41,32.8,53,42.4,94,75.2
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Math","Y",45,45,100.0,45,11,24.4,16,35.6,11,24.4,7,15.6,18,40.0
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Math","N",125,125,100.0,125,8,6.4,39,31.2,41,32.8,37,29.6,78,62.4
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","ELA","Y",47,45,95.7,45,11,24.4,11,24.4,11,24.4,12,26.7,23,51.1
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","ELA","N",114,110,96.5,110,0,0.0,8,7.3,31,28.2,71,64.5,102,92.7
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Math","Y",47,45,95.7,45,"*","*",15,33.3,9,20.0,"*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Math","N",114,110,96.5,110,"*","*","*","*",37,33.6,49,44.5,86,78.2
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","ELA","Y",40,40,100.0,40,"*","*",10,25.0,11,27.5,"*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","ELA","N",128,128,100.0,128,"*","*",14,10.9,43,33.6,"*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Math","Y",40,40,100.0,40,"*","*",13,32.5,8,20.0,"*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Math","N",128,128,100.0,128,"*","*",38,29.7,50,39.1,"*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","ELA","Y",182,173,95.1,173,49,28.3,50,28.9,52,30.1,22,12.7,74,42.8
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","ELA","N",595,576,96.8,576,32,5.6,108,18.8,257,44.6,179,31.1,436,75.7
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Math","Y",182,172,94.5,172,64,37.2,46,26.7,36,20.9,26,15.1,62,36.0
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Math","N",595,573,96.3,573,44,7.7,165,28.8,172,30.0,192,33.5,364,63.5
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","ELA","Y",48,48,100.0,48,"*","*",14,29.2,9,18.8,"*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","ELA","N",153,150,98.0,150,"*","*","*","*",34,22.7,102,68.0,136,90.7
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Math","Y",48,48,100.0,48,"*","*",17,35.4,12,25.0,"*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Math","N",153,150,98.0,150,"*","*","*","*",45,30.0,79,52.7,124,82.7
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","ELA","Y",25,25,100.0,25,"*","*","*","*",7,28.0,12,48.0,19,76.0
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","ELA","N",140,139,99.3,139,"*","*","*","*",40,28.8,87,62.6,127,91.4
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Math","Y",25,25,100.0,25,0,0.0,"*","*","*","*",14,56.0,"*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Math","N",140,139,99.3,139,"*","*","*","*",33,23.7,97,69.8,130,93.5
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","ELA","Y",41,41,100.0,41,13,31.7,"*","*",14,34.1,"*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","ELA","N",134,133,99.3,133,"*","*",24,18.0,69,51.9,"*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Math","Y",41,40,97.6,40,14,35.0,16,40.0,"*","*","*","*",10,25.0
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Math","N",134,133,99.3,133,"*","*",48,36.1,45,33.8,"*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","ELA","Y",147,147,100.0,144,"*","*",38,26.4,33,22.9,"*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","ELA","N",64,64,100.0,64,"*","*","*","*",18,28.1,25,39.1,43,67.2
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Math","Y",147,147,100.0,147,52,35.4,56,38.1,32,21.8,7,4.8,39,26.5
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Math","N",64,64,100.0,64,8,12.5,18,28.1,17,26.6,21,32.8,38,59.4
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","ELA","Y",65,63,96.9,63,"*","*",12,19.0,16,25.4,"*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","ELA","N",86,84,97.7,83,"*","*","*","*",30,36.1,38,45.8,68,81.9
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Math","Y",65,63,96.9,63,"*","*",20,31.7,9,14.3,"*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Math","N",86,84,97.7,83,"*","*",27,32.5,24,28.9,"*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","ELA","Y",98,97,99.0,97,"*","*",25,25.8,25,25.8,"*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","ELA","N",115,114,99.1,114,"*","*","*","*",31,27.2,65,57.0,96,84.2
