"Student Counts by School and Gender"
"All Districts, All Schools"
"2012-13"

"",,,,"Gender",,
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",269,258,527
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",85,90,175
"Orange School District","=""1070011""","Peck Place School","=""1070511""",204,176,380
"Orange School District","=""1070011""","Race Brook School","=""1070311""",193,183,376
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",149,167,316
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",260,269,529
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",270,237,507
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",305,284,589
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",234,236,470
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",116,135,251
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""",7,11,18
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",188,170,358
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",295,292,587
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",370,370,740
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",194,192,386
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",195,208,403
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",126,141,267
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",193,217,410
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",178,175,353
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",255,283,538
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",374,367,741
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",19,29,48
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",194,228,422
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",170,164,334
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",167,193,360
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",226,264,490
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",235,237,472
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",126,118,244
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",103,108,211
"Portland School District","=""1130011""","Portland High School","=""1136111""",186,188,374
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",120,110,230
"Portland School District","=""1130011""","Valley View School","=""1130211""",163,153,316
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",71,64,135
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",137,134,271
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",309,356,665
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",133,161,294
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",152,147,299
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",274,279,553
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",275,304,579
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",224,197,421
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",189,177,366
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",326,298,624
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",176,179,355
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",184,188,372
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",776,845,1621
"Regional School District 06","=""2060012""","Early Childhood Learning Center","=""2068112""",15,26,41
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",103,88,191
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",72,86,158
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",283,278,561
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",41,37,78
"Regional School District 07","=""2070012""","AIM","=""2079112""","*","*",15
"Regional School District 07","=""2070012""","FLEX","=""2079012""","*","*",6
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","*","*",13
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",367,347,714
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",192,168,360
"Regional School District 07","=""2070012""","STEP","=""2079312""","*","*",17
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",524,609,1133
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",296,331,627
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""","*","*",7
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",526,486,1012
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",412,438,850
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",216,248,464
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",234,274,508
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",390,412,802
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",133,147,280
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",47,47,94
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",10,11,21
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",143,177,320
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",98,101,199
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",38,31,69
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",75,63,138
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",298,279,577
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",69,105,174
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",156,178,334
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",119,123,242
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",148,135,283
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",157,186,343
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",159,122,281
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",25,21,46
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",172,207,379
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",452,354,806
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",207,204,411
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",195,179,374
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",266,296,562
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",234,252,486
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",203,218,421
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",607,652,1259
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",205,242,447
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",237,289,526
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",252,211,463
"Regional School District 16","=""2160012""","Community School","=""2160212""",102,112,214
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",202,259,461
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",293,264,557
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",364,356,720
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",151,168,319
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",111,141,252
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",324,310,634
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",391,377,768
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",160,179,339
"Regional School District 18","=""2180012""","Center School","=""2180312""",130,131,261
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",93,95,188
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",193,228,421
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",190,170,360
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",106,110,216
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",623,600,1223
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",166,196,362
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",212,193,405
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",364,413,777
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",178,183,361
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",197,196,393
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",0,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",859,900,1759
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",182,203,385
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",238,257,495
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",160,177,337
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",280,283,563
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",256,280,536
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",385,347,732
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",319,312,631
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",200,222,422
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",149,160,309
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",71,56,127
"Seymour School District","=""1240011""","Bungay School","=""1240111""",264,243,507
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",275,295,570
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",307,303,610
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",275,324,599
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",92,96,188
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",170,156,326
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",152,171,323
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",218,242,460
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",433,442,875
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",220,231,451
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",411,451,862
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",800,778,1578
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",110,127,237
"Sherman School District","=""1270011""","Sherman School","=""1270111""",182,201,383
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",115,118,233
"Simsbury School District","=""1280011""","Central School","=""1280111""",190,207,397
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",355,393,748
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",224,220,444
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",738,821,1559
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",305,354,659
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",142,144,286
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",214,221,435
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",183,180,363
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",329,345,674
"Somers School District","=""1290011""","Somers High School","=""1296111""",259,281,540
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",183,177,360
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",208,215,423
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",161,205,366
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",166,177,343
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""",0,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",687,722,1409
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",496,569,1065
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",151,155,306
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",419,426,845
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",354,312,666
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",120,160,280
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",197,261,458
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",362,373,735
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",147,136,283
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",118,117,235
"Southington School District","=""1310011""","Southington High School","=""1316211""",1014,1023,2037
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",168,188,356
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",208,220,428
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",180,194,374
"Sprague School District","=""1330011""","Sayles School","=""1330111""",166,204,370
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",225,252,477
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",262,218,480
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",194,189,383
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",83,95,178
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",103,95,198
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",54,84,138
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",303,294,597
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",280,262,542
"Stamford School District","=""1350011""","Dolan School","=""1355311""",244,287,531
"Stamford School District","=""1350011""","Hart School","=""1352211""",286,301,587
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",286,326,612
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",271,285,556
"Stamford School District","=""1350011""","Newfield School","=""1350611""",356,334,690
"Stamford School District","=""1350011""","Northeast School","=""1351811""",340,346,686
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",15,33,48
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",340,314,654
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",422,401,823
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",296,351,647
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",306,318,624
"Stamford School District","=""1350011""","Springdale School","=""1351111""",319,335,654
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",925,1027,1952
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",349,418,767
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",287,397,684
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",332,348,680
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",271,307,578
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",1065,1065,2130
"Stamford School District","=""1350011""","Westover School","=""1351411""",340,376,716
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",226,272,498
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",228,257,485
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",205,211,416
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",162,170,332
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",377,394,771
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",68,63,131
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",92,118,210
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",259,261,520
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",606,604,1210
"Stratford School District","=""1380011""","Chapel School","=""1380311""",260,295,555
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",255,274,529
"Stratford School District","=""1380011""","Franklin School","=""1380411""",151,142,293
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",275,281,556
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",121,97,218
"Stratford School District","=""1380011""","Lordship School","=""1380811""",117,115,232
"Stratford School District","=""1380011""","Nichols School","=""1380911""",213,224,437
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",335,343,678
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""","*","*",13
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",233,237,470
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",510,565,1075
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",6,11,17
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",163,213,376
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",235,209,444
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",273,268,541
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",453,407,860
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",300,299,599
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",145,131,276
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",219,286,505
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",163,147,310
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",134,122,256
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",204,234,438
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",220,251,471
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",199,181,380
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",141,161,302
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",271,311,582
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",456,444,900
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",334,332,666
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",341,347,688
"Torrington School District","=""1430011""","East School","=""1430111""",186,206,392
"Torrington School District","=""1430011""","Forbes School","=""1430211""",185,210,395
"Torrington School District","=""1430011""","Southwest School","=""1430811""",137,191,328
"Torrington School District","=""1430011""","Torringford School","=""1430911""",306,304,610
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",510,591,1101
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",516,540,1056
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",233,240,473
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",76,92,168
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",265,261,526
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",231,237,468
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",313,324,637
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",364,413,777
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",189,203,392
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",403,445,848
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",219,245,464
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",195,191,386
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",104,121,225
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",1142,1053,2195
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",0,17,17
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""",0,"*","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",0,29,29
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",0,21,21
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",0,12,12
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",0,23,23
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",0,38,38
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",0,60,60
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",0,315,315
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",0,17,17
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",0,19,19
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",0,24,24
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",0,15,15
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",0,12,12
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",36,0,36
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",0,23,23
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",37,19,56
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",0,88,88
"Union School District","=""1450011""","Union Elementary School","=""1450111""",41,30,71
"Vernon School District","=""1460011""","Northeast School","=""1460311""",160,162,322
"Vernon School District","=""1460011""","Center Road School","=""1461411""",242,254,496
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",120,158,278
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",152,182,334
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","*","*",11
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",477,496,973
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",150,182,332
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",346,353,699
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",165,150,315
"Wallingford School District","=""1480011""","Highland School","=""1480211""",134,151,285
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",6,11,17
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",175,190,365
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",345,336,681
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",168,192,360
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,7,7
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",350,355,705
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",652,483,1135
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",475,439,914
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",170,180,350
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","*","*",13
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",161,166,327
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",176,179,355
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",179,185,364
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",191,193,384
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",505,552,1057
"Waterbury School District","=""1510011""","Washington School","=""1512311""",178,172,350
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",256,307,563
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",208,216,424
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",244,261,505
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",234,223,457
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",718,745,1463
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",270,284,554
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",208,229,437
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",72,126,198
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",247,263,510
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",240,247,487
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",350,406,756
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",225,235,460
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",642,716,1358
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",276,325,601
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",268,317,585
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",603,617,1220
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",509,596,1105
"Waterbury School District","=""1510011""","Reed School","=""1513411""",161,168,329
"Waterbury School District","=""1510011""","Regan School","=""1512811""",131,123,254
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",322,293,615
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",87,113,200
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",193,207,400
"Waterbury School District","=""1510011""","State Street School","=""1519011""",20,64,84
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",270,241,511
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",304,165,469
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",206,127,333
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",164,188,352
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",629,700,1329
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",205,220,425
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",320,355,675
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",187,166,353
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",189,205,394
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",158,203,361
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",406,438,844
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",137,170,307
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",320,362,682
"Watertown School District","=""1530011""","Polk School","=""1530411""",159,178,337
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",390,380,770
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",467,461,928
"West Hartford School District","=""1550011""","Smith School","=""1551711""",167,197,364
"West Hartford School District","=""1550011""","Achieve","=""1559111""","*","*",9
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",220,240,460
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",187,197,384
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",209,211,420
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",232,227,459
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",154,154,308
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",768,774,1542
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",244,259,503
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",733,742,1475
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",456,456,912
"West Hartford School District","=""1550011""","Morley School","=""1550911""",163,171,334
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",181,225,406
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",426,467,893
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",6,19,25
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","*","*",9
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",261,228,489
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",246,292,538
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",238,262,500
"West Haven School District","=""1560011""","Washington School","=""1561211""",211,229,440
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",156,214,370
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",420,469,889
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",164,193,357
"West Haven School District","=""1560011""","Forest School","=""1560311""",225,228,453
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",466,441,907
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",257,276,533
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",236,244,480
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",792,798,1590
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",129,181,310
