"Student Counts by School and Grade"
"All Districts, All Schools"
"2011-12"

"",,,,"Grade",,,,,,,,,,,,,,
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",0,0,0,0,0,0,0,0,292,313,0,0,0,0,605
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",0,0,0,0,0,0,0,0,0,0,310,302,317,328,1257
"Manchester School District","=""0770011""","Manchester Preschool Center","=""0778011""",194,0,0,0,0,0,0,0,0,0,0,0,0,0,194
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""",20,44,55,50,43,31,44,0,0,0,0,0,0,0,287
"Manchester School District","=""0770011""","Robertson School","=""0771011""",24,59,95,56,55,52,34,0,0,0,0,0,0,0,375
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",10,83,57,68,53,41,46,0,0,0,0,0,0,0,358
"Manchester School District","=""0770011""","Waddell School","=""0771311""","*",61,58,"*",62,51,60,0,0,0,0,0,0,0,343
"Manchester School District","=""0770011""","Washington School","=""0771411""",0,43,52,51,53,41,62,0,0,0,0,0,0,0,302
"Manchester School District","=""0770011""","Bowers School","=""0770111""",0,63,71,70,70,70,57,0,0,0,0,0,0,0,401
"Manchester School District","=""0770011""","Buckley School","=""0770311""",0,75,94,90,74,61,44,0,0,0,0,0,0,0,438
"Manchester School District","=""0770011""","Keeney School","=""0770611""",0,32,46,49,72,59,69,0,0,0,0,0,0,0,327
"Manchester School District","=""0770011""","Martin School","=""0771611""",0,44,44,54,44,36,30,0,0,0,0,0,0,0,252
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",0,0,0,0,0,0,45,366,0,0,0,0,0,0,411
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",0,0,0,0,0,0,0,0,430,406,0,0,0,0,836
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",0,0,0,0,0,0,0,0,"*","*",15,30,15,23,93
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",0,0,0,0,0,0,0,0,0,0,492,435,451,401,1779
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""",0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",29,48,48,54,40,50,0,0,0,0,0,0,0,0,269
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",29,44,37,31,43,39,0,0,0,0,0,0,0,0,223
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",29,47,52,38,45,46,0,0,0,0,0,0,0,0,257
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",0,0,0,0,0,0,142,140,147,146,0,0,0,0,575
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",17,91,85,79,101,95,104,100,0,0,0,0,0,0,672
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","*","*",94,116,108,95,100,0,0,0,0,0,0,0,608
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",80,55,65,76,77,81,61,0,0,0,0,0,0,0,495
"Meriden School District","=""0800011""","Hanover School","=""0800311""",87,69,49,73,91,78,74,0,0,0,0,0,0,0,521
"Meriden School District","=""0800011""","John Barry School","=""0800511""",39,85,81,73,75,75,82,0,0,0,0,0,0,0,510
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",88,73,69,71,67,85,77,0,0,0,0,0,0,0,530
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",0,114,132,108,113,109,129,0,0,0,0,0,0,0,705
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",0,86,103,73,85,94,97,0,0,0,0,0,0,0,538
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",0,85,95,82,56,53,56,0,0,0,0,0,0,0,427
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",0,0,0,0,0,0,0,253,221,249,0,0,0,0,723
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",0,0,0,0,0,0,0,257,282,297,0,0,0,0,836
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",0,0,0,0,0,0,0,0,0,0,404,302,276,277,1259
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",0,0,0,0,0,0,0,0,0,0,345,297,223,235,1100
"Middletown School District","=""0830011""","Snow School","=""0831111""",105,63,35,41,41,42,41,0,0,0,0,0,0,0,368
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",0,48,58,60,56,59,52,0,0,0,0,0,0,0,333
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",0,55,58,74,57,46,62,0,0,0,0,0,0,0,352
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",0,60,49,66,68,53,54,0,0,0,0,0,0,0,350
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",0,47,41,38,46,35,55,0,0,0,0,0,0,0,262
"Middletown School District","=""0830011""","Moody School","=""0831211""",0,52,48,54,70,50,64,0,0,0,0,0,0,0,338
"Middletown School District","=""0830011""","Spencer School","=""0830111""",0,56,62,57,55,60,45,0,0,0,0,0,0,0,335
"Middletown School District","=""0830011""","Wesley School","=""0831411""",0,59,46,63,55,62,43,0,0,0,0,0,0,0,328
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",0,0,0,0,0,0,"*","*",0,0,0,0,0,0,348
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",0,0,0,0,0,0,0,0,353,352,0,0,0,0,705
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",0,0,0,0,0,0,0,0,0,0,360,326,346,282,1314
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",22,124,145,133,0,0,0,0,0,0,0,0,0,0,424
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","*","*",104,101,0,0,0,0,0,0,0,0,0,0,305
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",130,85,94,92,0,0,0,0,0,0,0,0,0,0,401
"Milford School District","=""0840011""","Mathewson School","=""0841711""",0,131,133,141,0,0,0,0,0,0,0,0,0,0,405
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",0,0,0,0,84,99,127,0,0,0,0,0,0,0,310
"Milford School District","=""0840011""","Meadowside School","=""0840711""",0,0,0,0,185,134,169,0,0,0,0,0,0,0,488
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",0,0,0,0,136,117,130,0,0,0,0,0,0,0,383
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",0,0,0,0,123,140,129,0,0,0,0,0,0,0,392
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",0,0,0,0,0,0,0,156,178,168,0,0,0,0,502
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",0,0,0,0,0,0,0,190,214,203,0,0,0,0,607
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",0,0,0,0,0,0,0,182,208,190,0,0,0,0,580
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",0,0,0,0,0,0,0,0,0,0,258,266,234,258,1016
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",0,0,0,0,0,0,0,0,0,0,237,242,269,245,993
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",46,51,50,65,54,55,59,0,0,0,0,0,0,0,380
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",0,79,76,105,95,83,118,0,0,0,0,0,0,0,556
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",0,73,79,79,94,91,69,0,0,0,0,0,0,0,485
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",0,0,0,0,0,0,0,302,286,300,0,0,0,0,888
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",0,0,0,0,0,0,0,0,0,0,315,307,298,352,1272
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","*","*",63,54,57,69,73,0,0,0,0,0,0,0,363
"Montville School District","=""0860011""","Mohegan School","=""0860111""","*","*",67,64,66,72,63,0,0,0,0,0,0,0,376
"Montville School District","=""0860011""","Oakdale School","=""0860511""",47,48,59,67,57,52,64,0,0,0,0,0,0,0,394
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",0,0,0,0,0,0,0,216,204,218,0,0,0,0,638
"Montville School District","=""0860011""","Montville High School","=""0866111""",0,0,0,0,0,0,0,0,0,0,214,183,173,202,772
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",0,0,0,0,0,0,0,0,0,0,"*",9,"*",8,26
"Naugatuck School District","=""0880011""","Central Avenue Preschool","=""0888211""",20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Naugatuck School District","=""0880011""","Head Start","=""0888111""",105,0,0,0,0,0,0,0,0,0,0,0,0,0,105
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",0,37,47,37,36,37,0,0,0,0,0,0,0,0,194
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",0,53,39,47,57,40,0,0,0,0,0,0,0,0,236
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",0,67,69,65,72,66,0,0,0,0,0,0,0,0,339
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",0,84,58,81,71,65,0,0,0,0,0,0,0,0,359
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",0,51,35,47,48,48,0,0,0,0,0,0,0,0,229
"Naugatuck School District","=""0880011""","Western School","=""0880711""",0,64,58,62,50,58,0,0,0,0,0,0,0,0,292
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",0,0,0,0,0,0,138,146,0,0,0,0,0,0,284
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",0,0,0,0,0,0,197,211,0,0,0,0,0,0,408
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",0,0,0,0,0,0,0,0,343,366,0,0,0,0,709
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",0,0,0,0,0,0,0,0,0,0,326,326,322,370,1344
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",50,151,124,105,98,0,0,0,0,0,0,0,0,0,528
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",39,100,90,102,106,99,102,107,107,71,0,0,0,0,923
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",202,82,58,62,53,54,52,0,0,0,0,0,0,0,563
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",40,111,136,119,121,52,70,0,0,0,0,0,0,0,649
"New Britain School District","=""0890011""","Smith School","=""0891311""",100,100,95,101,83,81,100,0,0,0,0,0,0,0,660
"New Britain School District","=""0890011""","Holmes School","=""0890611""",0,50,79,94,60,63,65,0,0,0,0,0,0,0,411
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",0,79,74,80,77,84,79,0,0,0,0,0,0,0,473
"New Britain School District","=""0890011""","Northend School","=""0890911""",0,47,52,52,53,76,77,0,0,0,0,0,0,0,357
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",0,76,52,54,52,161,176,0,0,0,0,0,0,0,571
"New Britain School District","=""0890011""","Vance School","=""0891511""",0,102,95,103,91,84,102,0,0,0,0,0,0,0,577
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",0,0,"*","*","*",6,8,"*",0,"*","*",0,"*","*",31
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",0,0,0,0,0,0,0,58,51,56,0,0,0,0,165
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",0,0,0,0,0,0,0,152,169,210,0,0,0,0,531
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",0,0,0,0,0,0,0,156,132,154,0,0,0,0,442
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",0,0,0,0,0,0,0,217,247,235,0,0,0,0,699
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",0,0,0,0,0,0,0,0,"*","*",8,9,11,"*",39
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",0,0,0,0,0,0,0,0,0,0,600,636,756,524,2516
"New Britain School District","=""0890011""","CLIMB","=""0899411""",0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
"New Canaan School District","=""0900011""","West School","=""0900311""",37,74,98,95,103,104,0,0,0,0,0,0,0,0,511
"New Canaan School District","=""0900011""","East School","=""0900411""",0,95,108,98,116,105,0,0,0,0,0,0,0,0,522
"New Canaan School District","=""0900011""","South School","=""0900211""",0,101,117,105,137,126,0,0,0,0,0,0,0,0,586
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",0,0,0,0,0,0,301,315,334,282,0,0,0,0,1232
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",0,0,0,0,0,0,0,0,0,0,307,336,337,330,1310
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",73,172,146,197,0,0,0,0,0,0,0,0,0,0,588
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",0,0,0,0,191,193,209,0,0,0,0,0,0,0,593
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",0,0,0,0,0,0,0,203,234,247,0,0,0,0,684
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",0,0,0,0,0,0,0,0,0,0,286,234,254,230,1004
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",8,36,36,35,0,0,0,0,0,0,0,0,0,0,115
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",0,40,34,44,0,0,0,0,0,0,0,0,0,0,118
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,0,0,0,83,88,88,90,0,0,0,0,0,0,349
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",74,50,48,51,53,54,67,50,54,53,0,0,0,0,554
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","*",51,52,48,49,98,64,70,54,"*",0,0,0,0,514
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",60,69,44,65,51,56,58,46,64,48,0,0,0,0,561
"New Haven School District","=""0930011""","Beecher School","=""0930311""",70,44,48,51,48,44,45,36,41,43,0,0,0,0,470
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",75,57,58,54,57,59,49,54,49,50,0,0,0,0,562
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",40,48,50,50,53,49,54,50,53,50,0,0,0,0,497
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",15,61,62,46,40,29,19,20,29,23,0,0,0,0,344
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",78,45,44,42,42,42,38,35,43,35,0,0,0,0,444
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","*",70,76,69,79,62,"*",54,52,52,0,0,0,0,562
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",42,48,76,48,58,55,38,38,34,36,0,0,0,0,473
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",17,71,72,71,71,72,51,56,64,56,0,0,0,0,601
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",62,48,49,50,66,64,51,46,42,36,0,0,0,0,514
"New Haven School District","=""0930011""","Dwight Early Childhood Program","=""0938211""",48,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""",121,0,0,0,0,0,0,0,0,0,0,0,0,0,121
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","*",49,53,50,51,46,38,49,47,"*",0,0,0,0,421
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",16,80,68,76,89,70,86,63,72,70,0,0,0,0,690
"New Haven School District","=""0930011""","Headstart","=""0938011""",386,0,0,0,0,0,0,0,0,0,0,0,0,0,386
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""",263,0,0,0,0,0,0,0,0,0,0,0,0,0,263
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",80,50,51,59,53,45,42,59,50,52,0,0,0,0,541
"New Haven School District","=""0930011""","John S. Martinez Sea and Sky STEM School","=""0930811""",42,71,49,48,43,64,62,48,47,53,0,0,0,0,527
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",61,50,52,71,73,75,61,45,45,46,0,0,0,0,579
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",19,66,57,61,46,27,24,24,15,20,0,0,0,0,359
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",42,50,51,49,51,50,65,73,68,64,0,0,0,0,563
"New Haven School District","=""0930011""","Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",18,45,52,72,75,52,55,51,56,59,0,0,0,0,535
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",64,70,49,51,71,69,49,66,41,45,0,0,0,0,575
"New Haven School District","=""0930011""","Truman School","=""0932911""",83,51,54,47,43,51,44,49,50,55,0,0,0,0,527
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",20,20,26,45,25,24,26,18,19,22,0,0,0,0,245
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",35,49,51,53,51,36,32,26,34,31,0,0,0,0,398
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","*",47,51,53,48,47,51,"*",46,44,0,0,0,0,431
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",0,49,50,44,50,50,51,53,49,49,0,0,0,0,445
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",0,48,77,65,54,45,25,19,35,24,0,0,0,0,392
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",0,262,160,0,0,0,0,0,0,0,0,0,0,0,422
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",0,0,0,0,0,0,120,132,126,111,0,0,0,0,489
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",0,0,0,0,0,0,0,7,13,13,0,0,0,0,33
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",0,0,0,0,0,0,0,76,82,83,79,0,0,0,320
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",0,0,0,0,0,0,0,0,0,"*",7,"*",9,"*",26
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",0,0,0,0,0,0,0,0,0,0,167,186,171,131,655
"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",0,0,0,0,0,0,0,0,0,0,71,50,45,43,209
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",0,0,0,0,0,0,0,0,0,0,81,62,87,43,273
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",0,0,0,0,0,0,0,0,0,0,227,184,145,147,703
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",0,0,0,0,0,0,0,0,0,0,323,258,245,154,980
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",0,0,0,0,0,0,0,0,0,0,105,115,81,38,339
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",0,0,0,0,0,0,0,0,0,0,91,71,71,29,262
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",0,0,0,0,0,0,0,0,0,0,25,39,33,31,128
"New Haven School District","=""0930011""","Sound School","=""0936711""",0,0,0,0,0,0,0,0,0,0,90,88,78,81,337
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",0,0,0,0,0,0,0,0,0,0,373,300,228,338,1239
"New London School District","=""0950011""","Harbor School","=""0950211""",12,38,53,51,55,44,52,0,0,0,0,0,0,0,305
"New London School District","=""0950011""","Jennings School","=""0950311""",22,56,87,99,87,90,88,0,0,0,0,0,0,0,529
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","*","*",48,50,75,56,46,0,0,0,0,0,0,0,319
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",0,20,78,35,48,51,52,0,0,0,0,0,0,0,284
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""",0,0,0,0,0,"*","*","*","*","*","*","*","*","*",22
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",0,0,0,0,0,0,0,178,178,215,0,0,0,0,571
"New London School District","=""0950011""","New London High School","=""0956111""",0,0,0,0,0,0,0,0,0,0,314,202,216,202,934
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",24,99,125,97,113,0,0,0,0,0,0,0,0,0,458
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",23,97,110,109,96,0,0,0,0,0,0,0,0,0,435
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",28,116,116,128,136,0,0,0,0,0,0,0,0,0,524
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",0,0,0,0,0,361,310,364,0,0,0,0,0,0,1035
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",0,0,0,0,0,0,0,0,346,351,0,0,0,0,697
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",0,0,0,0,0,0,0,0,0,0,403,370,383,355,1511
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",32,83,85,90,97,83,0,0,0,0,0,0,0,0,470
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",17,55,49,63,55,60,0,0,0,0,0,0,0,0,299
"Newington School District","=""0940011""","John Paterson School","=""0940811""",30,79,89,82,93,86,0,0,0,0,0,0,0,0,459
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",0,82,77,86,76,87,0,0,0,0,0,0,0,0,408
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",0,0,0,0,0,0,169,173,173,163,0,0,0,0,678
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",0,0,0,0,0,0,137,146,146,161,0,0,0,0,590
"Newington School District","=""0940011""","Newington High School","=""0946111""",0,0,0,0,0,0,0,0,0,0,374,359,363,353,1449
"Newtown School District","=""0970011""","Newtown Preschool","=""0978011""",82,0,0,0,0,0,0,0,0,0,0,0,0,0,82
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",0,61,81,69,87,86,0,0,0,0,0,0,0,0,384
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",0,53,61,54,86,88,0,0,0,0,0,0,0,0,342
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",0,77,108,96,98,97,0,0,0,0,0,0,0,0,476
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",0,81,94,112,103,131,0,0,0,0,0,0,0,0,521
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",0,0,0,0,0,0,418,460,0,0,0,0,0,0,878
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",0,0,0,0,0,0,0,0,440,431,0,0,0,0,871
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",0,0,0,0,0,0,0,0,0,0,460,430,453,397,1740
"Newtown School District","=""0970011""","STARR","=""0979011""",0,0,0,0,0,0,0,0,0,0,"*","*","*",0,"*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",11,20,12,14,9,15,25,12,0,0,0,0,0,0,118
"Norfolk School District","=""0980011""","Bridges II","=""0989211""",0,0,"*","*","*",0,0,"*",0,0,0,0,0,0,6
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",25,146,148,143,0,0,0,0,0,0,0,0,0,0,462
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",0,0,0,0,175,157,162,0,0,0,0,0,0,0,494
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",0,0,0,0,0,0,0,192,192,189,0,0,0,0,573
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",0,0,0,0,0,0,0,0,0,0,173,143,173,160,649
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",20,32,27,32,32,27,38,31,36,33,0,0,0,0,308
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*",54,70,63,"*",81,71,0,0,0,0,0,0,0,393
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",42,50,56,58,62,58,61,0,0,0,0,0,0,0,387
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","*",54,59,60,63,77,"*",0,0,0,0,0,0,0,364
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","*",65,71,78,69,"*",77,0,0,0,0,0,0,0,421
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",0,0,0,0,0,0,0,251,276,270,0,0,0,0,797
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",0,0,0,0,0,0,0,0,0,0,312,308,285,281,1186
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",43,47,60,64,64,50,56,0,0,0,0,0,0,0,384
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",0,0,0,0,0,0,0,53,72,56,0,0,0,0,181
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",0,0,0,0,0,0,0,0,0,0,55,55,54,52,216
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",79,86,67,75,77,81,74,0,0,0,0,0,0,0,539
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",29,78,83,92,62,71,59,0,0,0,0,0,0,0,474
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",18,84,90,83,79,58,76,0,0,0,0,0,0,0,488
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",16,91,81,79,76,82,72,0,0,0,0,0,0,0,497
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",17,93,85,79,90,75,70,0,0,0,0,0,0,0,509
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",37,89,68,87,59,67,61,0,0,0,0,0,0,0,468
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",31,90,77,55,64,60,51,0,0,0,0,0,0,0,428
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","*",68,71,76,63,66,"*",0,0,0,0,0,0,0,401
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",0,44,49,54,53,56,54,0,0,0,0,0,0,0,310
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",0,99,106,99,100,103,77,0,0,0,0,0,0,0,584
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",0,87,85,72,84,65,61,0,0,0,0,0,0,0,454
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",0,48,52,54,54,36,57,0,0,0,0,0,0,0,301
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",0,0,0,0,0,0,0,203,196,214,0,0,0,0,613
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",0,0,0,0,0,0,0,196,217,196,0,0,0,0,609
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",0,0,0,0,0,0,0,155,154,131,0,0,0,0,440
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",0,0,0,0,0,0,0,233,217,214,0,0,0,0,664
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",0,0,0,0,0,0,0,0,0,0,500,398,405,427,1730
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",0,0,0,0,0,0,0,0,0,0,456,385,351,339,1531
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,0,0,0,0,0,0,0,0,0,18,20,16,15,69
