"Student Counts by School and Free/Reduced Lunch Eligibility"
"All Districts, All Schools"
"2014-15"

"",,,,"Free/Reduced Lunch Eligibility",,,
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","*",314,"*",341
"Sprague School District","=""1330011""","Sayles School","=""1330111""",140,193,30,363
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",138,301,32,471
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",92,305,17,414
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",90,235,29,354
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","*","*",0,"*"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",44,104,14,162
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",59,109,8,176
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",130,"*","*",141
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",50,38,8,96
"Stamford School District","=""1350011""","Apples PreK","=""1350111""","*",80,"*",120
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",294,269,53,616
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",258,338,30,626
"Stamford School District","=""1350011""","Dolan School","=""1355311""",242,245,45,532
"Stamford School District","=""1350011""","Hart School","=""1352211""",266,335,55,656
"Stamford School District","=""1350011""","Individuals Achieving Independence","=""1350211""","*",15,"*",23
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",276,286,41,603
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",257,252,43,552
"Stamford School District","=""1350011""","Newfield School","=""1350611""",327,290,39,656
"Stamford School District","=""1350011""","Northeast School","=""1351811""",294,354,38,686
"Stamford School District","=""1350011""","Preschool Team","=""1358011""","*","*",0,35
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",372,331,48,751
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",288,462,51,801
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",321,240,54,615
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",257,338,77,672
"Stamford School District","=""1350011""","Springdale School","=""1351111""",349,291,42,682
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",826,785,179,1790
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",350,274,48,672
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",199,441,53,693
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",385,258,67,710
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",263,299,48,610
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",862,1071,155,2088
"Stamford School District","=""1350011""","Westover School","=""1351411""",308,350,56,714
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",126,309,26,461
"Stonington School District","=""1370011""","Community Classroom","=""1370811""",0,"*",0,"*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",42,360,12,414
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",29,359,8,396
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",77,202,19,298
"Stonington School District","=""1370011""","Stonington BOE Pre-School","=""1370111""",0,19,0,19
"Stonington School District","=""1370011""","Stonington HS PreK","=""1370211""",0,19,0,19
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",104,621,35,760
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","*",88,"*",135
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",53,136,14,203
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",128,337,51,516
"Stratford School District","=""1380011""","ABA Second Hill Lane","=""1380611""",0,"*",0,"*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""",24,"*","*",45
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",317,640,103,1060
"Stratford School District","=""1380011""","Chapel School","=""1380311""",232,251,51,534
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",178,266,68,512
"Stratford School District","=""1380011""","Franklin STEPS K-2","=""1382111""","*","*","*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""",178,89,35,302
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",212,271,83,566
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","*","*","*","*"
"Stratford School District","=""1380011""","High School Sails","=""1380711""","*","*","*",7
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",58,143,10,211
"Stratford School District","=""1380011""","IPP Classroom - Johnson","=""1381111""","*","*",0,8
"Stratford School District","=""1380011""","Intensive Need Classroom","=""1381711""","*","*","*","*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","*","*",0,10
"Stratford School District","=""1380011""","Lordship School","=""1380811""",112,140,18,270
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","*",0,0,"*"
"Stratford School District","=""1380011""","Middle School Sails","=""1381811""","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",187,208,57,452
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",266,327,99,692
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",92,288,50,430
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",384,500,85,969
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","*","*",0,17
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",104,231,35,370
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","*",445,"*",491
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",46,444,11,501
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",71,739,12,822
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",49,515,10,574
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",189,42,44,275
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",209,293,50,552
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",48,202,15,265
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",43,187,16,246
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",55,309,28,392
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",124,264,27,415
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",93,223,21,337
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",60,166,25,251
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",47,504,9,560
"Tolland School District","=""1420011""","TALC","=""1420311""","*",9,"*",13
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",44,762,22,828
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",38,526,13,577
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",30,633,16,679
"Torrington School District","=""1430011""","East School","=""1430111""",92,248,21,361
"Torrington School District","=""1430011""","Forbes School","=""1430211""",211,128,34,373
"Torrington School District","=""1430011""","Pre-K SpEd","=""1431611""",11,"*","*",20
"Torrington School District","=""1430011""","Southwest School","=""1430811""",173,123,33,329
"Torrington School District","=""1430011""","Torringford School","=""1430911""",167,391,57,615
"Torrington School District","=""1430011""","Torrington Expulsion Program","=""1431411""","*","*","*",12
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",326,569,108,1003
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",400,513,99,1012
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",338,85,55,478
"Torrington School District","=""1430011""","Vogel-Wetmore/Outreach PreK","=""1431911""","*","*",0,7
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",93,13,13,119
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",27,445,10,482
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",17,446,9,472
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",46,492,26,564
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",48,678,34,760
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",16,369,8,393
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",61,689,30,780
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",64,417,18,499
"Trumbull School District","=""1440011""","REACH","=""1440511""","*","*",0,11
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","*",376,"*",384
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","*","*","*",8
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",0,224,0,224
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",127,1934,62,2123
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",8,0,0,8
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","*",0,0,"*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",18,0,0,18
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",13,0,0,13
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","*",0,0,"*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",18,0,0,18
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",12,0,0,12
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",9,0,0,9
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",270,0,0,270
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",7,0,0,7
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",11,0,0,11
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",6,0,0,6
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",7,0,0,7
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""","*",0,0,"*"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",22,0,0,22
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","*","*",0,28
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",61,0,0,61
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",75,26,0,101
"Union School District","=""1450011""","Union Elementary School","=""1450111""","*","*",0,80
"Vernon School District","=""1460011""","Northeast School","=""1460311""",141,159,19,319
"Vernon School District","=""1460011""","Center Road School","=""1461411""",142,331,21,494
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",48,184,6,238
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","*","*",0,10
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",192,109,16,317
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","*","*",0,11
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",277,537,58,872
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",150,176,20,346
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",253,357,42,652
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",53,248,12,313
"Wallingford School District","=""1480011""","Highland School","=""1480211""","*",256,"*",288
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","*",8,"*",15
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",78,266,11,355
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",137,536,22,695
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","*",14,"*",21
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",96,266,8,370
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","*","*",0,6
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",107,571,24,702
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",176,868,46,1090
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",100,740,16,856
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",68,251,12,331
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","*","*",0,9
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",75,195,17,287
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",88,258,24,370
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",62,260,12,334
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","*",314,"*",340
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",749,193,79,1021
"Waterbury School District","=""1510011""","Washington School","=""1512311""",294,"*","*",340
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",331,200,41,572
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",351,193,17,561
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",344,146,21,511
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",287,159,41,487
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",887,292,108,1287
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",415,100,13,528
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",356,85,23,464
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",146,"*","*",179
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",369,108,36,513
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",312,152,42,506
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",552,208,57,817
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",314,137,25,476
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",832,384,88,1304
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",218,323,51,592
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",419,139,45,603
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",853,208,98,1159
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",785,180,51,1016
"Waterbury School District","=""1510011""","Reed School","=""1513411""",345,75,9,429
"Waterbury School District","=""1510011""","Regan School","=""1512811""",201,51,27,279
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",208,349,55,612
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","*",152,"*",201
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",339,103,19,461
"Waterbury School District","=""1510011""","State Street School","=""1519011""",60,16,0,76
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",364,"*","*",455
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",196,249,45,490
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",136,170,24,330
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",305,121,43,469
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",199,139,28,366
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",918,255,63,1236
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",313,121,12,446
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",96,540,20,656
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",72,261,7,340
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",56,281,15,352
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",55,271,22,348
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",94,713,20,827
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",68,210,16,294
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",105,519,24,648
"Watertown School District","=""1530011""","Polk School","=""1530411""",79,247,22,348
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",141,502,37,680
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",168,651,42,861
"West Hartford School District","=""1550011""","Smith School","=""1551711""",135,192,34,361
"West Hartford School District","=""1550011""","Achieve","=""1559111""","*","*",0,9
"West Hartford School District","=""1550011""","REACH","=""1557311""",20,"*","*",31
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",398,"*",430
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","*",0,0,"*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",40,319,10,369
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",60,347,14,421
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","*",422,"*",455
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",141,155,20,316
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",297,1125,71,1493
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",55,443,7,505
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",186,1184,67,1437
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",121,760,50,931
"West Hartford School District","=""1550011""","Morley School","=""1550911""","*",309,"*",335
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""",0,"*",0,"*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","*",335,"*",357
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",187,621,40,848
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",21,"*","*",33
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",0,10,0,10
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",95,319,31,445
"West Hartford School District","=""1550011""","Whiting Lane Learning Center","=""1559511""","*","*","*",7
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",112,350,20,482
"West Hartford School District","=""1550011""","Wolcott Learning Center","=""1559611""","*",6,"*",8
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",89,344,21,454
"West Haven School District","=""1560011""","Washington School","=""1561211""",309,133,38,480
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",133,183,27,343
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",472,320,68,860
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",127,181,18,326
"West Haven School District","=""1560011""","Forest School","=""1560311""",299,136,43,478
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",386,441,45,872
"West Haven School District","=""1560011""","Life Skills","=""1560111""","*","*",0,"*"
"West Haven School District","=""1560011""","PACE","=""1560211""",22,13,0,35
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",353,83,42,478
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",188,225,38,451
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",688,744,95,1527
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","*",224,"*",271
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",29,259,6,294
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","*",205,"*",236
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","*","*",0,469
"Weston School District","=""1570011""","Weston High School","=""1576111""",19,752,10,781
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",10,532,6,548
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",6,587,10,603
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",29,816,8,853
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","*",401,"*",410
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",12,530,6,548
"Westport School District","=""1580011""","Green's Farms School","=""1580411""","*",434,"*",455
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",17,470,11,498
"Westport School District","=""1580011""","Long Lots School","=""1580711""","*",549,"*",560
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","*",510,"*",518
"Westport School District","=""1580011""","Staples High School","=""1586111""",62,1774,18,1854
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",0,54,0,54
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",60,281,12,353
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",60,225,27,312
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",55,343,21,419
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",52,366,10,428
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",70,293,11,374
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",83,448,23,554
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",176,936,66,1178
"Willington School District","=""1600011""","Center School","=""1600111""","*",190,"*",229
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",29,161,10,200
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",1037,"*",1047
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","*",961,"*",978
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""","*",856,"*",863
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","*",1324,"*",1352
"Wilton School District","=""1610011""","Wilton-Westport Evening School","=""1610111""",0,8,0,8
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",55,116,15,186
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",81,150,10,241
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",56,78,15,149
"Winchester School District","=""1620011""","WISE Academy","=""1620111""",0,12,0,12
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",201,204,23,428
"Windham School District","=""1630011""","Early Headstart","=""1638011""",24,0,0,24
"Windham School District","=""1630011""","Natchaug School","=""1630111""",288,32,20,340
"Windham School District","=""1630011""","North Windham School","=""1630311""",338,75,38,451
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",230,40,10,280
"Windham School District","=""1630011""","Windham Center School","=""1630511""",214,60,8,282
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",192,45,12,249
"Windham School District","=""1630011""","Windham High School","=""1636111""",346,141,40,527
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",462,85,32,579
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",159,255,23,437
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","*",16,"*",29
"Windsor Locks School District","=""1650011""","RISE Transition Academy","=""1650211""","*","*",0,"*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",117,226,32,375
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",128,302,27,457
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",119,212,24,355
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",86,153,14,253
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",127,260,30,417
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",120,283,28,431
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",89,145,17,251
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",191,419,61,671
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",295,735,86,1116
"Wolcott School District","=""1660011""","ABC Classroom","=""1660311""","*","*",0,"*"
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",28,249,10,287
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",55,245,21,321
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","*","*",0,"*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",97,515,26,638
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",45,269,15,329
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",127,602,44,773
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",35,751,10,796
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","*",987,"*",1012
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",51,388,20,459
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",44,346,20,410

