"Student Counts by School and Grade"
"All Districts, All Schools"
"2008-09"

"",,,,"Grade",,,,,,,,,,,,,,
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",21,42,44,52,51,37,0,0,0,0,0,0,0,0,247
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",0,0,0,0,0,0,140,143,137,160,0,0,0,0,580
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",24,98,90,96,95,91,88,91,0,0,0,0,0,0,673
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","*",100,"*",105,130,116,101,0,0,0,0,0,0,0,648
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",88,58,73,51,65,49,82,0,0,0,0,0,0,0,466
"Meriden School District","=""0800011""","Hanover School","=""0800311""",79,55,57,85,76,90,78,0,0,0,0,0,0,0,520
"Meriden School District","=""0800011""","John Barry School","=""0800511""",39,89,72,82,84,88,79,0,0,0,0,0,0,0,533
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",81,73,80,82,86,71,81,0,0,0,0,0,0,0,554
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",0,103,107,108,125,121,132,0,0,0,0,0,0,0,696
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",0,83,85,93,105,101,94,0,0,0,0,0,0,0,561
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",0,109,126,92,61,66,52,0,0,0,0,0,0,0,506
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",0,0,0,0,0,0,0,244,253,255,0,0,0,0,752
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",0,0,0,0,0,0,0,333,281,297,0,0,0,0,911
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",0,0,0,0,0,0,0,0,0,0,401,314,269,300,1284
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",0,0,0,0,0,0,0,0,0,0,375,266,258,283,1182
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",35,47,44,48,47,52,44,0,0,0,0,0,0,0,317
"Middletown School District","=""0830011""","Snow School","=""0831111""",59,52,48,46,46,53,48,0,0,0,0,0,0,0,352
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",0,61,57,40,49,45,51,0,0,0,0,0,0,0,303
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",0,71,45,41,69,40,48,0,0,0,0,0,0,0,314
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",0,38,27,37,40,37,39,0,0,0,0,0,0,0,218
"Middletown School District","=""0830011""","Moody School","=""0831211""",0,93,66,88,70,79,53,0,0,0,0,0,0,0,449
"Middletown School District","=""0830011""","Spencer School","=""0830111""",0,72,73,61,47,61,54,0,0,0,0,0,0,0,368
"Middletown School District","=""0830011""","Wesley School","=""0831411""",0,68,63,59,45,50,64,0,0,0,0,0,0,0,349
"Middletown School District","=""0830011""","DEAL Program","=""0839011""",0,0,"*","*",6,6,6,0,0,0,0,0,0,0,25
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",0,0,0,0,0,0,0,375,0,0,0,0,0,0,375
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",0,0,0,0,0,0,0,0,372,357,0,0,0,0,729
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",0,0,0,0,0,0,0,0,0,0,412,328,293,306,1339
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",27,51,45,57,44,52,45,0,0,0,0,0,0,0,321
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",60,58,56,85,66,78,82,0,0,0,0,0,0,0,485
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",33,80,62,62,65,70,55,0,0,0,0,0,0,0,427
"Milford School District","=""0840011""","Simon Lake School","=""0841411""",50,49,54,47,58,43,62,0,0,0,0,0,0,0,363
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",0,53,66,68,62,78,65,0,0,0,0,0,0,0,392
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",0,55,60,54,53,57,66,0,0,0,0,0,0,0,345
"Milford School District","=""0840011""","Meadowside School","=""0840711""",0,71,56,57,59,62,55,0,0,0,0,0,0,0,360
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",0,138,24,32,40,38,38,0,0,0,0,0,0,0,310
"Milford School District","=""0840011""","Mathewson School","=""0841711""",0,0,77,101,104,98,92,0,0,0,0,0,0,0,472
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",0,0,0,0,0,0,0,199,201,214,0,0,0,0,614
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",0,0,0,0,0,0,0,194,189,172,0,0,0,0,555
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",0,0,0,0,0,0,0,192,193,190,0,0,0,0,575
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",0,0,0,0,0,0,0,0,0,0,278,240,261,276,1055
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",0,0,0,0,0,0,0,0,0,0,250,276,262,243,1031
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",52,50,52,64,76,54,0,0,0,0,0,0,0,0,348
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",0,99,82,124,141,119,0,0,0,0,0,0,0,0,565
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",0,102,91,83,99,114,0,0,0,0,0,0,0,0,489
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""",0,0,0,0,0,0,306,333,0,0,0,0,0,0,639
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",0,0,0,0,0,0,0,0,346,313,0,0,0,0,659
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",0,0,0,0,0,0,0,0,0,0,331,365,294,355,1345
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","*",53,69,75,74,70,"*",0,0,0,0,0,0,0,396
"Montville School District","=""0860011""","Mohegan School","=""0860111""","*","*",65,61,85,62,92,0,0,0,0,0,0,0,425
"Montville School District","=""0860011""","Oakdale School","=""0860511""",62,64,63,65,60,65,81,0,0,0,0,0,0,0,460
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",0,0,0,0,0,0,0,212,224,207,0,0,0,0,643
"Montville School District","=""0860011""","Montville High School","=""0866111""",0,0,0,0,0,0,0,0,0,0,244,192,217,177,830
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",0,0,0,0,0,0,0,0,0,0,"*","*",8,7,23
"Naugatuck School District","=""0880011""","Head Start","=""0888111""",102,0,0,0,0,0,0,0,0,0,0,0,0,0,102
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",34,93,73,91,89,75,0,0,0,0,0,0,0,0,455
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","*",51,46,55,54,"*",0,0,0,0,0,0,0,0,250
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",0,33,36,58,49,51,0,0,0,0,0,0,0,0,227
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",0,71,53,54,62,65,0,0,0,0,0,0,0,0,305
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",0,43,67,65,63,72,0,0,0,0,0,0,0,0,310
"Naugatuck School District","=""0880011""","Western School","=""0880711""",0,58,59,36,46,63,0,0,0,0,0,0,0,0,262
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",0,0,0,0,0,0,199,208,0,0,0,0,0,0,407
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",0,0,0,0,0,0,165,188,0,0,0,0,0,0,353
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",0,0,0,0,0,0,0,0,227,245,0,0,0,0,472
"Naugatuck School District","=""0880011""","Hillside Middle School","=""0885211""",0,0,0,0,0,0,0,0,146,159,0,0,0,0,305
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",0,0,0,0,0,0,0,0,0,0,345,344,337,341,1367
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",40,90,93,80,103,110,118,74,46,41,0,0,0,0,795
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",165,53,48,51,55,60,58,0,0,0,0,0,0,0,490
"New Britain School District","=""0890011""","Holmes School","=""0890611""",27,91,76,87,68,81,63,0,0,0,0,0,0,0,493
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",40,101,117,146,118,45,54,0,0,0,0,0,0,0,621
"New Britain School District","=""0890011""","Smith School","=""0891311""",98,78,71,82,100,105,104,0,0,0,0,0,0,0,638
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",0,114,104,116,104,0,0,0,0,0,0,0,0,0,438
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",0,68,71,65,61,73,61,0,0,0,0,0,0,0,399
"New Britain School District","=""0890011""","Northend School","=""0890911""",0,46,49,49,51,50,50,0,0,0,0,0,0,0,295
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",0,65,69,73,70,211,245,0,0,0,0,0,0,0,733
"New Britain School District","=""0890011""","Vance School","=""0891511""",0,81,97,97,79,86,85,0,0,0,0,0,0,0,525
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",0,0,0,0,0,0,0,53,54,55,0,0,0,0,162
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",0,0,0,0,0,0,0,216,215,273,0,0,0,0,704
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",0,0,0,0,0,0,0,147,160,170,0,0,0,0,477
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",0,0,0,0,0,0,0,231,229,203,0,0,0,0,663
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",0,0,0,0,0,0,0,0,0,"*","*",745,861,690,2972
"New Canaan School District","=""0900011""","South School","=""0900211""","*",124,112,"*",107,98,0,0,0,0,0,0,0,0,535
"New Canaan School District","=""0900011""","West School","=""0900311""",51,83,85,78,103,119,0,0,0,0,0,0,0,0,519
"New Canaan School District","=""0900011""","East School","=""0900411""",0,107,107,114,106,113,0,0,0,0,0,0,0,0,547
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",0,0,0,0,0,0,288,293,328,357,0,0,0,0,1266
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",0,0,0,0,0,0,0,0,0,0,327,319,293,283,1222
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",80,176,196,212,0,0,0,0,0,0,0,0,0,0,664
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",0,0,0,0,204,225,239,0,0,0,0,0,0,0,668
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",0,0,0,0,0,0,0,246,235,267,0,0,0,0,748
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",0,0,0,0,0,0,0,0,0,0,264,245,261,202,972
"New Hartford School District","=""0920011""","Bridges I","=""0929011""","*","*",0,"*",0,0,0,0,0,0,0,0,0,0,7
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",19,36,29,32,0,0,0,0,0,0,0,0,0,0,116
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",0,48,59,52,0,0,0,0,0,0,0,0,0,0,159
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,0,0,0,82,98,86,72,0,0,0,0,0,0,338
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",74,52,52,68,52,51,52,51,49,54,0,0,0,0,555
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","*",50,108,90,97,75,27,"*",26,47,0,0,0,0,549
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",55,51,46,64,49,68,45,46,37,18,0,0,0,0,479
"New Haven School District","=""0930011""","Beecher School","=""0930311""",37,47,47,44,66,49,44,69,47,42,0,0,0,0,492
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",52,53,54,53,44,50,46,35,45,40,0,0,0,0,472
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""","*",48,52,50,52,47,46,30,"*",0,0,0,0,0,353
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",82,42,45,42,44,53,34,40,44,41,0,0,0,0,467
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","*",49,"*",70,88,74,53,62,50,51,0,0,0,0,546
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",35,70,66,43,47,32,41,32,30,0,0,0,0,0,396
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",43,52,71,55,65,61,44,0,0,0,0,0,0,0,391
"New Haven School District","=""0930011""","Dwight Early Childhood Program","=""0938211""",43,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""",107,0,0,0,0,0,0,0,0,0,0,0,0,0,107
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",7,73,73,62,73,64,64,49,51,74,0,0,0,0,590
"New Haven School District","=""0930011""","Headstart","=""0938011""",413,0,0,0,0,0,0,0,0,0,0,0,0,0,413
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""",422,0,0,0,0,0,0,0,0,0,0,0,0,0,422
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",16,67,61,53,47,42,36,44,33,40,0,0,0,0,439
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",42,52,58,48,70,74,63,50,44,29,0,0,0,0,530
"New Haven School District","=""0930011""","John S. Martinez Sea and Sky STEM School","=""0930811""",42,50,48,75,76,60,52,65,66,46,0,0,0,0,580
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",40,64,57,48,55,41,41,36,37,22,0,0,0,0,441
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","*",44,47,37,49,33,29,34,27,"*",0,0,0,0,323
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",36,50,46,51,77,44,62,53,47,67,0,0,0,0,533
"New Haven School District","=""0930011""","Truman School","=""0932911""",77,48,48,49,44,54,57,64,47,68,0,0,0,0,556
"New Haven School District","=""0930011""","Vincent E. Mauro Elementary Math, Science and Technology Magnet School","=""0932511""",37,49,50,51,60,63,48,45,37,0,0,0,0,0,440
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",16,26,21,22,26,21,27,20,24,23,0,0,0,0,226
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",35,46,53,45,50,51,44,33,46,49,0,0,0,0,452
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",0,51,51,51,47,53,50,47,52,49,0,0,0,0,451
"New Haven School District","=""0930011""","Clarence Rogers School","=""0930511""",0,42,48,"*","*",0,0,0,0,0,0,0,0,0,132
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",0,73,77,68,68,73,70,66,62,72,0,0,0,0,629
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",0,51,59,75,65,53,53,71,47,87,0,0,0,0,561
"New Haven School District","=""0930011""","Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,58,42,52,39,31,35,31,41,60,0,0,0,0,389
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",0,199,0,0,0,0,0,0,0,0,0,0,0,0,199
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",0,50,52,49,46,52,49,42,30,35,0,0,0,0,405
"New Haven School District","=""0930011""","Katherine Brennan School","=""0930411""",0,0,0,0,39,45,28,33,22,27,0,0,0,0,194
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",0,0,0,0,0,0,90,125,128,115,0,0,0,0,458
"New Haven School District","=""0930011""","Sheridan Communications and Technology Magnet School","=""0935311""",0,0,0,0,0,0,22,44,63,66,0,0,0,0,195
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",0,0,0,0,0,0,0,80,0,0,0,0,0,0,80
"New Haven School District","=""0930011""","Urban Youth Center Middle School","=""0935111""",0,0,0,0,0,0,0,"*","*",15,0,0,0,0,34
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0936511""",0,0,0,0,0,0,0,0,"*","*","*",8,11,7,33
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",0,0,0,0,0,0,0,0,0,0,152,111,115,76,454
"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",0,0,0,0,0,0,0,0,0,0,61,42,49,40,192
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",0,0,0,0,0,0,0,0,0,0,98,75,93,45,311
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",0,0,0,0,0,0,0,0,0,0,203,188,176,142,709
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",0,0,0,0,0,0,0,0,0,0,337,296,218,164,1015
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",0,0,0,0,0,0,0,0,0,0,39,31,38,36,144
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",0,0,0,0,0,0,0,0,0,0,59,64,51,26,200
"New Haven School District","=""0930011""","Riverside Education Academy","=""0936911""",0,0,0,0,0,0,0,0,0,0,36,47,42,33,158
"New Haven School District","=""0930011""","Sound School","=""0936711""",0,0,0,0,0,0,0,0,0,0,84,67,101,80,332
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",0,0,0,0,0,0,0,0,0,0,554,448,346,313,1661
"New London School District","=""0950011""","Jennings School","=""0950311""",34,84,85,100,87,89,94,0,0,0,0,0,0,0,573
"New London School District","=""0950011""","Harbor School","=""0950211""",0,48,60,52,46,55,71,0,0,0,0,0,0,0,332
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",0,48,54,58,48,53,"*","*",0,0,0,0,0,0,306
"New London School District","=""0950011""","Shoreline Academy","=""0950511""",0,18,23,26,24,0,0,0,0,0,0,0,0,0,91
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",0,44,37,27,24,52,41,0,0,0,0,0,0,0,225
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""",0,0,"*",0,0,0,"*","*","*","*","*","*","*","*",16
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",0,0,0,0,0,0,0,196,214,211,0,0,0,0,621
"New London School District","=""0950011""","Dual Language Arts Academy/Academia Bilingue de las Artes","=""0955211""",0,0,0,0,0,0,0,21,29,0,0,0,0,0,50
"New London School District","=""0950011""","New London High School","=""0956111""",0,0,0,0,0,0,0,0,0,0,304,253,152,162,871
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",28,104,109,106,114,0,0,0,0,0,0,0,0,0,461
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",46,100,117,98,118,0,0,0,0,0,0,0,0,0,479
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",25,130,133,109,144,0,0,0,0,0,0,0,0,0,541
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",0,0,0,0,0,355,352,388,0,0,0,0,0,0,1095
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",0,0,0,0,0,0,0,0,376,400,0,0,0,0,776
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",0,0,0,0,0,0,0,0,0,0,421,387,406,328,1542
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",34,93,79,79,78,92,0,0,0,0,0,0,0,0,455
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",15,57,58,66,56,56,0,0,0,0,0,0,0,0,308
"Newington School District","=""0940011""","John Paterson School","=""0940811""",28,88,82,96,95,82,0,0,0,0,0,0,0,0,471
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","*",74,81,"*",71,81,0,0,0,0,0,0,0,0,379
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",0,0,0,0,0,0,162,204,206,179,0,0,0,0,751
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",0,0,0,0,0,0,152,170,162,197,0,0,0,0,681
"Newington School District","=""0940011""","Newington High School","=""0946111""",0,0,0,0,0,0,0,0,0,0,370,386,378,331,1465
"Newtown School District","=""0970011""","Newtown Preschool","=""0978011""",54,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"Newtown School District","=""0970011""","Newtown Preschool at RIS","=""0978111""",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",0,66,88,82,92,75,0,0,0,0,0,0,0,0,403
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",0,62,87,76,92,113,0,0,0,0,0,0,0,0,430
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",0,96,96,99,118,107,0,0,0,0,0,0,0,0,516
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",0,96,130,136,139,132,0,0,0,0,0,0,0,0,633
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",0,0,0,0,0,0,431,471,0,0,0,0,0,0,902
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",0,0,0,0,0,0,0,0,436,493,0,0,0,0,929
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",0,0,0,0,0,0,0,0,0,0,410,438,426,430,1704
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",10,11,16,27,17,25,19,29,0,0,0,0,0,0,154
"Norfolk School District","=""0980011""","IEP Program","=""0989011""",0,0,0,"*",0,0,0,0,0,0,0,0,"*","*","*"
"North Branford School District","=""0990011""","Stanley T. Williams School","=""0990511""",14,83,77,76,0,0,0,0,0,0,0,0,0,0,250
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",0,84,77,90,88,0,0,0,0,0,0,0,0,0,339
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",0,0,0,"*","*",192,190,0,0,0,0,0,0,0,486
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",0,0,0,0,0,0,0,231,187,204,0,0,0,0,622
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",0,0,0,0,0,0,0,0,0,0,167,188,168,178,701
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",19,35,28,39,34,39,36,32,35,41,0,0,0,0,338
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*","*",70,53,61,59,68,0,0,0,0,0,0,0,353
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",50,61,62,64,65,61,63,0,0,0,0,0,0,0,426
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","*",73,107,"*",70,88,79,0,0,0,0,0,0,0,478
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",0,70,68,79,64,76,62,0,0,0,0,0,0,0,419
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",0,0,0,0,0,0,0,282,327,300,0,0,0,0,909
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",0,0,0,0,0,0,0,0,0,0,301,296,311,314,1222
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",18,63,51,53,63,75,58,0,0,0,0,0,0,0,381
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",0,0,0,0,0,0,0,65,66,55,0,0,0,0,186
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",0,0,0,0,0,0,0,0,0,0,60,60,54,53,227
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",21,75,63,72,69,75,60,0,0,0,0,0,0,0,435
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",23,77,82,69,87,66,62,0,0,0,0,0,0,0,466
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",11,89,77,83,58,73,61,0,0,0,0,0,0,0,452
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",16,73,79,71,72,80,81,0,0,0,0,0,0,0,472
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",16,78,89,70,64,61,71,0,0,0,0,0,0,0,449
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",40,70,62,58,61,55,59,0,0,0,0,0,0,0,405
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",13,74,78,59,69,69,71,0,0,0,0,0,0,0,433
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",19,65,39,58,36,43,50,0,0,0,0,0,0,0,310
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",0,39,56,56,64,62,61,0,0,0,0,0,0,0,338
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",0,108,98,80,75,80,77,0,0,0,0,0,0,0,518
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",0,91,87,69,80,64,53,0,0,0,0,0,0,0,444
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",0,59,57,57,53,69,61,0,0,0,0,0,0,0,356
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",0,0,0,0,0,0,0,200,184,149,0,0,0,0,533
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",0,0,0,0,0,0,0,258,220,207,0,0,0,0,685
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",0,0,0,0,0,0,0,131,137,144,0,0,0,0,412
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",0,0,0,0,0,0,0,248,221,238,0,0,0,0,707
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",0,0,0,0,0,0,0,0,0,0,512,459,379,358,1708
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",0,0,0,0,0,0,0,0,0,0,420,392,357,346,1515
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,0,0,0,0,0,0,0,0,0,24,31,30,21,106
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",15,28,38,27,22,22,21,0,0,0,0,0,0,0,173
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",87,48,47,47,45,50,65,0,0,0,0,0,0,0,389
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","*",74,74,"*",72,76,73,0,0,0,0,0,0,0,429
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",30,63,54,62,43,72,54,0,0,0,0,0,0,0,378
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",51,39,39,39,29,49,43,0,0,0,0,0,0,0,289
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",49,26,35,30,34,27,33,0,0,0,0,0,0,0,234
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",19,34,43,38,30,30,31,0,0,0,0,0,0,0,225
"Norwich School District","=""1040011""","Greeneville School","=""1040611""",0,41,55,62,59,53,56,0,0,0,0,0,0,0,326
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",0,43,23,32,27,26,27,0,0,0,0,0,0,0,178
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,0,0,"*","*","*","*","*",0,0,0,0,0,0,14
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",0,0,0,0,0,0,0,213,230,235,0,0,0,0,678
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",0,0,0,0,0,0,0,163,167,142,0,0,0,0,472
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",0,0,0,0,0,0,0,0,12,9,9,8,"*","*",47
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",0,0,0,0,0,0,0,0,0,0,44,17,14,16,91
