"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Special Education Status (SWD)"

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"District","District Code","School","SchoolCode","Grade","Special Education Status (SWD)","Total Numberof Students","Total NumberTested","ParticipationRate","Total Number with Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","Count","%","AverageSS"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",08,"N",25,25,100.0,25,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",279
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",08,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",08,"N","*","*","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""",05,"N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Seymour School District","=""1240011""","Bungay School","=""1240111""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",05,"N",86,86,100.0,86,"*","*","*","*","*","*","*","*","*","*","*","*",267
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",08,"N",157,156,99.4,156,"*","*",11,7.1,30,19.2,"*","*",20,12.8,"*","*",261
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",08,"Y",32,32,100.0,32,11,34.4,10,31.3,"*","*","*","*",0,0.0,"*","*",212
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",10,"N",136,135,99.3,135,"*","*","*","*","*","*","*","*","*","*","*","*",262
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",10,"Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",05,"N",302,301,99.7,301,"*","*",8,2.7,38,12.6,148,49.2,"*","*","*","*",285
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",05,"Y",67,67,100.0,67,"*","*",21,31.3,15,22.4,15,22.4,"*","*","*","*",220
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",08,"N",392,390,99.5,390,"*","*",20,5.1,50,12.8,205,52.6,"*","*","*","*",276
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",08,"Y",61,61,100.0,61,22,36.1,14,23.0,"*","*",12,19.7,"*","*","*","*",218
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",10,"N",323,316,97.8,316,"*","*","*","*","*","*","*","*",88,27.8,"*","*",272
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",10,"Y",28,25,89.3,24,"*","*","*","*","*","*","*","*",0,0.0,"*","*",205
"Sherman School District","=""1270011""","Sherman School","=""1270111""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",08,"N",28,28,100.0,28,0,0.0,0,0.0,0,0.0,"*","*","*","*","*","*",282
"Sherman School District","=""1270011""","Sherman School","=""1270111""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*",0,0.0,"*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",05,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",05,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",05,"N",40,40,100.0,40,0,0.0,"*","*","*","*","*","*","*","*","*","*",298
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",05,"N",57,"*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",05,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",05,"N",80,80,100.0,80,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",303
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",08,"N",312,309,99.0,309,"*","*","*","*",18,5.8,154,49.8,126,40.8,280,90.6,288
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",08,"Y",46,46,100.0,46,"*","*","*","*",8,17.4,17,37.0,6,13.0,23,50.0,239
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",10,"N",292,292,100.0,292,0,0.0,"*","*","*","*",55,18.8,210,71.9,265,90.8,316
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",10,"Y",38,36,94.7,35,"*","*","*","*",15,42.9,6,17.1,6,17.1,12,34.3,249
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",05,"N",94,93,98.9,93,0,0.0,"*","*","*","*","*","*","*","*","*","*",294
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Aspire","=""1290511""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Aspire","=""1290511""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",08,"N",104,103,99.0,103,"*","*","*","*","*","*","*","*","*","*","*","*",272
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",08,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""",10,"N",102,102,100.0,102,0,0.0,"*","*","*","*","*","*","*","*","*","*",293
"Somers School District","=""1290011""","Somers High School","=""1296111""",10,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",05,"N",67,66,98.5,66,0,0.0,"*","*","*","*","*","*","*","*","*","*",288
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",05,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",05,"N",67,67,100.0,67,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",290
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",05,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",05,"N",54,53,98.1,53,0,0.0,"*","*","*","*","*","*","*","*","*","*",292
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",05,"N",50,50,100.0,50,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",282
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",08,"N",299,298,99.7,298,"*","*",9,3.0,18,6.0,161,54.0,"*","*","*","*",286
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",08,"Y",44,44,100.0,44,"*","*",10,22.7,17,38.6,9,20.5,"*","*","*","*",229
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",10,"N",295,292,99.0,292,"*","*",7,2.4,38,13.0,"*","*","*","*","*","*",309
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",10,"Y",33,32,97.0,32,"*","*",6,18.8,14,43.8,"*","*","*","*","*","*",239
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",08,"N",278,277,99.6,277,"*","*","*","*","*","*",187,67.5,43,15.5,230,83.0,270
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",08,"Y",25,25,100.0,25,"*","*","*","*","*","*",6,24.0,0,0.0,6,24.0,210
"Southington School District","=""1310011""","Alta","=""1310111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",05,"N",59,59,100.0,59,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",284
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",05,"N",51,50,98.0,50,0,0.0,"*","*","*","*","*","*","*","*","*","*",283
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",05,"N",78,78,100.0,78,0,0.0,"*","*","*","*","*","*","*","*","*","*",272
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",05,"N",47,46,97.9,46,0,0.0,"*","*","*","*","*","*","*","*","*","*",295
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",05,"N",55,55,100.0,55,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",285
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",05,"Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"N",102,102,100.0,102,"*","*","*","*","*","*","*","*","*","*","*","*",285
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,"N",220,220,100.0,220,7,3.2,7,3.2,"*","*","*","*",37,16.8,"*","*",267
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,"Y",30,29,96.7,29,9,31.0,11,37.9,"*","*","*","*",0,0.0,"*","*",214
"Southington School District","=""1310011""","Southington High School","=""1316211""",10,"N",469,460,98.1,460,"*","*",23,5.0,105,22.8,116,25.2,"*","*","*","*",290
"Southington School District","=""1310011""","Southington High School","=""1316211""",10,"Y",51,51,100.0,51,"*","*",14,27.5,18,35.3,7,13.7,"*","*","*","*",228
"Sprague School District","=""1330011""","Sayles School","=""1330111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",08,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",05,"N",99,99,100.0,99,"*","*","*","*","*","*","*","*","*","*","*","*",262
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",08,"N",102,102,100.0,102,0,0.0,"*","*","*","*","*","*","*","*","*","*",276
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",08,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",10,"N",79,76,96.2,76,"*","*","*","*","*","*","*","*","*","*","*","*",285
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",10,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",10,"N",37,32,86.5,32,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,183
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",10,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",10,"N",8,8,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",10,"Y",10,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",05,"N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*","*","*",266
"Stamford School District","=""1350011""","Newfield School","=""1350611""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",05,"N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*","*","*",269
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",08,"N",76,76,100.0,76,"*","*","*","*","*","*","*","*","*","*","*","*",263
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",05,"N",85,85,100.0,85,"*","*","*","*","*","*","*","*","*","*","*","*",246
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",05,"N",78,77,98.7,77,"*","*","*","*","*","*","*","*","*","*","*","*",252
"Stamford School District","=""1350011""","Springdale School","=""1351111""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",05,"N",63,63,100.0,63,"*","*","*","*","*","*","*","*","*","*","*","*",252
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""",05,"N",87,87,100.0,87,"*","*","*","*","*","*","*","*","*","*","*","*",252
"Stamford School District","=""1350011""","Westover School","=""1351411""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",05,"N",77,77,100.0,77,"*","*","*","*","*","*","*","*","*","*","*","*",256
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",05,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",05,"N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*","*","*",261
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",05,"N",69,69,100.0,69,0,0.0,"*","*","*","*","*","*","*","*","*","*",266
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",05,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Hart School","=""1352211""",05,"N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*","*","*",278
"Stamford School District","=""1350011""","Hart School","=""1352211""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""",08,"N",156,152,97.4,152,11,7.2,"*","*","*","*",77,50.7,27,17.8,104,68.4,261
"Stamford School District","=""1350011""","Dolan School","=""1355311""",08,"Y",25,25,100.0,25,20,80.0,"*","*","*","*",0,0.0,0,0.0,0,0.0,178
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",08,"N",179,179,100.0,179,46,25.7,"*","*","*","*",78,43.6,16,8.9,94,52.5,239
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",08,"Y",23,23,100.0,23,16,69.6,"*","*","*","*",0,0.0,0,0.0,0,0.0,200
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",08,"N",153,153,100.0,153,18,11.8,"*","*","*","*","*","*",23,15.0,"*","*",253
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",08,"Y",28,24,85.7,24,18,75.0,"*","*","*","*","*","*",0,0.0,"*","*",192
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",08,"N",179,177,98.9,177,"*","*","*","*","*","*","*","*","*","*","*","*",274
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",08,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",08,"N",229,225,98.3,225,32,14.2,"*","*","*","*","*","*",24,10.7,"*","*",250
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",08,"Y",30,29,96.7,29,20,69.0,"*","*","*","*","*","*",0,0.0,"*","*",192
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",10,"N",371,363,97.8,363,72,19.8,65,17.9,133,36.6,"*","*","*","*","*","*",234
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",10,"Y",45,43,95.6,43,22,51.2,10,23.3,7,16.3,"*","*","*","*","*","*",200
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",10,"N",465,450,96.8,448,85,19.0,"*","*","*","*",81,18.1,83,18.5,164,36.6,242
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",10,"Y",47,44,93.6,44,27,61.4,"*","*","*","*",0,0.0,0,0.0,0,0.0,184
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",10,"N",144,142,98.6,141,"*","*","*","*","*","*","*","*","*","*","*","*",265
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",10,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",05,"N",41,40,97.6,40,0,0.0,"*","*","*","*","*","*","*","*","*","*",263
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",08,"N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*","*","*",241
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",05,"N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*",278
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",08,"N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*","*","*",272
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",08,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",05,"N",82,81,98.8,81,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",295
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",05,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",08,"N",89,88,98.9,88,0,0.0,"*","*","*","*","*","*","*","*","*","*",287
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",08,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",10,"N",158,158,100.0,158,"*","*","*","*",48,30.4,"*","*","*","*","*","*",281
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",10,"Y",22,21,95.5,21,"*","*","*","*",7,33.3,"*","*","*","*","*","*",233
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",05,"N",59,58,98.3,58,"*","*","*","*","*","*","*","*","*","*","*","*",265
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Chapel School","=""1380311""",05,"N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*","*","*",244
"Stratford School District","=""1380011""","Chapel School","=""1380311""",05,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",05,"N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*","*","*",233
