"CT School Day SAT, 2015-16"
"All Districts, All Subjects, Gender"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"District","District Code","School","School Code","Subject","Gender","Total Numberwith Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","AverageScore"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","ELA","Male",143,"*","*","*","*",80,55.9,48,33.6,128,89.5,583
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Math","Female",118,"*","*",30,25.4,64,54.2,"*","*","*","*",564
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Math","Male",143,"*","*","*","*",71,49.7,37,25.9,108,75.5,584
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","ELA","Female",84,"*","*","*","*",54,64.3,23,27.4,77,91.7,575
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","ELA","Male",102,"*","*","*","*",66,64.7,22,21.6,88,86.3,557
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Math","Female",84,"*","*",32,38.1,37,44.0,"*","*","*","*",552
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Math","Male",102,"*","*",32,31.4,51,50.0,"*","*","*","*",549
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","ELA","Female",23,"*","*","*","*","*","*","*","*","*","*",516
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","ELA","Male",19,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Math","Female",23,"*","*","*","*","*","*",0,0.0,"*","*",473
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Math","Male",19,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","ELA","Female",22,"*","*","*","*",12,54.5,7,31.8,19,86.4,570
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","ELA","Male",27,"*","*","*","*",14,51.9,6,22.2,20,74.1,540
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Math","Female",22,"*","*",8,36.4,10,45.5,"*","*","*","*",552
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Math","Male",27,"*","*",8,29.6,10,37.0,"*","*","*","*",533
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","ELA","Female",66,"*","*","*","*",42,63.6,19,28.8,61,92.4,578
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","ELA","Male",74,"*","*","*","*",40,54.1,18,24.3,58,78.4,541
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Math","Female",66,"*","*",25,37.9,30,45.5,"*","*","*","*",528
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Math","Male",74,"*","*",28,37.8,27,36.5,"*","*","*","*",529
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","ELA","Female",106,7,6.6,13,12.3,66,62.3,20,18.9,86,81.1,549
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","ELA","Male",65,10,15.4,10,15.4,36,55.4,9,13.8,45,69.2,519
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Math","Female",106,"*","*",46,43.4,44,41.5,"*","*","*","*",538
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Math","Male",65,"*","*",26,40.0,20,30.8,"*","*","*","*",522
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","ELA","Female",141,"*","*","*","*",83,58.9,34,24.1,117,83.0,565
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","ELA","Male",160,"*","*","*","*",91,56.9,44,27.5,135,84.4,567
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Math","Female",141,9,6.4,51,36.2,60,42.6,21,14.9,81,57.4,546
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Math","Male",160,12,7.5,41,25.6,81,50.6,26,16.3,107,66.9,558
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","ELA","Female",85,"*","*","*","*",55,64.7,17,20.0,72,84.7,556
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","ELA","Male",72,"*","*",16,22.2,41,56.9,"*","*","*","*",530
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Math","Female",85,"*","*",37,43.5,24,28.2,"*","*","*","*",503
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Math","Male",72,"*","*",28,38.9,26,36.1,"*","*","*","*",505
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","ELA","Female",78,"*","*","*","*",52,66.7,19,24.4,71,91.0,572
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","ELA","Male",68,"*","*","*","*",36,52.9,19,27.9,55,80.9,552
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Math","Female",78,"*","*",31,39.7,35,44.9,"*","*","*","*",533
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Math","Male",68,"*","*",22,32.4,29,42.6,"*","*","*","*",529
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","ELA","Female",55,"*","*","*","*",31,56.4,17,30.9,48,87.3,569
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","ELA","Male",63,"*","*","*","*",29,46.0,21,33.3,50,79.4,566
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Math","Female",55,7,12.7,17,30.9,25,45.5,6,10.9,31,56.4,540
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Math","Male",63,8,12.7,15,23.8,30,47.6,10,15.9,40,63.5,546
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","ELA","Female",134,"*","*","*","*",79,59.0,34,25.4,113,84.3,565
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","ELA","Male",124,"*","*","*","*",66,53.2,33,26.6,99,79.8,558
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Math","Female",134,6,4.5,55,41.0,58,43.3,15,11.2,73,54.5,542
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Math","Male",124,17,13.7,37,29.8,39,31.5,31,25.0,70,56.5,557
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","ELA","Female",204,"*","*","*","*",83,40.7,108,52.9,191,93.6,616
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","ELA","Male",206,"*","*","*","*",100,48.5,92,44.7,192,93.2,605
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Math","Female",204,"*","*","*","*",101,49.5,63,30.9,164,80.4,601
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Math","Male",206,"*","*","*","*",92,44.7,79,38.3,171,83.0,613
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELA","Female",70,"*","*",13,18.6,40,57.1,"*","*","*","*",540
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELA","Male",98,"*","*","*","*",60,61.2,17,17.3,77,78.6,544
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Math","Female",70,7,10.0,25,35.7,29,41.4,9,12.9,38,54.3,532
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Math","Male",98,12,12.2,32,32.7,38,38.8,16,16.3,54,55.1,536
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELA","Female",69,"*","*",18,26.1,40,58.0,"*","*","*","*",503
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELA","Male",82,20,24.4,"*","*",36,43.9,"*","*","*","*",502
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Math","Female",69,"*","*",32,46.4,22,31.9,"*","*","*","*",495
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Math","Male",82,"*","*",34,41.5,22,26.8,"*","*","*","*",498
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELA","Female",181,10,5.5,24,13.3,112,61.9,35,19.3,147,81.2,552
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELA","Male",190,25,13.2,35,18.4,102,53.7,28,14.7,130,68.4,528
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Math","Female",181,21,11.6,59,32.6,85,47.0,16,8.8,101,55.8,527
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Math","Male",190,31,16.3,60,31.6,79,41.6,20,10.5,99,52.1,522
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELA","Female",172,6,3.5,18,10.5,81,47.1,67,39.0,148,86.0,590
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELA","Male",184,11,6.0,8,4.3,95,51.6,70,38.0,165,89.7,588
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Math","Female",172,12,7.0,42,24.4,71,41.3,47,27.3,118,68.6,578
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Math","Male",184,9,4.9,34,18.5,74,40.2,67,36.4,141,76.6,599
"Somers School District","=""1290011""","Aspire","=""1290511""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Aspire","=""1290511""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","ELA","Female",50,"*","*","*","*",30,60.0,9,18.0,39,78.0,542
"Somers School District","=""1290011""","Somers High School","=""1296111""","ELA","Male",52,"*","*","*","*",31,59.6,11,21.2,42,80.8,548
"Somers School District","=""1290011""","Somers High School","=""1296111""","Math","Female",50,"*","*",21,42.0,24,48.0,"*","*","*","*",535
"Somers School District","=""1290011""","Somers High School","=""1296111""","Math","Male",52,"*","*",16,30.8,17,32.7,"*","*","*","*",539
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","ELA","Female",181,9,5.0,21,11.6,115,63.5,36,19.9,151,83.4,557
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","ELA","Male",145,8,5.5,19,13.1,82,56.6,36,24.8,118,81.4,557
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Math","Female",181,15,8.3,62,34.3,79,43.6,25,13.8,104,57.5,544
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Math","Male",145,17,11.7,37,25.5,59,40.7,32,22.1,91,62.8,558
"Southington School District","=""1310011""","Alta","=""1310111""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","ELA","Female",239,11,4.6,38,15.9,139,58.2,51,21.3,190,79.5,549
"Southington School District","=""1310011""","Southington High School","=""1316211""","ELA","Male",218,24,11.0,32,14.7,116,53.2,46,21.1,162,74.3,538
"Southington School District","=""1310011""","Southington High School","=""1316211""","Math","Female",239,15,6.3,105,43.9,92,38.5,27,11.3,119,49.8,534
"Southington School District","=""1310011""","Southington High School","=""1316211""","Math","Male",218,21,9.6,77,35.3,87,39.9,33,15.1,120,55.0,543
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","ELA","Female",44,"*","*","*","*",21,47.7,11,25.0,32,72.7,542
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","ELA","Male",55,"*","*","*","*",35,63.6,8,14.5,43,78.2,533
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Math","Female",44,"*","*",17,38.6,15,34.1,"*","*","*","*",524
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Math","Male",55,"*","*",23,41.8,21,38.2,"*","*","*","*",531
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","ELA","Female",8,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","ELA","Male",17,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Math","Female",8,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Math","Male",17,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","ELA","Female",8,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","ELA","Male",7,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELA","Female",205,45,22.0,58,28.3,89,43.4,13,6.3,102,49.8,483
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELA","Male",227,65,28.6,42,18.5,106,46.7,14,6.2,120,52.9,483
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Math","Female",205,64,31.2,94,45.9,40,19.5,7,3.4,47,22.9,462
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Math","Male",227,70,30.8,84,37.0,57,25.1,16,7.0,73,32.2,477
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","ELA","Female",63,6,9.5,13,20.6,35,55.6,9,14.3,44,69.8,527
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","ELA","Male",99,13,13.1,15,15.2,55,55.6,16,16.2,71,71.7,530
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Math","Female",63,13,20.6,32,50.8,11,17.5,7,11.1,18,28.6,498
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Math","Male",99,17,17.2,34,34.3,35,35.4,13,13.1,48,48.5,518
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELA","Female",263,56,21.3,55,20.9,110,41.8,42,16.0,152,57.8,505
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELA","Male",225,60,26.7,50,22.2,79,35.1,36,16.0,115,51.1,494
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Math","Female",263,80,30.4,101,38.4,49,18.6,33,12.5,82,31.2,483
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Math","Male",225,75,33.3,65,28.9,50,22.2,35,15.6,85,37.8,495
"Stonington School District","=""1370011""","SAILS","=""1370711""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","ELA","Female",88,6,6.8,11,12.5,54,61.4,17,19.3,71,80.7,555
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","ELA","Male",77,14,18.2,7,9.1,44,57.1,12,15.6,56,72.7,526
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Math","Female",88,9,10.2,36,40.9,27,30.7,16,18.2,43,48.9,537
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Math","Male",77,13,16.9,29,37.7,23,29.9,12,15.6,35,45.5,522
"Stratford School District","=""1380011""","ALPHA","=""1380511""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","ELA","Female",122,14,11.5,23,18.9,77,63.1,8,6.6,85,69.7,512
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","ELA","Male",103,23,22.3,26,25.2,48,46.6,6,5.8,54,52.4,488
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Math","Female",122,"*","*",65,53.3,34,27.9,"*","*","*","*",487
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Math","Male",103,36,35.0,42,40.8,"*","*","*","*",25,24.3,463
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","ELA","Female",119,21,17.6,22,18.5,59,49.6,17,14.3,76,63.9,507
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","ELA","Male",113,25,22.1,20,17.7,53,46.9,15,13.3,68,60.2,508
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Math","Female",119,38,31.9,48,40.3,26,21.8,7,5.9,33,27.7,472
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Math","Male",113,34,30.1,43,38.1,25,22.1,11,9.7,36,31.9,484
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","ELA","Female",90,7,7.8,6,6.7,56,62.2,21,23.3,77,85.6,562
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","ELA","Male",90,6,6.7,13,14.4,49,54.4,22,24.4,71,78.9,550
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Math","Female",90,8,8.9,31,34.4,41,45.6,10,11.1,51,56.7,541
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Math","Male",90,10,11.1,33,36.7,36,40.0,11,12.2,47,52.2,527
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","ELA","Female",25,"*","*","*","*","*","*",0,0.0,"*","*",442
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","ELA","Male",15,"*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Math","Female",25,"*","*","*","*","*","*",0,0.0,"*","*",439
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Math","Male",15,"*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELA","Female",42,"*","*",6,14.3,25,59.5,"*","*","*","*",508
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELA","Male",60,16,26.7,"*","*",27,45.0,"*","*","*","*",492
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Math","Female",42,"*","*",18,42.9,12,28.6,"*","*","*","*",494
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Math","Male",59,19,32.2,18,30.5,"*","*","*","*",22,37.3,503
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","ELA","Female",32,"*","*","*","*",20,62.5,"*","*","*","*",500
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","ELA","Male",30,"*","*","*","*",17,56.7,"*","*","*","*",503
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Math","Female",32,"*","*",22,68.8,"*","*","*","*","*","*",468
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Math","Male",30,"*","*",10,33.3,"*","*",0,0.0,"*","*",489
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","ELA","Female",23,"*","*","*","*",15,65.2,"*","*","*","*",519
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","ELA","Male",21,"*","*","*","*",9,42.9,"*","*","*","*",491
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Math","Female",23,"*","*","*","*",6,26.1,0,0.0,6,26.1,485
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Math","Male",21,"*","*","*","*",6,28.6,0,0.0,6,28.6,456
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","ELA","Female",105,"*","*","*","*",67,63.8,26,24.8,93,88.6,570
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","ELA","Male",94,"*","*","*","*",48,51.1,31,33.0,79,84.0,571
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Math","Female",105,"*","*",35,33.3,50,47.6,"*","*","*","*",560
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Math","Male",94,"*","*","*","*",43,45.7,28,29.8,71,75.5,582
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELA","Female",90,14,15.6,19,21.1,50,55.6,7,7.8,57,63.3,509
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELA","Male",101,21,20.8,27,26.7,47,46.5,6,5.9,53,52.5,479
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Math","Female",90,21,23.3,47,52.2,"*","*","*","*",22,24.4,470
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Math","Male",101,31,30.7,43,42.6,"*","*","*","*",27,26.7,469
"Trumbull School District","=""1440011""","REACH","=""1440511""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELA","Female",261,14,5.4,31,11.9,156,59.8,60,23.0,216,82.8,555
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELA","Male",225,12,5.3,23,10.2,130,57.8,60,26.7,190,84.4,565
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Math","Female",261,18,6.9,104,39.8,91,34.9,48,18.4,139,53.3,548
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Math","Male",225,15,6.7,60,26.7,91,40.4,59,26.2,150,66.7,576
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
