"Student Counts by School and Grade"
"All Districts, All Schools"
"2013-14"

"",,,,"Grade",,,,,,,,,,,,,,
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",0,0,0,0,68,72,60,74,0,0,0,0,0,0,274
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",0,0,0,0,0,0,0,0,178,169,0,0,0,0,347
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",0,0,0,0,0,0,0,0,0,0,219,239,231,244,933
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",28,39,37,32,39,37,50,41,49,44,0,0,0,0,396
"Litchfield School District","=""0740011""","Center School","=""0740211""",19,58,54,70,67,0,0,0,0,0,0,0,0,0,268
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",0,0,0,0,0,73,84,88,0,0,0,0,0,0,245
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",0,0,0,0,0,0,0,0,85,87,80,85,67,68,472
"Madison School District","=""0760011""","Town Campus Learning Center","=""0769011""",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",0,52,56,58,61,69,0,0,0,0,0,0,0,0,296
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",0,57,55,77,68,86,0,0,0,0,0,0,0,0,343
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",0,44,51,43,52,52,0,0,0,0,0,0,0,0,242
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",0,0,0,0,0,0,267,279,0,0,0,0,0,0,546
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",0,0,0,0,0,0,0,0,268,292,0,0,0,0,560
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",0,0,0,0,0,0,0,0,0,0,308,312,318,313,1251
"Manchester School District","=""0770011""","Buckley School","=""0770311""",57,56,34,49,61,58,45,0,0,0,0,0,0,0,360
"Manchester School District","=""0770011""","Manchester Preschool Center","=""0778011""",191,0,0,0,0,0,0,0,0,0,0,0,0,0,191
"Manchester School District","=""0770011""","Washington School","=""0771411""",0,62,73,60,58,50,59,0,0,0,0,0,0,0,362
"Manchester School District","=""0770011""","Bowers School","=""0770111""",0,80,74,58,71,77,65,0,0,0,0,0,0,0,425
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",0,50,39,47,43,47,41,0,0,0,0,0,0,0,267
"Manchester School District","=""0770011""","Keeney School","=""0770611""",0,58,62,39,58,51,68,0,0,0,0,0,0,0,336
"Manchester School District","=""0770011""","Martin School","=""0771611""",0,43,50,47,41,54,47,0,0,0,0,0,0,0,282
"Manchester School District","=""0770011""","Robertson School","=""0771011""",0,76,101,54,62,42,45,0,0,0,0,0,0,0,380
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",0,77,73,61,60,50,43,0,0,0,0,0,0,0,364
"Manchester School District","=""0770011""","Waddell School","=""0771311""",0,62,63,60,"*",48,60,"*",0,0,0,0,0,0,342
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",0,0,0,0,0,0,0,374,0,0,0,0,0,0,374
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",0,0,0,0,0,0,0,0,414,387,0,0,0,0,801
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",0,0,0,0,0,0,0,0,"*","*",23,20,20,19,92
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",0,0,0,0,0,0,0,0,0,0,428,366,437,388,1619
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""",0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",30,41,45,43,49,48,0,0,0,0,0,0,0,0,256
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",23,35,43,32,40,28,0,0,0,0,0,0,0,0,201
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",25,36,47,53,44,37,0,0,0,0,0,0,0,0,242
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",0,0,0,0,0,0,128,136,140,142,0,0,0,0,546
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",17,55,78,96,97,77,101,84,0,0,0,0,0,0,605
"Meriden School District","=""0800011""","Hanover School","=""0800311""",10,192,72,89,88,69,82,0,0,0,0,0,0,0,602
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","*",114,112,108,100,"*",92,0,0,0,0,0,0,0,611
"Meriden School District","=""0800011""","John Barry School","=""0800511""","*",98,78,93,86,82,"*",0,0,0,0,0,0,0,509
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","*",105,106,"*",99,115,97,0,0,0,0,0,0,0,612
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",53,64,86,67,72,69,66,0,0,0,0,0,0,0,477
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","*",107,112,61,"*",63,56,0,0,0,0,0,0,0,446
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",0,59,59,66,70,84,76,0,0,0,0,0,0,0,414
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",0,0,128,115,107,104,127,0,0,0,0,0,0,0,581
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",0,0,0,0,0,0,0,245,259,265,0,0,0,0,769
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",0,0,0,0,0,0,0,240,249,272,0,0,0,0,761
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",0,0,0,0,0,0,0,0,0,0,397,265,244,267,1173
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",0,0,0,0,0,0,0,0,0,0,353,287,285,231,1156
"Middletown School District","=""0830011""","Snow School","=""0831111""",117,43,54,59,38,44,44,0,0,0,0,0,0,0,399
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",0,49,60,51,51,57,54,0,0,0,0,0,0,0,322
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",0,72,64,56,59,63,53,0,0,0,0,0,0,0,367
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",0,57,44,46,46,51,59,0,0,0,0,0,0,0,303
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",0,35,39,31,28,32,39,0,0,0,0,0,0,0,204
"Middletown School District","=""0830011""","Moody School","=""0831211""",0,50,41,40,45,45,62,0,0,0,0,0,0,0,283
"Middletown School District","=""0830011""","Spencer School","=""0830111""",0,52,61,52,60,50,55,0,0,0,0,0,0,0,330
"Middletown School District","=""0830011""","Wesley School","=""0831411""",0,53,46,50,47,64,62,0,0,0,0,0,0,0,322
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",0,0,0,0,0,0,0,319,0,0,0,0,0,0,319
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",0,0,0,0,0,0,0,"*",334,"*",0,0,0,0,666
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",0,0,0,0,0,0,0,0,0,0,354,294,302,302,1252
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",0,0,0,0,0,0,0,0,0,0,0,"*","*",16,18
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",155,74,81,78,0,0,0,0,0,0,0,0,0,0,388
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",0,129,137,115,0,0,0,0,0,0,0,0,0,0,381
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",0,103,109,98,0,0,0,0,0,0,0,0,0,0,310
"Milford School District","=""0840011""","Mathewson School","=""0841711""",0,121,129,127,0,0,0,0,0,0,0,0,0,0,377
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",0,0,0,0,92,82,80,0,0,0,0,0,0,0,254
"Milford School District","=""0840011""","Meadowside School","=""0840711""",0,0,0,0,137,137,187,0,0,0,0,0,0,0,461
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",0,0,0,0,108,103,130,0,0,0,0,0,0,0,341
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",0,0,0,0,127,129,118,0,0,0,0,0,0,0,374
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",0,0,0,0,0,0,0,161,156,149,0,0,0,0,466
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",0,0,0,0,0,0,0,164,202,188,0,0,0,0,554
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",0,0,0,0,0,0,0,157,176,190,0,0,0,0,523
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",0,0,0,0,0,0,0,0,0,0,290,241,217,265,1013
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",0,0,0,0,0,0,0,0,0,0,229,243,240,251,963
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",41,51,51,55,52,69,52,0,0,0,0,0,0,0,371
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",0,74,72,86,81,110,99,0,0,0,0,0,0,0,522
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",0,69,77,70,77,84,97,0,0,0,0,0,0,0,474
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",0,0,0,0,0,0,0,242,251,319,0,0,0,0,812
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",0,0,0,0,0,0,0,0,0,0,271,292,319,306,1188
"Montville School District","=""0860011""","Mohegan School","=""0860111""","*",63,59,"*",64,65,62,0,0,0,0,0,0,0,365
"Montville School District","=""0860011""","Oakdale School","=""0860511""",50,58,46,50,59,63,60,0,0,0,0,0,0,0,386
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",0,59,69,49,62,57,58,0,0,0,0,0,0,0,354
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",0,0,0,0,0,0,0,178,193,205,0,0,0,0,576
"Montville School District","=""0860011""","Montville High School","=""0866111""",0,0,0,0,0,0,0,0,0,0,172,175,187,168,702
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",0,0,0,0,0,0,0,0,0,0,"*",7,"*",9,25
"Naugatuck School District","=""0880011""","Central Avenue Preschool","=""0888211""",16,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"Naugatuck School District","=""0880011""","Head Start","=""0888111""",126,0,0,0,0,0,0,0,0,0,0,0,0,0,126
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",0,52,53,45,46,43,0,0,0,0,0,0,0,0,239
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",0,68,61,59,74,64,0,0,0,0,0,0,0,0,326
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",0,85,100,130,86,108,0,0,0,0,0,0,0,0,509
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",0,68,54,47,42,63,0,0,0,0,0,0,0,0,274
"Naugatuck School District","=""0880011""","Western School","=""0880711""",0,41,52,58,55,55,0,0,0,0,0,0,0,0,261
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",0,0,0,0,0,0,173,116,0,0,0,0,0,0,289
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",0,0,0,0,0,0,144,216,0,0,0,0,0,0,360
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",0,0,0,0,0,0,0,0,338,341,0,0,0,0,679
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",0,0,0,0,0,0,0,0,0,0,290,304,320,353,1267
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",37,75,87,95,82,70,55,0,0,0,0,0,0,0,501
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",64,82,86,77,75,77,84,73,81,80,0,0,0,0,779
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",157,79,74,82,57,76,68,0,0,0,0,0,0,0,593
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",80,112,117,90,105,100,104,0,0,0,0,0,0,0,708
"New Britain School District","=""0890011""","Smith School","=""0891311""",79,105,101,103,112,90,81,0,0,0,0,0,0,0,671
"New Britain School District","=""0890011""","Holmes School","=""0890611""",0,77,93,67,78,104,70,0,0,0,0,0,0,0,489
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",0,76,89,68,58,77,56,0,0,0,0,0,0,0,424
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",0,"*",0,"*","*",7,6,"*","*","*",6,0,7,0,40
"New Britain School District","=""0890011""","Northend School","=""0890911""",0,45,44,44,55,51,49,0,0,0,0,0,0,0,288
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",0,123,125,123,92,106,85,0,0,0,0,0,0,0,654
"New Britain School District","=""0890011""","Vance School","=""0891511""",0,95,98,75,84,86,99,0,0,0,0,0,0,0,537
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",0,0,0,0,0,0,0,51,57,59,0,0,0,0,167
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",0,0,0,0,0,0,0,223,224,186,0,0,0,0,633
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",0,0,0,0,0,0,0,119,144,131,0,0,0,0,394
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",0,0,0,0,0,0,0,186,206,226,0,0,0,0,618
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",0,0,0,0,0,0,0,0,"*",8,11,9,12,"*",49
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",0,0,0,0,0,0,0,0,0,0,827,394,762,498,2481
"New Britain School District","=""0890011""","CLIMB","=""0899411""",0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
"New Canaan School District","=""0900011""","West School","=""0900311""",41,88,116,76,114,102,0,0,0,0,0,0,0,0,537
"New Canaan School District","=""0900011""","East School","=""0900411""",0,79,116,111,119,105,0,0,0,0,0,0,0,0,530
"New Canaan School District","=""0900011""","South School","=""0900211""",0,103,99,115,114,104,0,0,0,0,0,0,0,0,535
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",0,0,0,0,0,0,362,316,317,319,0,0,0,0,1314
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",0,0,0,0,0,0,0,0,0,0,348,290,307,319,1264
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",65,163,151,170,0,0,0,0,0,0,0,0,0,0,549
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",0,0,0,0,157,200,203,0,0,0,0,0,0,0,560
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",0,0,0,0,0,0,0,204,216,206,0,0,0,0,626
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",0,0,0,0,0,0,0,0,0,0,246,246,258,240,990
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",17,19,33,35,0,0,0,0,0,0,0,0,0,0,104
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",0,34,43,40,0,0,0,0,0,0,0,0,0,0,117
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,0,0,0,70,80,82,91,0,0,0,0,0,0,323
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",66,52,52,52,52,54,54,52,71,49,0,0,0,0,554
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",62,73,46,75,54,69,51,45,63,44,0,0,0,0,582
"New Haven School District","=""0930011""","Beecher School","=""0930311""",73,49,49,49,47,44,43,41,42,48,0,0,0,0,485
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",70,54,57,49,53,49,52,52,42,54,0,0,0,0,532
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",47,53,48,52,51,52,54,49,47,52,0,0,0,0,505
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",41,72,62,63,68,51,44,28,28,25,0,0,0,0,482
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",27,43,43,44,43,41,39,38,33,43,0,0,0,0,394
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","*",67,72,73,81,74,50,44,"*",51,0,0,0,0,557
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",41,52,52,52,53,39,43,40,35,41,0,0,0,0,448
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",39,70,71,75,76,75,65,64,49,54,0,0,0,0,638
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",62,56,51,50,50,49,54,49,49,46,0,0,0,0,516
"New Haven School District","=""0930011""","Dwight Early Childhood Program","=""0938211""",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""",119,0,0,0,0,0,0,0,0,0,0,0,0,0,119
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",47,47,52,49,53,50,53,49,44,43,0,0,0,0,487
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",16,78,82,77,90,94,98,68,85,71,0,0,0,0,759
"New Haven School District","=""0930011""","Headstart","=""0938011""",357,0,0,0,0,0,0,0,0,0,0,0,0,0,357
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""",268,0,0,0,0,0,0,0,0,0,0,0,0,0,268
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",40,47,49,49,57,49,48,40,37,34,0,0,0,0,450
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",79,51,50,53,46,47,48,42,46,51,0,0,0,0,513
"New Haven School District","=""0930011""","John S. Martinez Sea and Sky STEM School","=""0930811""",20,50,50,64,51,54,50,65,63,47,0,0,0,0,514
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",55,76,71,51,51,71,69,62,64,42,0,0,0,0,612
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",17,74,68,60,38,37,35,14,0,0,0,0,0,0,343
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",59,76,48,51,45,48,45,48,62,66,0,0,0,0,548
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","*",92,145,64,"*",0,0,0,0,0,0,0,0,0,329
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",58,72,74,73,74,51,74,67,43,65,0,0,0,0,651
"New Haven School District","=""0930011""","Truman School","=""0932911""",45,51,50,49,50,52,42,41,36,46,0,0,0,0,462
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",18,46,63,18,23,33,21,0,0,0,0,0,0,0,222
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",32,52,50,51,48,39,44,28,27,29,0,0,0,0,400
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",0,50,50,48,52,53,48,43,51,53,0,0,0,0,448
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",0,73,52,49,52,50,30,47,58,76,0,0,0,0,487
"New Haven School District","=""0930011""","Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,52,51,49,58,71,61,52,48,49,0,0,0,0,491
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",0,106,148,126,70,0,0,0,0,0,0,0,0,0,450
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",0,52,52,45,48,48,49,38,44,38,0,0,0,0,414
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",0,0,0,0,0,0,98,124,131,117,0,0,0,0,470
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",0,0,0,0,0,0,0,7,15,20,0,0,0,0,42
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",0,0,0,0,0,0,0,85,89,87,92,79,57,0,489
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",0,0,0,0,0,0,0,0,0,0,163,161,151,160,635
"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",0,0,0,0,0,0,0,0,0,0,61,56,55,36,208
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",0,0,0,0,0,0,0,0,0,0,127,22,72,41,262
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",0,0,0,0,0,0,0,0,0,0,188,162,173,160,683
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",0,0,0,0,0,0,0,0,0,0,277,261,259,184,981
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",0,0,0,0,0,0,0,0,0,0,105,116,89,79,389
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",0,0,0,0,0,0,0,0,0,0,74,75,67,61,277
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",14
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",0,0,0,0,0,0,0,0,0,0,24,37,19,24,104
"New Haven School District","=""0930011""","Sound School","=""0936711""",0,0,0,0,0,0,0,0,0,0,89,88,77,80,334
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",0,0,0,0,0,0,0,0,0,0,454,377,353,237,1421
"New London School District","=""0950011""","Jennings School","=""0950311""",23,98,95,88,95,97,92,0,0,0,0,0,0,0,588
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","*","*",93,86,99,86,90,0,0,0,0,0,0,0,530
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",12,74,109,87,68,70,97,0,0,0,0,0,0,0,517
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",0,0,0,0,0,0,0,189,191,173,0,0,0,0,553
"New London School District","=""0950011""","New London High School","=""0956111""",0,0,0,0,0,0,0,0,0,0,288,229,172,192,881
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",29,106,109,106,123,0,0,0,0,0,0,0,0,0,473
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",24,76,96,90,100,0,0,0,0,0,0,0,0,0,386
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",26,94,112,111,117,0,0,0,0,0,0,0,0,0,460
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",0,0,0,0,0,334,345,374,0,0,0,0,0,0,1053
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",0,0,0,0,0,0,0,0,316,359,0,0,0,0,675
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",0,0,0,0,0,0,0,0,0,0,363,336,368,359,1426
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""",0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",36,85,93,82,87,89,0,0,0,0,0,0,0,0,472
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",9,53,56,62,59,63,0,0,0,0,0,0,0,0,302
"Newington School District","=""0940011""","John Paterson School","=""0940811""",27,73,66,87,90,84,0,0,0,0,0,0,0,0,427
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","*","*",71,81,78,84,0,0,0,0,0,0,0,0,364
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",0,0,0,0,0,0,166,173,183,178,0,0,0,0,700
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",0,0,0,0,0,0,151,150,143,150,0,0,0,0,594
"Newington School District","=""0940011""","Newington High School","=""0946111""",0,0,0,0,0,0,0,0,0,0,331,320,335,375,1361
"Newtown School District","=""0970011""","Newtown Preschool","=""0978011""",70,0,0,0,0,0,0,0,0,0,0,0,0,0,70
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",0,58,64,69,82,76,0,0,0,0,0,0,0,0,349
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",0,45,64,72,62,60,0,0,0,0,0,0,0,0,303
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",0,62,76,89,96,95,0,0,0,0,0,0,0,0,418
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",0,77,65,60,89,104,0,0,0,0,0,0,0,0,395
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",0,0,0,0,0,0,370,417,0,0,0,0,0,0,787
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",0,0,0,0,0,0,0,0,413,442,0,0,0,0,855
"Newtown School District","=""0970011""","STARR","=""0979011""",0,0,0,0,0,0,0,0,0,"*",0,0,"*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",0,0,0,0,0,0,0,0,0,0,419,424,448,422,1713
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",13,14,15,17,9,17,12,15,0,0,0,0,0,0,112
"Norfolk School District","=""0980011""","Bridges II","=""0989211""",0,0,0,0,"*","*","*",0,0,0,0,0,0,0,"*"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",22,136,111,146,0,0,0,0,0,0,0,0,0,0,415
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",0,0,0,0,149,140,182,0,0,0,0,0,0,0,471
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",0,0,0,0,0,0,0,161,160,187,0,0,0,0,508
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",0,0,0,0,0,0,0,0,0,0,161,136,171,142,610
"North Branford School District","=""0990011""","School to Work Program","=""0999011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",13,43,38,19,29,31,32,22,37,31,0,0,0,0,295
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*","*",72,52,58,62,50,0,0,0,0,0,0,0,340
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",44,44,59,54,58,62,58,0,0,0,0,0,0,0,379
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","*","*",70,69,59,76,71,0,0,0,0,0,0,0,404
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",0,48,62,49,55,59,64,0,0,0,0,0,0,0,337
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",0,0,0,0,0,0,0,274,257,252,0,0,0,0,783
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",0,0,0,0,0,0,0,0,0,0,259,277,283,304,1123
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",39,52,59,47,60,60,61,0,0,0,0,0,0,0,378
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",0,0,0,0,0,0,0,51,52,51,0,0,0,0,154
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",0,0,0,0,0,0,0,0,0,0,63,48,48,59,218
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",89,76,68,75,66,78,76,0,0,0,0,0,0,0,528
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",38,75,88,77,71,86,59,0,0,0,0,0,0,0,494
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",25,76,58,76,64,68,77,0,0,0,0,0,0,0,444
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",22,99,97,98,86,85,85,0,0,0,0,0,0,0,572
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",32,67,72,87,71,81,84,0,0,0,0,0,0,0,494
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",35,64,79,79,58,81,59,0,0,0,0,0,0,0,455
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",20,90,89,82,75,54,68,0,0,0,0,0,0,0,478
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",0,66,69,46,40,51,51,0,0,0,0,0,0,0,323
