"Student Counts by School and Free/Reduced Lunch Eligibility"
"All Districts, All Schools"
"2013-14"

"",,,,"Free/Reduced Lunch Eligibility",,,
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",9,94,9,112
"Norfolk School District","=""0980011""","Bridges II","=""0989211""",0,"*",0,"*"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",39,362,14,415
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",85,497,28,610
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",54,421,33,508
"North Branford School District","=""0990011""","School to Work Program","=""0999011""",0,"*",0,"*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",46,402,23,471
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",51,231,13,295
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",41,284,15,340
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",40,328,11,379
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",37,294,6,337
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",108,969,46,1123
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",61,695,27,783
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",18,372,14,404
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",62,300,16,378
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",27,185,6,218
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",29,117,8,154
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",623,913,143,1679
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",258,209,61,528
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",95,208,20,323
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",152,311,31,494
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",142,279,23,444
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",328,182,71,581
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",335,175,62,572
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",217,232,45,494
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",133,280,42,455
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",206,338,35,579
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",486,954,99,1539
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",42,"*","*",66
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",327,235,70,632
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",181,207,41,429
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",108,322,21,451
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",264,168,46,478
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",218,124,43,385
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",288,321,45,654
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",124,160,24,308
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",452,1765,107,2324
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",135,64,19,218
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",24,"*","*",32
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",16,"*","*",19
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",270,89,39,398
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",395,193,70,658
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",262,120,32,414
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",190,195,32,417
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",317,93,58,468
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",149,92,34,275
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",223,37,20,280
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",210,49,38,297
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","*","*",0,9
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",182,51,22,255
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",94,216,15,325
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",71,297,23,391
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",67,468,25,560
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",61,412,13,486
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","*","*",0,134
"Orange School District","=""1070011""","Peck Place School","=""1070511""",12,348,14,374
"Orange School District","=""1070011""","Race Brook School","=""1070311""",25,343,6,374
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",12,290,7,309
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",35,461,18,514
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","*",471,"*",503
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",26,568,6,600
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""","*",394,"*",428
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",123,116,21,260
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""",10,"*","*",18
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",126,188,25,339
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",213,315,65,593
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",215,416,69,700
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",149,183,40,372
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",161,235,33,429
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",59,193,24,276
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",114,246,39,399
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",76,259,19,354
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",135,344,52,531
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",142,519,62,723
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",0,36,0,36
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",70,292,18,380
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",79,253,14,346
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""",6,10,0,16
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",62,279,11,352
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",80,367,23,470
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",47,360,17,424
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",36,183,6,225
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","*",171,"*",203
"Portland School District","=""1130011""","Portland High School","=""1136111""",52,320,12,384
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",39,198,13,250
"Portland School District","=""1130011""","Valley View School","=""1130211""",59,250,7,316
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",18,125,12,155
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",36,220,12,268
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","*","*",0,"*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",386,232,59,677
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",137,110,30,277
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",137,121,31,289
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",19,495,6,520
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","*",525,"*",540
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",50,352,26,428
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",34,313,10,357
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",46,555,20,621
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","*",370,"*",389
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","*",368,"*",385
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",53,1505,19,1577
"Regional School District 06","=""2060012""","Early Childhood Learning Center","=""2068112""","*","*",0,51
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","*",153,"*",174
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","*",116,"*",138
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",65,471,16,552
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","*",70,"*",80
"Regional School District 07","=""2070012""","AIM","=""2079112""","*","*",0,10
"Regional School District 07","=""2070012""","FLEX","=""2079012""","*","*",0,7
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","*",11,"*",14
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",53,640,23,716
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",22,330,8,360
"Regional School District 07","=""2070012""","STEP","=""2079312""","*","*",0,12
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",62,1025,31,1118
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",48,543,17,608
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""",0,10,0,10
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",28,1021,15,1064
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",53,761,17,831
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",21,417,6,444
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""","*",469,"*",494
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",45,740,11,796
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",62,196,29,287
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","*","*",0,85
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",37,443,12,492
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""","*","*",0,64
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",10,145,0,155
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",22,538,16,576
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""","*",132,"*",146
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","*",313,"*",334
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","*",209,"*",224
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",7,240,7,254
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",20,302,8,330
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",36,238,9,283
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",0,51,0,51
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",34,332,13,379
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",70,715,16,801
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",40,312,19,371
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*",347,"*",373
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","*",532,"*",553
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","*",439,"*",471
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",29,329,9,367
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",45,1198,11,1254
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","*",414,"*",430
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","*",501,"*",530
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",49,365,12,426
"Regional School District 16","=""2160012""","Community School","=""2160212""",17,192,7,216
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",37,368,17,422
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",41,496,23,560
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",63,613,39,715
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",30,263,14,307
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",20,225,6,251
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",45,568,6,619
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",54,718,28,800
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","*",274,"*",292
"Regional School District 18","=""2180012""","Center School","=""2180312""",11,148,0,159
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","*",185,"*",207
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","*",405,"*",428
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",29,330,6,365
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""","*",234,"*",246
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",139,1017,40,1196
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","*",366,"*",380
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",386,"*",399
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","*",746,"*",769
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","*","*",0,364
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","*",360,"*",368
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",0,"*",0,"*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",47,1728,9,1784
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","*",366,"*",380
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","*",477,"*",489
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","*",319,"*",333
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",57,505,28,590
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",62,405,25,492
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",63,649,15,727
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",23,581,6,610
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",34,382,14,430
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",31,236,12,279
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","*",93,"*",133
"Seymour School District","=""1240011""","Bungay School","=""1240111""",64,411,29,504
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",156,376,53,585
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",113,461,51,625
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",108,430,44,582
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",32,139,6,177
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",16,290,6,312
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",18,269,9,296
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",63,352,25,440
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",143,640,57,840
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",99,304,32,435
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",125,664,52,841
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",226,1225,105,1556
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",72,154,13,239
"Sherman School District","=""1270011""","Sherman School","=""1270111""",17,355,0,372
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",99,119,17,235
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",352,"*",392
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",43,672,10,725
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",23,393,7,423
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",84,1399,29,1512
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",37,582,6,625
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",37,221,16,274
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","*",362,"*",397
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",21,338,11,370
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",39,595,15,649
"Somers School District","=""1290011""","Somers High School","=""1296111""",22,449,17,488
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",48,285,14,347
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",43,388,11,442
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",45,327,15,387
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",12,334,6,352
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""",0,7,0,7
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",107,1225,31,1363
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",86,918,39,1043
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",38,246,17,301
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",84,734,30,848
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",103,508,29,640
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",63,222,8,293
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",76,362,17,455
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",85,667,24,776
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",26,244,6,276
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",32,193,12,237
"Southington School District","=""1310011""","Southington High School","=""1316211""",232,1725,79,2036
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",38,272,17,327
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",45,364,14,423
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","*",338,"*",360
"Sprague School District","=""1330011""","Sayles School","=""1330111""",123,203,34,360
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",101,347,34,482
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",82,377,19,478
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",75,246,21,342
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",38,112,11,161
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",51,101,12,164
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",132,"*","*",147
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",274,301,47,622
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",214,315,23,552
"Stamford School District","=""1350011""","Dolan School","=""1355311""",243,268,62,573
"Stamford School District","=""1350011""","Hart School","=""1352211""",234,326,42,602
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",246,324,46,616
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",240,228,59,527
"Stamford School District","=""1350011""","Newfield School","=""1350611""",304,369,34,707
"Stamford School District","=""1350011""","Northeast School","=""1351811""",246,379,39,664
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",47,105,0,152
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",284,369,35,688
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",268,479,57,804
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",300,292,50,642
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",236,320,68,624
"Stamford School District","=""1350011""","Springdale School","=""1351111""",336,324,51,711
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",824,923,181,1928
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",310,330,48,688
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",153,495,47,695
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",334,286,61,681
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",238,271,37,546
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",901,1084,161,2146
"Stamford School District","=""1350011""","Westover School","=""1351411""",278,361,49,688
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",141,309,29,479
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",41,363,9,413
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",41,375,10,426
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",70,212,30,312
"Stonington School District","=""1370011""","Stonington BOE Pre-School","=""1370111""","*","*",0,26
"Stonington School District","=""1370011""","Stonington HS PreK","=""1370211""","*","*",0,20
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",128,610,33,771
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",39,80,7,126
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",61,137,13,211
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",123,345,49,517
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",316,716,121,1153
"Stratford School District","=""1380011""","Chapel School","=""1380311""",222,270,68,560
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",184,273,66,523
"Stratford School District","=""1380011""","Franklin School","=""1380411""",173,91,49,313
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",208,283,85,576
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",51,156,17,224
"Stratford School District","=""1380011""","Lordship School","=""1380811""",95,118,22,235
"Stratford School District","=""1380011""","Nichols School","=""1380911""",161,199,71,431
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",247,350,101,698
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""","*","*","*",11
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",109,307,55,471
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",341,587,113,1041
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","*",17,"*",21
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",99,239,40,378
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","*",431,"*",481
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*",444,"*",496
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",67,746,28,841
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",54,522,18,594
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",167,62,48,277
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",190,297,50,537
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",66,198,20,284
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",43,177,20,240
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",67,319,28,414
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",122,289,31,442
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",89,238,22,349
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",58,199,20,277
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","*",530,"*",564
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",38,788,21,847
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",29,570,18,617
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",27,640,15,682
"Torrington School District","=""1430011""","East School","=""1430111""",90,252,35,377
"Torrington School District","=""1430011""","Forbes School","=""1430211""",189,146,28,363
"Torrington School District","=""1430011""","Southwest School","=""1430811""",151,143,36,330
"Torrington School District","=""1430011""","Torringford School","=""1430911""",174,402,47,623
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",347,612,96,1055
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",414,526,101,1041
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",336,99,40,475
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",127,19,16,162
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",25,475,9,509
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",10,454,6,470
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",43,612,16,671
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",49,691,26,766
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","*",388,"*",403
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",45,716,32,793
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",27,408,19,454
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","*",375,"*",385
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",0,220,0,220
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",108,1962,68,2138
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",9,0,0,9
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","*",0,0,"*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",15,0,0,15
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",29,0,0,29
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",11,0,0,11
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",27,0,0,27
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",26,0,0,26
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",29,0,0,29
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","*",0,"*",310
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",16,0,0,16
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",10,0,0,10
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",12,0,0,12
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",13,0,0,13
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",7,0,0,7
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",22,0,0,22
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","*","*",0,22
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",7,47,0,54
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",121,0,0,121
"Union School District","=""1450011""","Union Elementary School","=""1450111""",0,"*","*",78
"Vernon School District","=""1460011""","Northeast School","=""1460311""",151,149,29,329
"Vernon School District","=""1460011""","Center Road School","=""1461411""",153,334,15,502
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",55,195,6,256
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","*","*",0,8
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",208,82,33,323
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""",0,10,0,10
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",276,600,50,926
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",132,155,19,306
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",253,363,46,662
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",50,239,14,303
"Wallingford School District","=""1480011""","Highland School","=""1480211""",17,242,6,265
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","*",6,"*",13
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",60,273,10,343
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",135,538,27,700
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",82,264,13,359
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","*","*","*",7
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",92,566,23,681
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",157,892,49,1098
