"Student Counts by School and English Learner Status"
"All Districts, All Schools"
"2015-16"

"",,,,"English Learner Status",,
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""",164,0,164
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","*","*",79
"Stamford School District","=""1350011""","Apples PreK","=""1350111""",140,0,140
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",496,45,541
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",544,94,638
"Stamford School District","=""1350011""","Dolan School","=""1355311""",456,41,497
"Stamford School District","=""1350011""","Hart School","=""1352211""",544,84,628
"Stamford School District","=""1350011""","Individuals Achieving Independence","=""1350211""","*","*",22
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",535,76,611
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",467,82,549
"Stamford School District","=""1350011""","Newfield School","=""1350611""",502,121,623
"Stamford School District","=""1350011""","Northeast School","=""1351811""",524,112,636
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",57,0,57
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",693,106,799
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",736,65,801
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",522,96,618
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",681,34,715
"Stamford School District","=""1350011""","Springdale School","=""1351111""",535,116,651
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",1536,183,1719
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",609,89,698
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",677,9,686
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",590,116,706
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",475,109,584
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",1757,339,2096
"Stamford School District","=""1350011""","Westover School","=""1351411""",683,83,766
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",447,0,447
"Stonington School District","=""1370011""","Community Classroom","=""1370811""","*",0,"*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*","*",387
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","*","*",406
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","*","*",269
"Stonington School District","=""1370011""","Stonington BOE Pre-School","=""1370111""",19,0,19
"Stonington School District","=""1370011""","Stonington HS PreK","=""1370211""",19,0,19
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","*","*",713
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","*","*",148
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","*","*",189
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",489,16,505
"Stratford School District","=""1380011""","ABA Nichols","=""1382511""","*",0,"*"
"Stratford School District","=""1380011""","ABA Second Hill Lane","=""1380611""","*",0,"*"
"Stratford School District","=""1380011""","ABA Whitney","=""1382411""","*",0,"*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""",42,0,42
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",1036,11,1047
"Stratford School District","=""1380011""","Chapel School","=""1380311""",486,32,518
"Stratford School District","=""1380011""","DLC Whitney","=""1382311""","*",0,"*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",534,14,548
"Stratford School District","=""1380011""","Franklin STEPS K-2","=""1382111""","*",0,"*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""",270,11,281
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",540,20,560
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""",6,0,6
"Stratford School District","=""1380011""","High School Sails","=""1380711""","*","*",10
"Stratford School District","=""1380011""","IPP Classroom - Johnson","=""1381111""",6,0,6
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""",8,0,8
"Stratford School District","=""1380011""","Lordship School","=""1380811""",249,7,256
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","*",0,"*"
"Stratford School District","=""1380011""","Middle School Sails","=""1381811""","*",0,"*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",395,24,419
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",549,69,618
"Stratford School District","=""1380011""","Steps K-2 Nichols","=""1382611""","*",0,"*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",397,14,411
"Stratford School District","=""1380011""","Stratford Academy - Victoria Soto School","=""1382211""",271,6,277
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",897,50,947
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",14,0,14
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",326,15,341
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",492,6,498
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*","*",466
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","*","*",828
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","*","*",561
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",271,8,279
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",539,14,553
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","*","*",269
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","*","*",215
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","*","*",410
"Thompson School District","=""1410011""","District Autism Program","=""1410211""","*",0,"*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","*","*",387
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",333,0,333
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","*","*",274
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","*","*",529
"Tolland School District","=""1420011""","TALC","=""1420311""",11,0,11
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","*","*",828
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",538,7,545
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","*","*",664
"Torrington School District","=""1430011""","East School","=""1430111""",335,12,347
"Torrington School District","=""1430011""","ABC / Forbes School","=""1431511""","*",0,"*"
"Torrington School District","=""1430011""","ABC / Torringford","=""1432411""","*",0,"*"
"Torrington School District","=""1430011""","East TPS - PreK - Reg Ed","=""1432211""",42,0,42
"Torrington School District","=""1430011""","Forbes School","=""1430211""",325,59,384
"Torrington School District","=""1430011""","Pre-K SpEd","=""1431611""",17,0,17
"Torrington School District","=""1430011""","Southwest School","=""1430811""",269,44,313
"Torrington School District","=""1430011""","Torringford Community Outreach","=""1432311""",7,0,7
"Torrington School District","=""1430011""","Torringford School","=""1430911""",560,67,627
"Torrington School District","=""1430011""","Torrington Expulsion Program","=""1431411""",7,0,7
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",904,51,955
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",970,44,1014
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",350,87,437
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","*","*",125
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",440,16,456
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",447,13,460
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",528,26,554
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",761,8,769
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",365,12,377
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","*","*",792
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",463,34,497
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",395,6,401
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",209,0,209
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",2136,15,2151
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",6,0,6
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","*",0,"*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",10,0,10
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",11,0,11
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","*",0,"*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",17,0,17
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",8,0,8
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",7,0,7
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",295,0,295
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","*",0,"*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",7,0,7
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",7,0,7
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""","*",0,"*"
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""","*",0,"*"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",11,0,11
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",28,0,28
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",61,0,61
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",62,0,62
"Union School District","=""1450011""","Union Elementary School","=""1450111""",80,0,80
"Vernon School District","=""1460011""","Northeast School","=""1460311""","*","*",322
"Vernon School District","=""1460011""","Center Road School","=""1461411""",471,31,502
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","*","*",219
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",10,0,10
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",274,0,274
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""",7,0,7
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",801,19,820
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",298,36,334
"Vernon School District","=""1460011""","VPS PreK Collaborative - YMCA","=""1460711""",8,0,8
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",665,17,682
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",296,0,296
"Wallingford School District","=""1480011""","Highland School","=""1480211""",293,14,307
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",17,0,17
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",317,48,365
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",713,20,733
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""",19,0,19
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",289,40,329
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",9,0,9
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",678,18,696
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",1043,30,1073
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",823,26,849
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",296,35,331
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""",9,0,9
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",231,36,267
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",297,29,326
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",316,21,337
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",309,12,321
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",840,180,1020
"Waterbury School District","=""1510011""","Washington School","=""1512311""",262,48,310
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",540,51,591
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",11,0,11
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",368,207,575
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""",15,0,15
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",433,62,495
"Waterbury School District","=""1510011""","Carrington ESC","=""1511911""","*","*",13
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",460,44,504
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",1035,157,1192
"Waterbury School District","=""1510011""","Crosby NVCC (Waterbury Transition Learning Center)","=""1514011""","*","*",15
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",458,57,515
"Waterbury School District","=""1510011""","Duggan CBL","=""1513611""",8,0,8
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",420,43,463
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",121,18,139
"Waterbury School District","=""1510011""","Excel II","=""1513811""","*",0,"*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","*","*",6
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",493,48,541
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",429,50,479
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",566,222,788
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",318,172,490
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",1106,195,1301
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",559,31,590
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""",30,0,30
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","*","*",26
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",495,62,557
"Waterbury School District","=""1510011""","Michael F. Wallace Autism","=""1512911""",19,0,19
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",1035,147,1182
"Waterbury School District","=""1510011""","North End ESC","=""1511811""","*",0,"*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",844,145,989
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""",20,0,20
"Waterbury School District","=""1510011""","Reed School","=""1513411""",385,49,434
"Waterbury School District","=""1510011""","Regan School","=""1512811""",243,13,256
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",600,13,613
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",217,0,217
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",410,55,465
"Waterbury School District","=""1510011""","State Street School","=""1519011""",46,13,59
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",317,55,372
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","*","*",488
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",325,6,331
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",671,22,693
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",288,36,324
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","*",0,"*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",1005,167,1172
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""","*","*",17
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",383,48,431
"Waterford School District","=""1520011""","Autism Class","=""1521111""","*",0,"*"
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""",6,0,6
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",658,11,669
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","*","*",314
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",343,11,354
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",337,7,344
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",808,10,818
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","*",0,"*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",277,12,289
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",603,34,637
"Watertown School District","=""1530011""","Polk School","=""1530411""",346,14,360
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",656,9,665
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",853,7,860
"West Hartford School District","=""1550011""","Smith School","=""1551711""",299,60,359
"West Hartford School District","=""1550011""","Achieve","=""1559111""",10,0,10
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",384,33,417
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""",6,0,6
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",336,28,364
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",413,9,422
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",419,11,430
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",294,28,322
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",1505,35,1540
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",454,33,487
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",1426,37,1463
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",908,31,939
"West Hartford School District","=""1550011""","Morley School","=""1550911""",288,13,301
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""","*","*",8
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",332,15,347
"West Hartford School District","=""1550011""","REACH","=""1557311""","*","*",36
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",835,26,861
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","*","*",29
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",12,0,12
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",382,48,430
"West Hartford School District","=""1550011""","Whiting Lane Learning Center","=""1559511""","*","*",8
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",397,40,437
"West Hartford School District","=""1550011""","Wolcott Learning Center","=""1559611""",8,0,8
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",430,37,467
"West Haven School District","=""1560011""","Washington School","=""1561211""",358,111,469
"West Haven School District","=""1560011""","Life Skills","=""1560111""",6,0,6
"West Haven School District","=""1560011""","ASD Lab","=""1561111""","*","*",10
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",298,42,340
"West Haven School District","=""1560011""","Blended","=""1560711""",17,0,17
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""",17,0,17
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",813,88,901
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",254,46,300
"West Haven School District","=""1560011""","Forest School","=""1560311""",361,100,461
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",779,63,842
"West Haven School District","=""1560011""","PACE","=""1560211""","*","*",36
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",358,123,481
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",344,75,419
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",1353,103,1456
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",228,33,261
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",281,6,287
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",220,7,227
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",434,12,446
"Weston School District","=""1570011""","Weston High School","=""1576111""","*","*",840
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""","*","*",531
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","*","*",582
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","*","*",835
"Westport School District","=""1580011""","CES Segregated","=""1580111""",7,0,7
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","*","*",404
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","*","*",528
"Westport School District","=""1580011""","Green's Farms School","=""1580411""","*","*",411
"Westport School District","=""1580011""","Green's Farms Segregated","=""1580211""","*",0,"*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",478,7,485
"Westport School District","=""1580011""","King's Highway Segregated","=""1580611""",6,0,6
"Westport School District","=""1580011""","Long Lots School","=""1580711""",554,6,560
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",507,9,516
"Westport School District","=""1580011""","Staples High School","=""1586111""",1878,7,1885
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",50,0,50
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",310,43,353
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",273,53,326
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",377,47,424
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",396,30,426
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",336,26,362
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",517,27,544
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",1157,28,1185
"Willington School District","=""1600011""","Center School","=""1600111""",248,0,248
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","*","*",186
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*","*",1018
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","*","*",971
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",802,11,813
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","*","*",1336
"Wilton School District","=""1610011""","Wilton-Westport Evening School","=""1610111""","*",0,"*"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",142,7,149
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",219,18,237
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",162,9,171
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",487,64,551
"Windham School District","=""1630011""","Early Headstart","=""1638011""",23,0,23
"Windham School District","=""1630011""","Natchaug School","=""1630111""",205,113,318
"Windham School District","=""1630011""","North Windham ASD Program","=""1630811""","*","*","*"
"Windham School District","=""1630011""","North Windham School","=""1630311""",316,156,472
"Windham School District","=""1630011""","Sweeney Medically Fragile Program","=""1630911""","*","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",173,91,264
"Windham School District","=""1630011""","Windham Center School","=""1630511""",197,78,275
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",186,0,186
"Windham School District","=""1630011""","Windham Early Childhood Tuckie Road","=""1631011""",47,0,47
"Windham School District","=""1630011""","Windham High School","=""1636111""",416,145,561
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",419,144,563
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",394,34,428
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""",31,0,31
"Windsor Locks School District","=""1650011""","RISE Transition Academy","=""1650211""",8,0,8
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",363,18,381
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",418,16,434
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",334,14,348
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",273,15,288
"Windsor School District","=""1640011""","Community Based Transition Academy","=""1640211""",11,0,11
"Windsor School District","=""1640011""","Expulsion","=""1640411""","*",0,"*"
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",377,29,406
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",378,27,405
"Windsor School District","=""1640011""","Plato Credit Recovery","=""1640611""","*",0,"*"
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",275,11,286
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",654,19,673
"Windsor School District","=""1640011""","Spark","=""1640311""",12,0,12
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",1077,19,1096
"Wolcott School District","=""1660011""","ABC Classroom","=""1660311""","*",0,"*"
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",274,11,285
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",295,17,312
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","*",0,"*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","*","*",604
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",310,19,329
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",794,6,800
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",761,10,771
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","*","*",1022
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""","*","*",424
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","*","*",432

