"Student Counts by School and Free/Reduced Lunch Eligibility"
"All Districts, All Schools"
"2010-11"

"",,,,"Free/Reduced Lunch Eligibility",,,
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",40,328,18,386
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",68,1084,21,1173
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",38,765,29,832
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",26,383,15,424
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",45,303,23,371
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",19,193,12,224
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",21,164,16,201
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",551,1004,140,1695
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",211,242,55,508
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","*",245,"*",326
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",127,334,25,486
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",136,308,22,466
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",288,209,64,561
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",278,171,59,508
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",177,260,48,485
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",97,335,31,463
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",204,381,47,632
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",418,991,87,1496
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",81,31,6,118
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",270,338,59,667
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",151,227,31,409
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",113,347,13,473
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",154,153,48,355
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",190,162,42,394
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",251,352,67,670
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",134,202,10,346
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",418,1901,62,2381
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",12,"*","*",16
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",28,"*","*",37
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""","*",0,"*",14
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",263,99,37,399
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",364,206,49,619
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",291,177,39,507
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",165,182,37,384
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",328,160,51,539
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",58,"*","*",87
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",158,119,40,317
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",222,46,31,299
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",224,65,39,328
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",191,43,26,260
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",51,124,6,181
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",69,370,12,451
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",61,506,15,582
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",34,484,17,535
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","*","*",0,178
"Orange School District","=""1070011""","Peck Place School","=""1070511""","*",382,"*",395
"Orange School District","=""1070011""","Race Brook School","=""1070311""","*",400,"*",411
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","*",286,"*",297
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",38,446,16,500
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",29,479,17,525
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",40,581,8,629
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",24,513,6,543
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",118,92,40,250
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""","*",9,"*",16
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",118,256,29,403
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",171,350,64,585
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",163,567,62,792
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",146,227,35,408
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",165,235,22,422
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",44,206,17,267
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",96,286,30,412
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",61,290,14,365
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",92,448,35,575
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",120,633,43,796
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",6,42,0,48
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",101,313,27,441
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",81,254,27,362
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",59,318,23,400
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",103,392,32,527
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",53,454,6,513
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","*",202,"*",233
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",32,203,7,242
"Portland School District","=""1130011""","Portland High School","=""1136111""",35,326,6,367
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",28,192,6,226
"Portland School District","=""1130011""","Valley View School","=""1130211""","*",290,"*",336
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",11,117,7,135
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",35,246,14,295
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","*","*",0,"*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",368,286,45,699
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",135,158,21,314
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",133,112,30,275
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",8,566,8,582
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","*",649,"*",661
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",60,402,40,502
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","*",342,"*",364
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",38,555,16,609
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",11,397,6,414
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","*",400,"*",412
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",38,1592,19,1649
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",19,180,14,213
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",23,166,7,196
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",32,491,22,545
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","*",84,"*",93
"Regional School District 07","=""2070012""","AIM","=""2079112""","*",9,"*",16
"Regional School District 07","=""2070012""","FLEX","=""2079012""","*","*","*",6
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","*","*",0,11
"Regional School District 07","=""2070012""","Links","=""2079212""","*","*",0,15
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","*",727,"*",762
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","*",305,"*",330
"Regional School District 07","=""2070012""","STEP","=""2079312""","*","*",0,28
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",53,1073,30,1156
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",17,579,13,609
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","*",953,"*",968
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",26,849,14,889
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""","*",462,"*",476
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",19,549,6,574
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",24,792,6,822
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",51,208,15,274
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","*","*",0,113
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",0,19,0,19
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",23,295,8,326
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""","*",214,"*",226
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""","*","*",0,84
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",18,144,0,162
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",12,548,9,569
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""","*",181,"*",200
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",16,325,9,350
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","*",250,"*",269
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","*",305,"*",319
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""","*",314,"*",334
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",15,325,9,349
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",0,43,0,43
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",32,338,17,387
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",38,797,19,854
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",28,407,12,447
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*",404,"*",424
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",7,586,10,603
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",20,480,8,508
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""","*",436,"*",461
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",31,1339,11,1381
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","*",484,"*",498
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","*",526,"*",550
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",32,433,15,480
"Regional School District 16","=""2160012""","Community School","=""2160212""",17,183,11,211
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",32,418,21,471
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",43,525,27,595
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",75,663,41,779
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","*",288,"*",301
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""","*",233,"*",252
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",35,627,18,680
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",49,731,18,798
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","*",431,"*",446
"Regional School District 18","=""2180012""","Center School","=""2180312""","*",245,"*",269
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","*",121,"*",134
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",17,420,10,447
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",22,303,6,331
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""","*",297,"*",312
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",123,1031,31,1185
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","*",406,"*",412
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",432,"*",443
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",16,720,6,742
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",0,346,0,346
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","*","*",0,409
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",0,"*",0,"*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",36,1709,9,1754
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","*",378,"*",385
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","*",574,"*",582
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","*",337,"*",344
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",48,576,20,644
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""","*",70,"*",85
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",54,393,22,469
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",50,682,20,752
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",31,593,6,630
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",23,428,10,461
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",23,278,9,310
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","*",126,"*",143
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",99,194,21,314
"Seymour School District","=""1240011""","Bungay School","=""1240111""",81,472,25,578
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""","*",244,"*",291
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",102,508,32,642
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",116,436,35,587
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",25,160,12,197
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",19,396,6,421
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",14,329,16,359
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",57,406,16,479
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",121,746,58,925
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",79,336,26,441
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",105,714,38,857
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",162,1325,59,1546
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",69,186,8,263
"Sherman School District","=""1270011""","Sherman School","=""1270111""",27,381,0,408
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",92,119,22,233
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",382,"*",408
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",41,751,12,804
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",17,483,6,506
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",85,1467,30,1582
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",29,729,9,767
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",32,225,10,267
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","*",405,"*",426
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",10,365,12,387
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",17,650,14,681
"Somers School District","=""1290011""","Somers High School","=""1296111""",20,529,13,562
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",35,382,15,432
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",25,404,6,435
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",19,401,8,428
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","*",318,"*",342
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",71,1433,35,1539
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",62,997,29,1088
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","*",255,"*",293
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",60,756,20,836
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",74,579,30,683
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","*",242,"*",290
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",36,381,10,427
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",72,635,27,734
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","*",250,"*",280
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",9,229,7,245
"Southington School District","=""1310011""","Southington High School","=""1316211""",112,1899,40,2051
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",28,360,8,396
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",38,398,13,449
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","*",389,"*",407
"Sprague School District","=""1330011""","Sayles School","=""1330111""",115,222,34,371
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",115,348,39,502
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",77,436,45,558
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",72,319,25,416
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",56,124,10,190
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",58,118,12,188
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",88,16,33,137
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",245,315,38,598
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",231,290,33,554
"Stamford School District","=""1350011""","Dolan School","=""1355311""",246,248,59,553
"Stamford School District","=""1350011""","Hart School","=""1352211""",224,234,46,504
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",233,213,86,532
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",256,213,71,540
"Stamford School District","=""1350011""","Newfield School","=""1350611""",232,362,50,644
"Stamford School District","=""1350011""","Northeast School","=""1351811""",272,417,40,729
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",0,25,0,25
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",257,314,73,644
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",278,403,66,747
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",270,330,56,656
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",229,331,71,631
"Stamford School District","=""1350011""","Springdale School","=""1351111""",261,275,49,585
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",648,948,215,1811
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",263,332,53,648
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",128,495,57,680
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",258,296,69,623
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",239,282,51,572
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",900,1219,191,2310
"Stamford School District","=""1350011""","Westover School","=""1351411""",286,358,74,718
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",118,328,36,482
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*",503,"*",515
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",15,414,12,441
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",61,271,17,349
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""",0,24,0,24
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",52,710,19,781
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",11,146,6,163
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","*",210,"*",219
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",118,354,60,532
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",245,877,111,1233
"Stratford School District","=""1380011""","Chapel School","=""1380311""",133,359,55,547
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",177,311,76,564
"Stratford School District","=""1380011""","Franklin School","=""1380411""",161,87,60,308
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",152,376,69,597
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",46,185,16,247
"Stratford School District","=""1380011""","Lordship School","=""1380811""",82,103,28,213
"Stratford School District","=""1380011""","Nichols School","=""1380911""",129,217,76,422
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",214,413,71,698
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""",10,"*","*",14
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",83,315,62,460
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",261,679,104,1044
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","*","*",0,14
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",100,245,46,391
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",30,457,7,494
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",31,509,14,554
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",52,774,32,858
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",46,539,15,600
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",164,48,59,271
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",84,206,35,325
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",22,299,19,340
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",35,211,10,256
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",55,436,31,522
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",121,317,43,481
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",87,282,51,420
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",54,282,26,362
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","*",631,"*",657
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",25,904,10,939
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","*",677,"*",707
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",38,702,9,749
"Torrington School District","=""1430011""","East School","=""1430111""",93,321,32,446
"Torrington School District","=""1430011""","Forbes School","=""1430211""",200,180,18,398
"Torrington School District","=""1430011""","Southwest School","=""1430811""",162,134,27,323
"Torrington School District","=""1430011""","Torringford School","=""1430911""",154,461,54,669
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",312,710,66,1088
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",363,667,104,1134
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",298,119,34,451
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",127,14,21,162
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",18,508,9,535
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","*",481,"*",498
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",38,578,28,644
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",23,704,20,747
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",12,382,8,402
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",36,817,20,873
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",31,444,11,486
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","*",393,"*",409
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",0,231,0,231
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",98,2012,40,2150
"Unified School District #1","=""3360015""","Bergin Correctional Institution","=""3361715""",19,0,0,19
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",11,0,0,11
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","*",0,0,"*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","*",0,"*",38
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",43,0,0,43
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",15,0,0,15
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",18,0,0,18
"Unified School District #1","=""3360015""","Gates Correctional Institution","=""3360515""",11,0,0,11
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",41,0,0,41
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",53,0,0,53
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",445,0,0,445
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",17,0,0,17
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",16,0,0,16
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",14,0,0,14
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",24,0,0,24
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",13,0,0,13
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",36,0,0,36
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",23,0,0,23
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",64,0,0,64
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",117,0,0,117
"Union School District","=""1450011""","Union Elementary School","=""1450111""",0,"*","*",81
"Vernon School District","=""1460011""","Northeast School","=""1460311""",128,155,16,299
"Vernon School District","=""1460011""","Center Road School","=""1461411""",99,378,27,504
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",24,253,10,287
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",216,74,19,309
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","*",13,"*",15
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",204,808,48,1060
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",126,204,20,350
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",240,508,24,772
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",39,261,12,312
"Wallingford School District","=""1480011""","Highland School","=""1480211""","*",331,"*",352
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","*","*","*",7
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",45,337,9,391
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",81,620,12,713
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",53,322,6,381
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","*","*",0,"*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",68,725,21,814
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",103,1007,30,1140
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",51,885,13,949
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",39,329,8,376
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""",0,7,0,7
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",46,283,13,342
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",50,276,11,337
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",47,300,10,357
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","*",351,"*",383
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",169,"*","*",189
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",893,177,77,1147
"Waterbury School District","=""1510011""","Washington School","=""1512311""",288,21,9,318
