"Student Counts by School and Year"
"All Districts, All Schools"
"2008-09"

"District","District Code","School","School Code","Count"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",519
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",467
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",1404
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",531
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",566
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",479
"Regional School District 16","=""2160012""","Community School","=""2160212""",256
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",468
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",621
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",784
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",294
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",267
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",716
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",812
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",453
"Regional School District 18","=""2180012""","Center School","=""2180312""",239
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",157
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",445
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",336
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",285
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",1170
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",429
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",431
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",748
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",369
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",455
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",1780
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",395
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",592
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",337
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",595
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""",76
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",518
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",776
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",648
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",520
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",319
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",190
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",320
"Seymour School District","=""1240011""","Bungay School","=""1240111""",576
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""",309
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",793
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",570
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",196
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",502
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",605
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",875
"Shelton School District","=""1260011""","Lafayette School","=""1260411""",364
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",618
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",639
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",1653
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",291
"Sherman School District","=""1270011""","Sherman School","=""1270111""",458
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",229
"Simsbury School District","=""1280011""","Central School","=""1280111""",443
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",838
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",523
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",1562
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",778
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",257
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",531
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",424
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",715
"Somers School District","=""1290011""","Somers High School","=""1296111""",577
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",433
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",468
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",415
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",445
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",1613
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",1114
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",307
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",691
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",322
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",434
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",808
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",752
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",213
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",212
"Southington School District","=""1310011""","Southington High School","=""1316211""",2098
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",460
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",423
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",413
"Sprague School District","=""1330011""","Sayles School","=""1330111""",354
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",549
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",547
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",424
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",189
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",194
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",131
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",574
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",511
"Stamford School District","=""1350011""","Dolan School","=""1355311""",636
"Stamford School District","=""1350011""","Hart School","=""1352211""",426
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",596
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",540
"Stamford School District","=""1350011""","Newfield School","=""1350611""",629
"Stamford School District","=""1350011""","Northeast School","=""1351811""",794
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",64
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",746
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",533
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",662
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",615
"Stamford School District","=""1350011""","Springdale School","=""1351111""",572
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",1662
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",627
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",605
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",487
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",595
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",2339
"Stamford School District","=""1350011""","Westover School","=""1351411""",648
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",513
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",519
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",419
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",362
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""",15
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",784
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",178
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",231
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",1312
"Stratford School District","=""1380011""","Chapel School","=""1380311""",531
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",571
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",518
"Stratford School District","=""1380011""","Franklin School","=""1380411""",358
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",608
"Stratford School District","=""1380011""","Lordship School","=""1380811""",216
"Stratford School District","=""1380011""","Nichols School","=""1380911""",398
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",703
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",689
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",988
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",11
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",396
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",544
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",573
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",837
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",615
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",262
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",400
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",382
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",282
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",555
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",538
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",459
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",392
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",716
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",899
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",761
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",771
"Torrington School District","=""1430011""","East School","=""1430111""",460
"Torrington School District","=""1430011""","Forbes School","=""1430211""",397
"Torrington School District","=""1430011""","Southwest School","=""1430811""",295
"Torrington School District","=""1430011""","Torringford School","=""1430911""",669
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",1241
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",1114
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",459
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",150
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",514
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",495
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",618
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",755
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",417
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",852
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",466
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",462
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",232
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",2123
"Unified School District #1","=""3360015""","Bergin Correctional Institution","=""3361715""",39
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",18
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""",6
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",30
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",36
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",19
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",15
"Unified School District #1","=""3360015""","Gates Correctional Institution","=""3360515""",30
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",72
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",69
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",464
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",22
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",19
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",39
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",41
"Unified School District #1","=""3360015""","Webster Correctional Institution","=""3361415""",17
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",23
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",59
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",40
"Unified School District #2","=""3470015""","High Meadows","=""3476515""",25
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",60
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",86
"Union School District","=""1450011""","Union Elementary School","=""1450111""",78
"Vernon School District","=""1460011""","Center Road School","=""1461411""",468
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",286
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",265
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""",10
"Vernon School District","=""1460011""","Northeast School","=""1460311""",289
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",1165
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",313
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",787
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",306
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",18
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",415
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",718
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",423
"Wallingford School District","=""1480011""","Highland School","=""1480211""",318
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",836
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",1176
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",987
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",350
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",349
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",312
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",351
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",531
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",555
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",267
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",205
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",557
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",522
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",532
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",1336
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",575
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",179
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",465
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",244
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",802
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",436
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",1306
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",599
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",596
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",1329
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",1226
"Waterbury School District","=""1510011""","Regan School","=""1512811""",299
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",614
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",224
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",479
"Waterbury School District","=""1510011""","State Street School","=""1519011""",83
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",558
"Waterbury School District","=""1510011""","Washington School","=""1512311""",313
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",481
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",319
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",352
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",1276
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",1192
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",397
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",694
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",268
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",415
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""",514
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",988
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",366
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",753
"Watertown School District","=""1530011""","Polk School","=""1530411""",373
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",864
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",980
"West Hartford School District","=""1550011""","Achieve","=""1559111""","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",453
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",454
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",420
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",364
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",361
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",1466
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",589
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",1571
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",901
"West Hartford School District","=""1550011""","Morley School","=""1550911""",364
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",433
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",866
"West Hartford School District","=""1550011""","Smith School","=""1551711""",379
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",13
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",438
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",495
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",511
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",355
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""",258
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",693
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",353
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",383
"West Haven School District","=""1560011""","Forest School","=""1560311""",438
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",739
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",464
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",504
"West Haven School District","=""1560011""","Washington School","=""1561211""",403
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",1640
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",373
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",292
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",303
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",579
"Weston School District","=""1570011""","Weston High School","=""1576111""",807
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",608
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",574
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",851
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",477
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",514
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",475
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",502
"Westport School District","=""1580011""","Long Lots School","=""1580711""",610
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",519
"Westport School District","=""1580011""","Staples High School","=""1586111""",1760
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",56
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",369
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",318
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",469
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",444
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",426
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",562
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",1224
"Willington School District","=""1600011""","Center School","=""1600111""",245
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",320
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",1050
"Wilton School District","=""1610011""","Ina E. Driscoll School","=""1610611""",512
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",1010
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",509
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",1297
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",307
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",352
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",336
"Windham School District","=""1630011""","Early Headstart","=""1638011""",30
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""",43
"Windham School District","=""1630011""","Natchaug School","=""1630111""",299
"Windham School District","=""1630011""","North Windham School","=""1630311""",448
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",347
"Windham School District","=""1630011""","Windham Center School","=""1630511""",287
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",192
"Windham School District","=""1630011""","Windham High School","=""1636111""",907
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",925
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",441
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",418
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",573
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",413
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",323
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",369
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",420
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",303
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",243
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",911
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",1400
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",381
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",385
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",726
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",467
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",896
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",447
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""",308
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",1184
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",495
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",431

