"Student Counts by School and Grade"
"All Districts, All Schools"
"2015-16"

"",,,,"Grade",,,,,,,,,,,,,,
"Hartford School District","=""0640011""","Montessori Magnet at Fisher School","=""0643711""",109,39,41,43,27,21,24,8,12,16,0,0,0,0,340
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""",107,36,39,28,20,16,13,0,0,0,0,0,0,0,259
"Hartford School District","=""0640011""","Naylor/CCSU Leadership Academy","=""0641411""",28,74,82,72,88,79,72,50,61,54,0,0,0,0,660
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""",33,79,91,84,88,89,73,0,0,0,0,0,0,0,537
"Hartford School District","=""0640011""","Rawson School","=""0641711""",14,34,46,34,54,46,41,26,41,37,0,0,0,0,373
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",27,81,85,85,81,66,55,0,0,0,0,0,0,0,480
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",16,22,44,40,27,42,22,28,28,24,0,0,0,0,293
"Hartford School District","=""0640011""","Webster Micro Society Magnet School","=""0642011""",80,81,80,62,66,76,65,49,52,49,0,0,0,0,660
"Hartford School District","=""0640011""","Wish Museum School","=""0642211""",16,41,44,34,31,32,28,29,22,27,0,0,0,0,304
"Hartford School District","=""0640011""","Autism Program - Burr School","=""0648611""",0,"*","*","*","*","*","*","*",0,0,0,0,0,0,9
"Hartford School District","=""0640011""","Autism Program - Rawson School","=""0644411""",0,"*",8,10,"*",7,"*","*","*","*",0,0,0,0,45
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly School","=""0649311""",0,"*","*",0,"*","*",0,0,"*","*",0,0,0,0,14
"Hartford School District","=""0640011""","Clark School","=""0642411""",0,28,30,30,20,34,36,19,29,20,0,0,0,0,246
"Hartford School District","=""0640011""","EDP - Betances School","=""0645811""",0,"*","*","*",8,0,0,0,0,0,0,0,0,0,17
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""",0,55,57,62,61,67,53,48,59,44,52,33,31,39,661
"Hartford School District","=""0640011""","MDP - Batchelder School","=""0644811""",0,"*","*","*",0,"*","*","*","*","*",0,0,0,0,17
"Hartford School District","=""0640011""","SAND School","=""0640111""",0,54,57,58,56,42,34,27,35,31,0,0,0,0,394
"Hartford School District","=""0640011""","STEM Magnet at Fisher School","=""0642511""",0,40,42,40,40,43,41,40,41,40,0,0,0,0,367
"Hartford School District","=""0640011""","West Middle School","=""0642111""",0,38,37,51,50,47,31,37,38,30,0,0,0,0,359
"Hartford School District","=""0640011""","LC - Moylan School","=""0649811""",0,0,0,"*","*",0,"*",0,0,0,0,0,0,0,"*"
"Hartford School District","=""0640011""","Autism Program - Hooker School","=""0644311""",0,0,0,0,"*","*",0,0,0,0,0,0,0,0,"*"
"Hartford School District","=""0640011""","Betances STEM Magnet School","=""0643811""",0,0,0,0,0,71,71,81,86,0,0,0,0,0,309
"Hartford School District","=""0640011""","EDP - M.D. Fox School","=""0645911""",0,0,0,0,0,"*","*",7,8,7,0,0,0,0,34
"Hartford School District","=""0640011""","Renzulli Gifted and Talented Academy","=""0644011""",0,0,0,0,0,16,23,24,15,21,0,0,0,0,99
"Hartford School District","=""0640011""","LC - Burns School","=""0649611""",0,0,0,0,0,0,"*","*","*","*",0,0,0,0,8
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""",0,0,0,0,0,0,0,82,96,127,103,92,80,83,663
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""",0,0,0,0,0,0,0,199,222,214,130,95,84,78,1022
"Hartford School District","=""0640011""","LC - Breakthrough II School","=""0649511""",0,0,0,0,0,0,0,"*",0,"*",0,0,0,0,"*"
"Hartford School District","=""0640011""","McDonough Middle School","=""0641211""",0,0,0,0,0,0,0,71,84,84,0,0,0,0,239
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",0,0,0,0,0,0,0,91,93,86,123,117,112,85,707
"Hartford School District","=""0640011""","EDP - McDonough Middle School","=""0648111""",0,0,0,0,0,0,0,0,"*","*",0,0,0,0,9
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""",0,0,0,0,0,0,0,0,0,0,284,128,0,0,412
"Hartford School District","=""0640011""","Culinary Arts Academy at Weaver High School","=""0646011""",0,0,0,0,0,0,0,0,0,0,75,67,86,57,285
"Hartford School District","=""0640011""","EDP - Bulkeley High School","=""0648311""",0,0,0,0,0,0,0,0,0,0,7,0,"*","*",15
"Hartford School District","=""0640011""","EDP - HPHS Engineering and Green Technology Academy","=""0648211""",0,0,0,0,0,0,0,0,0,0,"*",10,11,"*",29
"Hartford School District","=""0640011""","Great Path Academy at MCC","=""0647911""",0,0,0,0,0,0,0,0,0,0,80,65,62,61,268
"Hartford School District","=""0640011""","HPHS Engineering and Green Technology Academy","=""0647211""",0,0,0,0,0,0,0,0,0,0,108,54,75,67,304
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""",0,0,0,0,0,0,0,0,0,0,138,73,72,84,367
"Hartford School District","=""0640011""","HPHS Nursing and Health Sciences Academy","=""0647511""",0,0,0,0,0,0,0,0,0,0,108,91,104,59,362
"Hartford School District","=""0640011""","High School, Inc.","=""0647611""",0,0,0,0,0,0,0,0,0,0,52,39,75,67,233
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""",0,0,0,0,0,0,0,0,0,0,70,59,67,11,207
"Hartford School District","=""0640011""","MDP - Bulkeley High School","=""0645011""",0,0,0,0,0,0,0,0,0,0,"*",6,"*","*",17
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""",0,0,0,0,0,0,0,0,0,0,16,"*","*","*",27
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""",0,0,0,0,0,0,0,0,0,0,128,111,92,88,419
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""",0,0,0,0,0,0,0,0,0,0,137,111,95,88,431
"Hartford School District","=""0640011""","High Step Transition","=""0648411""",0,0,0,0,0,0,0,0,0,0,0,"*","*",14,16
"Hartford School District","=""0640011""","Bulkeley High School","=""0647111""",0,0,0,0,0,0,0,0,0,0,0,0,187,192,379
"Hartford School District","=""0640011""","Capital Community College Magnet Academy","=""0643911""",0,0,0,0,0,0,0,0,0,0,0,0,25,31,56
"Hartland School District","=""0650011""","Hartland School","=""0650111""",9,15,19,18,18,13,23,32,25,15,0,0,0,0,187
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""",48,87,73,86,0,0,0,0,0,0,0,0,0,0,294
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",0,0,0,0,92,118,107,119,0,0,0,0,0,0,436
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",60,40,40,37,40,42,40,39,36,38,18,20,12,0,462
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",33,33,33,33,33,33,33,33,32,35,0,0,0,0,331
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",61,63,69,75,68,64,76,54,72,87,21,12,"*","*",734
"Kent School District","=""0680011""","Kent Center School","=""0680111""",8,21,24,23,23,27,27,32,30,22,0,0,0,0,237
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""",130,0,0,0,0,0,0,0,0,0,0,0,0,0,130
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",30,176,171,0,0,0,0,0,0,0,0,0,0,0,377
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",0,0,0,167,156,161,0,0,0,0,0,0,0,0,484
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",0,0,0,0,0,0,165,164,179,180,0,0,0,0,688
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""",0,0,0,0,0,0,0,0,0,0,"*","*","*",6,16
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",0,0,0,0,0,0,0,0,0,0,253,190,185,197,825
"Learn","=""2450014""","Riverside Magnet School at Goodwin College","=""2450314""",178,76,60,56,0,0,0,0,0,0,0,0,0,0,370
"Learn","=""2450014""","The Friendship School","=""2450214""",391,114,0,0,0,0,0,0,0,0,0,0,0,0,505
"Learn","=""2450014""","Learn Haynes Elementary Intensive Program","=""2451114""",0,"*","*",6,"*","*",0,0,0,0,0,0,0,0,12
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",0,85,80,96,101,87,86,0,0,0,0,0,0,0,535
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""",0,0,"*","*",0,"*","*",0,0,0,0,0,0,0,8
"Learn","=""2450014""","Learn ABA Program at Center School","=""2451214""",0,0,0,0,0,0,"*","*","*",0,"*",0,0,0,"*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",0,0,0,0,0,0,0,45,50,50,0,0,0,0,145
"Learn","=""2450014""","Learn Kelly Middle School Intensive Program","=""2450914""",0,0,0,0,0,0,0,"*","*","*",0,0,0,0,"*"
"Learn","=""2450014""","Learn Ledyard RICHES Program","=""2450714""",0,0,0,0,0,0,0,"*",0,0,0,0,"*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",0,0,0,0,0,0,0,0,"*","*",0,0,0,0,"*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""",0,0,0,0,0,0,0,0,0,0,131,119,101,83,434
"Learn","=""2450014""","Learn High School ABA","=""2450614""",0,0,0,0,0,0,0,0,0,0,"*","*",0,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""",0,0,0,0,0,0,0,0,0,0,70,61,72,68,271
"Learn","=""2450014""","Learn Pathways Program","=""2450514""",0,0,0,0,0,0,0,0,0,0,0,"*","*",0,"*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""",0,0,0,0,0,0,0,0,0,0,0,0,34,33,67
"Learn","=""2450014""","Learn STS 18-21 Year Old Program","=""2450414""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",46,64,58,51,80,69,0,0,0,0,0,0,0,0,368
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",0,0,0,0,0,0,66,78,75,81,0,0,0,0,300
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",0,0,0,0,0,0,0,0,0,0,94,96,87,100,377
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""",18,66,69,71,0,0,0,0,0,0,0,0,0,0,224
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",41,47,44,38,47,39,39,42,0,0,0,0,0,0,337
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",0,50,55,58,56,70,62,56,0,0,0,0,0,0,407
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",0,0,0,0,72,78,70,74,0,0,0,0,0,0,294
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",0,0,0,0,0,0,0,0,161,162,0,0,0,0,323
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",0,0,0,0,0,0,0,0,0,0,200,193,215,225,833
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",32,35,29,38,39,37,46,41,51,40,0,0,0,0,388
"Litchfield School District","=""0740011""","Center School","=""0740211""",38,59,65,57,51,0,0,0,0,0,0,0,0,0,270
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",0,0,0,0,0,73,69,78,0,0,0,0,0,0,220
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""",0,0,0,0,0,0,0,0,84,91,0,0,0,0,175
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",0,0,0,0,0,0,0,0,0,0,71,65,77,83,296
"Madison School District","=""0760011""","Town Campus Learning Center","=""0769011""",43,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",0,44,42,60,63,59,0,0,0,0,0,0,0,0,268
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",0,55,70,71,59,83,0,0,0,0,0,0,0,0,338
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",0,38,38,51,53,49,0,0,0,0,0,0,0,0,229
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",0,0,0,0,0,0,203,213,0,0,0,0,0,0,416
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",0,0,0,0,0,0,0,0,276,280,0,0,0,0,556
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",0,0,0,0,0,0,0,0,0,0,271,294,301,298,1164
"Manchester School District","=""0770011""","Buckley School","=""0770311""",42,54,47,62,44,50,66,0,0,0,0,0,0,0,365
"Manchester School District","=""0770011""","Keeney School","=""0770611""",51,54,45,50,57,49,48,0,0,0,0,0,0,0,354
"Manchester School District","=""0770011""","Manchester Preschool - Site 2","=""0770811""",16,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"Manchester School District","=""0770011""","Manchester Preschool Center","=""0778011""",186,0,0,0,0,0,0,0,0,0,0,0,0,0,186
"Manchester School District","=""0770011""","Washington School","=""0771411""",0,71,56,54,68,60,48,0,0,0,0,0,0,0,357
"Manchester School District","=""0770011""","Bowers School","=""0770111""",0,58,62,78,69,"*",70,"*",0,0,0,0,0,0,392
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",0,41,44,44,38,52,43,0,0,0,0,0,0,0,262
"Manchester School District","=""0770011""","Martin School","=""0771611""",0,45,50,46,48,40,39,0,0,0,0,0,0,0,268
"Manchester School District","=""0770011""","Robertson School","=""0771011""",0,71,77,58,64,42,44,0,0,0,0,0,0,0,356
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",0,61,75,68,63,59,60,0,0,0,0,0,0,0,386
"Manchester School District","=""0770011""","Waddell School","=""0771311""",0,62,71,63,74,53,54,0,0,0,0,0,0,0,377
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",0,0,0,0,0,0,"*","*",0,0,0,0,0,0,420
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",0,0,0,0,0,0,0,"*",405,"*",0,0,0,0,780
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",0,0,0,0,0,0,0,0,"*","*",11,9,13,13,53
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",0,0,0,0,0,0,0,0,6,6,15,13,18,9,67
"Manchester School District","=""0770011""","New Horizons","=""0770711""",0,0,0,0,0,0,0,0,0,"*",8,"*","*",8,22
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",0,0,0,0,0,0,0,0,0,0,434,370,391,339,1534
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""",0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",29,46,45,46,51,51,0,0,0,0,0,0,0,0,268
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",28,26,34,39,48,32,0,0,0,0,0,0,0,0,207
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",27,32,44,38,49,52,0,0,0,0,0,0,0,0,242
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",0,0,0,0,0,0,138,122,133,137,0,0,0,0,530
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",20,66,62,63,81,99,93,72,0,0,0,0,0,0,556
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","*","*",66,58,57,50,64,0,0,0,0,0,0,0,346
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","*",0,"*",105,121,114,118,0,0,0,0,0,0,0,557
"Meriden School District","=""0800011""","Hanover School","=""0800311""","*",158,"*",125,92,91,77,0,0,0,0,0,0,0,616
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","*","*",95,102,105,97,100,0,0,0,0,0,0,0,588
"Meriden School District","=""0800011""","John Barry School","=""0800511""","*","*",79,83,78,94,76,0,0,0,0,0,0,0,476
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","*","*",116,114,113,91,104,0,0,0,0,0,0,0,630
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",95,86,76,65,90,80,67,0,0,0,0,0,0,0,559
"Meriden School District","=""0800011""","STARS-Meriden School District","=""0800611""","*",6,6,13,"*",6,"*",0,0,0,0,0,0,0,39
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","*",91,119,"*",63,50,50,0,0,0,0,0,0,0,421
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",0,"*","*",7,"*","*","*",0,0,0,0,0,0,0,19
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",0,0,0,0,0,0,0,229,264,250,0,0,0,0,743
"Meriden School District","=""0800011""","Steps-Meriden School District","=""0801211""",0,0,0,0,0,0,0,"*","*",7,0,0,0,0,16
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",0,0,0,0,0,0,0,232,212,230,0,0,0,0,674
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",0,0,0,0,0,0,0,0,0,0,356,316,281,224,1177
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",0,0,0,0,0,0,0,0,0,0,305,263,240,205,1013
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""",0,0,0,0,0,0,0,0,0,0,16,18,"*","*",42
"Meriden School District","=""0800011""","Community Classroom Collaborative-Meriden School District","=""0800211""",0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
"Middletown School District","=""0830011""","Snow School","=""0831111""",118,51,46,46,51,46,35,0,0,0,0,0,0,0,393
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",0,51,52,38,51,47,50,0,0,0,0,0,0,0,289
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",0,44,62,68,57,50,56,0,0,0,0,0,0,0,337
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",0,60,47,54,37,43,39,0,0,0,0,0,0,0,280
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",0,34,37,42,41,26,28,0,0,0,0,0,0,0,208
"Middletown School District","=""0830011""","Moody School","=""0831211""",0,51,43,44,35,39,49,0,0,0,0,0,0,0,261
"Middletown School District","=""0830011""","Spencer School","=""0830111""",0,54,38,49,56,45,51,0,0,0,0,0,0,0,293
"Middletown School District","=""0830011""","Wesley School","=""0831411""",0,41,44,47,48,46,41,0,0,0,0,0,0,0,267
"Middletown School District","=""0830011""","ICM - Farm Hill","=""0830611""",0,0,"*",0,0,0,0,0,0,0,0,0,0,0,"*"
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""",0,0,0,"*",0,0,"*",0,0,0,0,0,0,0,"*"
"Middletown School District","=""0830011""","ICM - Wesley","=""0830811""",0,0,0,"*","*","*","*",0,0,0,0,0,0,0,"*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""",0,0,0,0,"*","*","*",0,0,0,0,0,0,0,7
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""",0,0,0,0,0,14,6,0,0,0,0,0,0,0,20
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",0,0,0,0,0,0,0,312,0,0,0,0,0,0,312
"Middletown School District","=""0830011""","OASIS","=""0830311""",0,0,0,0,0,0,0,"*",0,"*",0,0,0,0,"*"
"Middletown School District","=""0830011""","ICM- Woodrow Wilson Middle School","=""0830411""",0,0,0,0,0,0,0,0,"*","*",0,0,0,0,6
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",0,0,0,0,0,0,0,0,359,311,0,0,0,0,670
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",8
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""",0,0,0,0,0,0,0,0,0,0,"*","*","*",0,"*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",0,0,0,0,0,0,0,0,0,0,324,303,299,276,1202
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",0,0,0,0,0,0,0,0,0,0,"*",0,"*",23,25
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""",0,0,0,0,0,0,0,0,0,0,"*","*","*",0,11
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",7
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""",0,0,0,0,0,0,0,0,0,0,0,0,"*","*",11
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",43,49,37,69,63,50,67,0,0,0,0,0,0,0,378
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",42,40,44,56,44,44,45,0,0,0,0,0,0,0,315
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",55,52,55,51,70,63,63,0,0,0,0,0,0,0,409
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",37,61,46,48,58,51,69,0,0,0,0,0,0,0,370
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",16,35,46,44,48,49,42,0,0,0,0,0,0,0,280
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",0,32,69,43,47,51,51,0,0,0,0,0,0,0,293
"Milford School District","=""0840011""","Mathewson School","=""0841711""",0,69,75,58,75,66,71,0,0,0,0,0,0,0,414
"Milford School District","=""0840011""","Meadowside School","=""0840711""",0,66,51,53,49,50,46,0,0,0,0,0,0,0,315
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",0,0,0,0,0,0,0,134,164,158,0,0,0,0,456
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",0,0,0,0,0,0,0,171,191,174,0,0,0,0,536
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",0,0,0,0,0,0,0,146,146,158,0,0,0,0,450
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",0,0,0,0,0,0,0,0,0,0,228,218,256,238,940
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",0,0,0,0,0,0,0,0,0,0,234,223,226,237,920
"Milford School District","=""0840011""","The Academy","=""0840311""",0,0,0,0,0,0,0,0,0,0,6,6,9,26,47
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",39,42,52,52,55,60,54,0,0,0,0,0,0,0,354
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",0,77,76,82,79,89,94,0,0,0,0,0,0,0,497
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",0,50,69,77,81,73,80,0,0,0,0,0,0,0,430
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",0,0,0,0,0,0,0,279,251,250,0,0,0,0,780
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",0,0,0,0,0,0,0,0,0,0,241,297,275,279,1092
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",13
"Monroe School District","=""0850011""","REAL","=""0850411""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","*",46,"*",64,72,55,60,0,0,0,0,0,0,0,342
"Montville School District","=""0860011""","Mohegan School","=""0860111""","*",46,53,62,52,"*",72,0,0,0,0,0,0,0,333
"Montville School District","=""0860011""","Pre School Program","=""0860311""",40,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"Montville School District","=""0860011""","Oakdale School","=""0860511""",0,46,40,57,46,53,55,0,0,0,0,0,0,0,297
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",0,0,0,0,0,0,0,188,174,189,0,0,0,0,551
"Montville School District","=""0860011""","Montville High School","=""0866111""",0,0,0,0,0,0,0,0,0,0,164,184,141,165,654
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",0,0,0,0,0,0,0,0,0,0,"*",7,"*",9,28
"Naugatuck School District","=""0880011""","Central Avenue Preschool","=""0888211""",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"Naugatuck School District","=""0880011""","Head Start","=""0888111""",118,0,0,0,0,0,0,0,0,0,0,0,0,0,118
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",0,62,54,55,50,51,0,0,0,0,0,0,0,0,272
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",0,46,68,74,63,59,0,0,0,0,0,0,0,0,310
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",0,88,75,85,87,115,0,0,0,0,0,0,0,0,450
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",0,63,46,58,48,51,0,0,0,0,0,0,0,0,266
"Naugatuck School District","=""0880011""","Western School","=""0880711""",0,62,59,41,56,63,0,0,0,0,0,0,0,0,281
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",0,0,0,0,0,0,145,167,0,0,0,0,0,0,312
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",0,0,0,0,0,0,153,159,0,0,0,0,0,0,312
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",0,0,0,0,0,0,0,0,338,337,0,0,0,0,675
"Naugatuck School District","=""0880011""","Genesis Academy","=""0880911""",0,0,0,0,0,0,0,0,0,0,"*","*",0,0,11
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",0,0,0,0,0,0,0,0,0,0,267,289,313,329,1198
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",60,70,68,46,69,41,45,38,32,30,0,0,0,0,499
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",59,81,80,82,81,92,70,90,88,68,0,0,0,0,791
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",178,78,66,60,69,71,56,0,0,0,0,0,0,0,578
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",75,124,112,105,97,77,98,0,0,0,0,0,0,0,688
"New Britain School District","=""0890011""","Roosevelt Early Learning Center","=""0890111""",137,0,0,0,0,0,0,0,0,0,0,0,0,0,137
"New Britain School District","=""0890011""","Smith School","=""0891311""",0,91,90,109,89,94,107,0,0,0,0,0,0,0,580
"New Britain School District","=""0890011""","Behavior Support (Holmes)","=""0891011""",0,"*",0,"*","*","*",0,0,0,0,0,0,0,0,11
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",0,76,84,78,81,72,76,0,0,0,0,0,0,0,467
"New Britain School District","=""0890011""","Holmes School","=""0890611""",0,90,85,70,85,65,66,0,0,0,0,0,0,0,461
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",0,89,66,73,79,68,67,0,0,0,0,0,0,0,442
"New Britain School District","=""0890011""","KEY Elementary (Gaffney)","=""0891611""",0,9,10,"*","*",9,6,0,0,0,0,0,0,0,44
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",0,"*",0,"*",0,7,"*",6,6,"*","*","*","*",0,38
"New Britain School District","=""0890011""","Northend School","=""0890911""",0,52,52,41,39,48,53,0,0,0,0,0,0,0,285
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",0,126,152,103,105,100,92,0,0,0,0,0,0,0,678
"New Britain School District","=""0890011""","Sunrise Primary (Chamberlain)","=""0890211""",0,"*","*",8,6,"*",0,0,0,0,0,0,0,0,22
"New Britain School District","=""0890011""","Vance School","=""0891511""",0,88,84,82,98,84,87,0,0,0,0,0,0,0,523
"New Britain School District","=""0890011""","Sunrise Intermediate (Holmes)","=""0890411""",0,0,0,0,0,"*","*",0,0,0,0,0,0,0,12
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",0,0,0,0,0,0,0,51,49,49,0,0,0,0,149
